,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-1041116.23178,-8667.478486,-35935.010015,-10527.086695,
Tax Rate For Calcs,0.017599,0.116079,0.167647,0.066551,
Normalized EBITDA,13262895.0,20942082.0,18921083.0,15028797.0,
Total Unusual Items,-59157516.0,-74669.0,-214349.0,-158181.0,
Total Unusual Items Excluding Goodwill,-59157516.0,-74669.0,-214349.0,-158181.0,
Net Income From Continuing Operation Net Minority Interest,-56548424.0,6608819.0,8333418.0,7132227.0,
Reconciled Depreciation,10819257.0,11942131.0,7652676.0,6793614.0,
Reconciled Cost Of Revenue,26396820.0,32759112.0,14704681.0,11477578.0,
EBITDA,-45894621.0,20867413.0,18706734.0,14870616.0,
EBIT,-56713878.0,8925282.0,11054058.0,8077002.0,
Net Interest Income,-2534692.0,-4187313.0,-2399707.0,-1601285.0,
Interest Expense,847573.0,1448577.0,1042176.0,436278.0,
Normalized Income,1567975.76822,6674820.521514,8511831.989985,7279880.913305,
Net Income From Continuing And Discontinued Operation,-56548424.0,6608819.0,8333418.0,7132227.0,
Total Expenses,57044935.0,65949466.0,40018176.0,28996578.0,
Rent Expense Supplemental,196334.0,247030.0,150269.0,139306.0,
Total Operating Income As Reported,-55026759.0,11664018.0,12411589.0,9357450.0,
Diluted Average Shares,53795855.0,50003034.0,43567065.0,40024377.0,
Basic Average Shares,43298879.0,42407163.0,41761087.0,38732439.0,
Diluted EPS,-1.31,0.16,0.19,0.18,
Basic EPS,-1.31,0.16,0.2,0.18,
Diluted NI Availto Com Stockholders,-56548424.0,6608819.0,8333418.0,7132227.0,
Net Income Common Stockholders,-56548424.0,6608819.0,8333418.0,7132227.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-56548424.0,6608819.0,8333418.0,7132227.0,
Minority Interests,,,,0.0,22082.0
Net Income Including Noncontrolling Interests,-56548424.0,6608819.0,8333418.0,7132227.0,
Net Income Continuous Operations,-56548424.0,6608819.0,8333418.0,7132227.0,
Tax Provision,-1013027.0,867886.0,1678464.0,508497.0,
Pretax Income,-57561451.0,7476705.0,10011882.0,7640724.0,
Other Non Operating Income Expenses,,405128.0,56156.0,-115441.0,359508.0
Special Income Charges,-59157516.0,-74669.0,-214349.0,-158181.0,
Write Off,279067.0,74669.0,214349.0,158181.0,
Impairment Of Capital Assets,58878449.0,0.0,,,
Restructuring And Mergern Acquisition,,,,0.0,44883.0
Net Non Operating Interest Income Expense,-2534692.0,-4187313.0,-2399707.0,-1601285.0,
Total Other Finance Cost,1687119.0,2738736.0,1357531.0,1165007.0,
Interest Expense Non Operating,847573.0,1448577.0,1042176.0,436278.0,
Operating Income,4130757.0,11738687.0,12625938.0,9515631.0,
Operating Expense,30648115.0,33190354.0,25313495.0,17519000.0,
Other Operating Expenses,4182100.0,3800793.0,3651429.0,2277478.0,
Depreciation And Amortization In Income Statement,10819257.0,11942131.0,7652676.0,6793614.0,
Amortization,10556274.0,11742393.0,7463189.0,,
Depreciation Income Statement,262983.0,199738.0,189487.0,6793614.0,
Selling General And Administration,5637875.0,7163870.0,4967603.0,3367779.0,
General And Administrative Expense,5637875.0,7163870.0,4967603.0,3367779.0,
Rent And Landing Fees,196334.0,247030.0,150269.0,139306.0,
Gross Profit,34778872.0,44929041.0,37939433.0,27034631.0,
Cost Of Revenue,26396820.0,32759112.0,14704681.0,11477578.0,
Total Revenue,61175692.0,77688153.0,52644114.0,38512209.0,
Operating Revenue,61175692.0,77688153.0,52644114.0,38512209.0,
