,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,
Normalized EBITDA,-29782514.0,-27493981.0,-38219028.0,-20808864.0,
Total Unusual Items,,,,,-37.0
Total Unusual Items Excluding Goodwill,,,,,-37.0
Net Income From Continuing Operation Net Minority Interest,-41139604.0,-45893831.0,-48162782.0,-26160589.0,
Reconciled Depreciation,10832415.0,17930936.0,9641274.0,5351725.0,
Reconciled Cost Of Revenue,-16198932.0,-10499366.0,-128335.0,-5897670.0,
EBITDA,-29782514.0,-27493981.0,-38219028.0,-20808864.0,
EBIT,-40614929.0,-45424917.0,-47860302.0,-26160589.0,
Net Interest Income,-111653.0,-94822.0,-90953.0,114677.0,
Interest Expense,524675.0,468914.0,302480.0,0.0,
Interest Income,438355.0,381159.0,211527.0,114677.0,
Normalized Income,-41139604.0,-45893831.0,-48162782.0,-26160589.0,
Net Income From Continuing And Discontinued Operation,-41139604.0,-45893831.0,-48162782.0,-26160589.0,
Total Expenses,44009880.0,52855052.0,65474432.0,41921618.0,
Total Operating Income As Reported,-41076001.0,-45776764.0,-48358266.0,-26512485.0,
Diluted Average Shares,17656244.0,11553595.0,9770904.0,9171728.0,
Basic Average Shares,17656244.0,11553595.0,9770904.0,9171728.0,
Diluted EPS,-2.327121,-3.975121,-4.92589,-2.852308,
Basic EPS,-2.327121,-3.975121,-4.92589,-2.852308,
Diluted NI Availto Com Stockholders,-41139604.0,-45893831.0,-48162782.0,-26160589.0,
Net Income Common Stockholders,-41139604.0,-45893831.0,-48162782.0,-26160589.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-41139604.0,-45893831.0,-48162782.0,-26160589.0,
Net Income Including Noncontrolling Interests,-41139604.0,-45893831.0,-48162782.0,-26160589.0,
Net Income Continuous Operations,-41139604.0,-45893831.0,-48162782.0,-26160589.0,
Tax Provision,0.0,0.0,0.0,0.0,
Pretax Income,-41139604.0,-45893831.0,-48162782.0,-26160589.0,
Special Income Charges,,,,,-37.0
Other Special Charges,,,,,37.0
Net Non Operating Interest Income Expense,-111653.0,-94822.0,-90953.0,114677.0,
Total Other Finance Cost,25333.0,7067.0,,,
Interest Expense Non Operating,524675.0,468914.0,302480.0,0.0,
Interest Income Non Operating,438355.0,381159.0,211527.0,114677.0,
Operating Income,-41076001.0,-45776764.0,-48358267.0,-26512485.0,
Operating Expense,60208812.0,63354418.0,65602767.0,47819288.0,
Other Operating Expenses,16999728.0,25791026.0,22058372.0,11754074.0,
Depreciation And Amortization In Income Statement,10763838.0,10082384.0,9088149.0,5351725.0,
Depreciation Income Statement,10763838.0,10082384.0,9088149.0,5351725.0,
Selling General And Administration,,,,11548595.0,9456130.0
General And Administrative Expense,,,,11548595.0,9456130.0
Gross Profit,19132811.0,17577654.0,17244500.0,21306803.0,
Cost Of Revenue,-16198932.0,-10499366.0,-128335.0,-5897670.0,
Total Revenue,2933879.0,7078288.0,17116165.0,15409133.0,
Operating Revenue,2933879.0,7078288.0,17116165.0,15409133.0,
