,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,957076.0,-94752.0,647252.0,
Tax Rate For Calcs,0.206,0.206,0.021,0.206,
Normalized EBITDA,-3886000.0,-17964000.0,-46475000.0,-74082000.0,
Total Unusual Items,0.0,4646000.0,-4512000.0,3142000.0,
Total Unusual Items Excluding Goodwill,0.0,4646000.0,-4512000.0,3142000.0,
Net Income From Continuing Operation Net Minority Interest,-12716000.0,-17460000.0,-57434000.0,-81276000.0,
Reconciled Depreciation,8664000.0,10345000.0,13571000.0,9879000.0,
Reconciled Cost Of Revenue,131150000.0,133148000.0,3557000.0,5213000.0,
EBITDA,-3886000.0,-13318000.0,-50987000.0,-70940000.0,
EBIT,-12550000.0,-23663000.0,-64558000.0,-80819000.0,
Net Interest Income,3027000.0,211000.0,-73000.0,-243000.0,
Interest Expense,22000.0,38000.0,214000.0,235000.0,
Interest Income,3062000.0,261000.0,145000.0,0.0,
Normalized Income,-12716000.0,-21148924.0,-53016752.0,-83770748.0,
Net Income From Continuing And Discontinued Operation,-12716000.0,-17460000.0,-57434000.0,-81276000.0,
Total Expenses,193351000.0,188841000.0,199834000.0,208022000.0,
Total Operating Income As Reported,-24224000.0,-31018000.0,,,
Diluted Average Shares,142601363.0,145500000.0,140082927.0,140131034.0,
Basic Average Shares,142601363.0,145500000.0,140082927.0,140131034.0,
Diluted EPS,-0.09,-0.12,-0.41,-0.58,
Basic EPS,-0.09,-0.12,-0.41,-0.58,
Diluted NI Availto Com Stockholders,-12716000.0,-17460000.0,-57434000.0,-81276000.0,
Net Income Common Stockholders,-12716000.0,-17460000.0,-57434000.0,-81276000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-12716000.0,-17460000.0,-57434000.0,-81276000.0,
Minority Interests,0.0,6443000.0,6000000.0,0.0,
Net Income Including Noncontrolling Interests,-12716000.0,-23902000.0,-63434000.0,-81276000.0,
Net Income Continuous Operations,-12716000.0,-23903000.0,-63433000.0,-81276000.0,
Tax Provision,144000.0,202000.0,-1339000.0,222000.0,
Pretax Income,-12572000.0,-23701000.0,-64772000.0,-81054000.0,
Special Income Charges,0.0,4646000.0,-4512000.0,3142000.0,
Other Special Charges,,,,-326000.0,1065000.0
Write Off,0.0,-4646000.0,4512000.0,-2142000.0,
Restructuring And Mergern Acquisition,,0.0,0.0,-1000000.0,
Net Non Operating Interest Income Expense,3027000.0,211000.0,-73000.0,-243000.0,
Total Other Finance Cost,13000.0,12000.0,4000.0,8000.0,
Interest Expense Non Operating,22000.0,38000.0,214000.0,235000.0,
Interest Income Non Operating,3062000.0,261000.0,145000.0,0.0,
Operating Income,-25588000.0,-31203000.0,-67595000.0,-87724000.0,
Operating Expense,62201000.0,55693000.0,196277000.0,202809000.0,
Other Operating Expenses,53957000.0,46420000.0,50192000.0,61467000.0,
Depreciation And Amortization In Income Statement,8664000.0,10344000.0,13571000.0,9879000.0,
Depreciation Income Statement,8664000.0,10344000.0,13571000.0,9879000.0,
Selling General And Administration,,,,60521000.0,60206000.0
General And Administrative Expense,,,,60521000.0,60206000.0
Gross Profit,36613000.0,24490000.0,128682000.0,115085000.0,
Cost Of Revenue,131150000.0,133148000.0,3557000.0,5213000.0,
Total Revenue,167763000.0,157638000.0,132239000.0,120298000.0,
Operating Revenue,167763000.0,157638000.0,132239000.0,120298000.0,
