,2025-04-30,2024-04-30,2023-04-30,2022-04-30,2021-04-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.224307,0.225021,0.217846,0.202056,
Normalized EBITDA,834527000.0,621944000.0,573391000.0,477276000.0,
Total Unusual Items,,-6069000.0,0.0,0.0,-1323000.0
Total Unusual Items Excluding Goodwill,,-6069000.0,0.0,0.0,-1323000.0
Net Income From Continuing Operation Net Minority Interest,563371000.0,428388000.0,374957000.0,314793000.0,
Reconciled Depreciation,111530000.0,104134000.0,91939000.0,81216000.0,
Reconciled Cost Of Revenue,367619000.0,359644000.0,207236000.0,241771000.0,
EBITDA,834527000.0,621944000.0,573391000.0,477276000.0,
EBIT,722997000.0,517810000.0,481452000.0,396060000.0,
Net Interest Income,3284000.0,34964000.0,9787000.0,5411000.0,
Interest Expense,,3284000.0,2062000.0,1555000.0,1844000.0
Interest Income,,25991000.0,11849000.0,6966000.0,7094000.0
Normalized Income,563371000.0,428388000.0,374957000.0,314793000.0,
Net Income From Continuing And Discontinued Operation,563371000.0,428388000.0,374957000.0,314793000.0,
Total Expenses,2516814000.0,2445797000.0,1895099000.0,1565754000.0,
Total Operating Income As Reported,722997000.0,517810000.0,455653000.0,383386000.0,
Diluted Average Shares,192667489.0,192667489.0,192667466.0,192667355.0,
Basic Average Shares,192667489.0,192667489.0,192664046.0,192639088.0,
Diluted EPS,2.92,2.22,1.95,1.63,
Basic EPS,2.92,2.22,1.95,1.63,
Diluted NI Availto Com Stockholders,563371000.0,428388000.0,374957000.0,314793000.0,
Net Income Common Stockholders,563371000.0,428388000.0,374957000.0,314793000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,563371000.0,428388000.0,374957000.0,314793000.0,
Net Income Including Noncontrolling Interests,563371000.0,428388000.0,374957000.0,314793000.0,
Net Income Continuous Operations,563371000.0,428388000.0,374957000.0,314793000.0,
Tax Provision,162910000.0,124386000.0,104433000.0,79712000.0,
Pretax Income,726281000.0,552774000.0,479390000.0,394505000.0,
Special Income Charges,,-6069000.0,0.0,0.0,-1323000.0
Impairment Of Capital Assets,,6069000.0,0.0,0.0,4194000.0
Restructuring And Mergern Acquisition,,,,0.0,-2871000.0
Net Non Operating Interest Income Expense,3284000.0,34964000.0,9787000.0,5411000.0,
Interest Expense Non Operating,,3284000.0,2062000.0,1555000.0,1844000.0
Interest Income Non Operating,,25991000.0,11849000.0,6966000.0,7094000.0
Operating Income,722997000.0,517810000.0,455653000.0,383386000.0,
Operating Expense,2149195000.0,2086153000.0,1687863000.0,1323983000.0,
Other Operating Expenses,665324000.0,550499000.0,428175000.0,298887000.0,
Depreciation And Amortization In Income Statement,111530000.0,104134000.0,91939000.0,81216000.0,
Amortization,,43980000.0,39311000.0,36850000.0,36867000.0
Depreciation Income Statement,111530000.0,104134000.0,52628000.0,44366000.0,
Selling General And Administration,,,,298887000.0,199967000.0
General And Administrative Expense,,,,298887000.0,199967000.0
Gross Profit,2872192000.0,2603963000.0,2143516000.0,1707369000.0,
Cost Of Revenue,367619000.0,359644000.0,207236000.0,241771000.0,
Total Revenue,3239811000.0,2963607000.0,2350752000.0,1949140000.0,
Operating Revenue,3239811000.0,2963607000.0,2350752000.0,1949140000.0,
