,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,15440000.0,10360000.0,5900000.0,1458000.0,
Tax Rate For Calcs,0.193,0.185,0.118,0.081,
Normalized EBITDA,11810000000.0,11734000000.0,12659000000.0,10705000000.0,
Total Unusual Items,80000000.0,56000000.0,50000000.0,18000000.0,
Total Unusual Items Excluding Goodwill,80000000.0,56000000.0,50000000.0,18000000.0,
Net Income From Continuing Operation Net Minority Interest,3834000000.0,3731000000.0,5213000000.0,3960000000.0,
Reconciled Depreciation,5944000000.0,6150000000.0,6191000000.0,5952000000.0,
Reconciled Cost Of Revenue,16854000000.0,17288000000.0,16887000000.0,15870000000.0,
EBITDA,11890000000.0,11790000000.0,12709000000.0,10723000000.0,
EBIT,5946000000.0,5640000000.0,6518000000.0,4771000000.0,
Net Interest Income,-1067000000.0,-888000000.0,-688000000.0,-480000000.0,
Interest Expense,1197000000.0,1062000000.0,611000000.0,464000000.0,
Interest Income,115000000.0,98000000.0,34000000.0,24000000.0,
Normalized Income,3769440000.0,3685360000.0,5168900000.0,3943458000.0,
Net Income From Continuing And Discontinued Operation,3870000000.0,3735000000.0,5574000000.0,4306000000.0,
Total Expenses,23843000000.0,23694000000.0,23210000000.0,22237000000.0,
Total Operating Income As Reported,5817000000.0,5466000000.0,6596000000.0,4787000000.0,
Diluted Average Shares,696552645.0,695634439.0,694353388.0,693182102.0,
Basic Average Shares,692171210.0,691399936.0,690647136.0,689463621.0,
Diluted EPS,5.56,5.37,8.03,6.21,
Basic EPS,5.59,5.4,8.07,6.25,
Diluted NI Availto Com Stockholders,3870000000.0,3735000000.0,5574000000.0,4306000000.0,
Net Income Common Stockholders,3870000000.0,3735000000.0,5574000000.0,4306000000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,3870000000.0,3735000000.0,5574000000.0,4306000000.0,
Minority Interests,,,,,0.0
Net Income Including Noncontrolling Interests,3870000000.0,3735000000.0,5574000000.0,4306000000.0,
Net Income Discontinuous Operations,36000000.0,4000000.0,361000000.0,346000000.0,
Net Income Continuous Operations,3834000000.0,3731000000.0,5213000000.0,3960000000.0,
Tax Provision,915000000.0,846000000.0,694000000.0,347000000.0,
Pretax Income,4749000000.0,4578000000.0,5907000000.0,4307000000.0,
Special Income Charges,80000000.0,56000000.0,50000000.0,18000000.0,
Other Special Charges,-80000000.0,-56000000.0,-50000000.0,-29000000.0,
Restructuring And Mergern Acquisition,,,0.0,11000000.0,6000000.0
Net Non Operating Interest Income Expense,-1067000000.0,-888000000.0,-688000000.0,-480000000.0,
Total Other Finance Cost,-15000000.0,-76000000.0,111000000.0,40000000.0,
Interest Expense Non Operating,1197000000.0,1062000000.0,611000000.0,464000000.0,
Interest Income Non Operating,115000000.0,98000000.0,34000000.0,24000000.0,
Operating Income,5740000000.0,5405000000.0,4892000000.0,4552000000.0,
Operating Expense,6989000000.0,6406000000.0,6323000000.0,6367000000.0,
Other Operating Expenses,6000000.0,10000000.0,28000000.0,43000000.0,
Selling General And Administration,7148000000.0,6623000000.0,6411000000.0,6444000000.0,
Selling And Marketing Expense,4868000000.0,4447000000.0,4228000000.0,4332000000.0,
General And Administrative Expense,2280000000.0,2176000000.0,2183000000.0,2112000000.0,
Gross Profit,12729000000.0,11811000000.0,11215000000.0,10919000000.0,
Cost Of Revenue,16854000000.0,17288000000.0,16887000000.0,15870000000.0,
Total Revenue,29582000000.0,29099000000.0,28103000000.0,26789000000.0,
Operating Revenue,29582000000.0,29099000000.0,28103000000.0,26789000000.0,
