,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,912066.752246,113588.295688,252267.255217,0.0,
Tax Rate For Calcs,0.21395,0.11191,0.079454,0.072321,
Normalized EBITDA,308051000.0,258770000.0,169904000.0,152488000.0,
Total Unusual Items,4263000.0,1015000.0,3175000.0,,10406.96909
Total Unusual Items Excluding Goodwill,4263000.0,1015000.0,3175000.0,,10406.96909
Net Income From Continuing Operation Net Minority Interest,181300000.0,177300000.0,119600000.0,106400000.0,
Reconciled Depreciation,59237000.0,52168000.0,41213000.0,36107000.0,
Reconciled Cost Of Revenue,386853000.0,316381000.0,272837000.0,207260000.0,
EBITDA,312314000.0,259785000.0,173079000.0,152488000.0,
EBIT,253077000.0,207617000.0,131866000.0,116381000.0,
Net Interest Income,-15107000.0,-12593000.0,-6772000.0,-5647000.0,
Interest Expense,19377000.0,12817000.0,7266000.0,4381000.0,
Interest Income,7031000.0,4523000.0,1283000.0,327000.0,
Normalized Income,177949066.752246,176398588.295688,116677267.255217,106400000.0,
Net Income From Continuing And Discontinued Operation,181300000.0,177300000.0,119600000.0,106400000.0,
Total Expenses,849790000.0,733849000.0,644050000.0,539667000.0,
Total Operating Income As Reported,256700000.0,210500000.0,131200000.0,117600000.0,
Diluted Average Shares,138529950.0,137124334.0,136881934.0,136726751.0,
Basic Average Shares,137524626.0,137124334.0,136881934.0,136726751.0,
Diluted EPS,1.3,1.29,0.87,0.78,
Basic EPS,1.32,1.29,0.87,0.78,
Diluted NI Availto Com Stockholders,181300000.0,177300000.0,119600000.0,106400000.0,
Net Income Common Stockholders,181300000.0,177300000.0,119600000.0,106400000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,181300000.0,177300000.0,119600000.0,106400000.0,
Minority Interests,-2400000.0,4200000.0,4900000.0,2500000.0,
Net Income Including Noncontrolling Interests,183700000.0,173000000.0,114700000.0,103900000.0,
Net Income Continuous Operations,183700000.0,173000000.0,114700000.0,103900000.0,
Tax Provision,50000000.0,21800000.0,9900000.0,8100000.0,
Pretax Income,233700000.0,194800000.0,124600000.0,112000000.0,
Special Income Charges,4263000.0,1015000.0,3175000.0,,10406.96909
Other Special Charges,-4263000.0,-3000.0,122000.0,,-10406.96909
Write Off,,,941000.0,,
Restructuring And Mergern Acquisition,0.0,-1012000.0,-4238000.0,,
Net Non Operating Interest Income Expense,-15107000.0,-12593000.0,-6772000.0,-5647000.0,
Total Other Finance Cost,2761000.0,4299000.0,789000.0,1593000.0,
Interest Expense Non Operating,19377000.0,12817000.0,7266000.0,4381000.0,
Interest Income Non Operating,7031000.0,4523000.0,1283000.0,327000.0,
Operating Income,256810000.0,214351000.0,133150000.0,118037000.0,
Operating Expense,462937000.0,417468000.0,371213000.0,332407000.0,
Other Operating Expenses,139000000.0,126500000.0,106400000.0,88200000.0,
Depreciation And Amortization In Income Statement,59237000.0,52168000.0,41213000.0,36107000.0,
Amortization,48304000.0,42148000.0,31612000.0,26230000.0,
Depreciation Income Statement,10933000.0,10020000.0,9601000.0,9877000.0,
Selling General And Administration,138100000.0,127200000.0,129000000.0,113100000.0,
Selling And Marketing Expense,138100000.0,127200000.0,129000000.0,113100000.0,
General And Administrative Expense,,,106400000.0,88200000.0,83731698.103639
Gross Profit,719747000.0,631819000.0,504363000.0,450444000.0,
Cost Of Revenue,386853000.0,316381000.0,272837000.0,207260000.0,
Total Revenue,1106600000.0,948200000.0,777200000.0,657704000.0,
Operating Revenue,1106600000.0,948200000.0,777200000.0,657704000.0,
