,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,
Normalized EBITDA,-2509000.0,991000.0,-5015000.0,3407000.0,
Net Income From Continuing Operation Net Minority Interest,-2521000.0,980000.0,-5026000.0,3396000.0,
Reconciled Depreciation,11000.0,11000.0,11000.0,11000.0,
Reconciled Cost Of Revenue,4122000.0,3901000.0,3873000.0,4263000.0,
EBITDA,-2509000.0,991000.0,-5015000.0,3407000.0,
EBIT,-2520000.0,980000.0,-5026000.0,3396000.0,
Net Interest Income,-1000.0,0.0,0.0,0.0,
Interest Expense,1000.0,0.0,0.0,0.0,
Interest Income,,,681000.0,12000.0,10000.0
Normalized Income,-2521000.0,980000.0,-5026000.0,3396000.0,
Net Income From Continuing And Discontinued Operation,-2521000.0,980000.0,-5026000.0,3396000.0,
Total Expenses,4871000.0,13840000.0,17532000.0,-10436000.0,
Total Operating Income As Reported,-4907000.0,-1826000.0,-5707000.0,3384000.0,
Diluted Average Shares,12105940.0,12105940.0,12105940.0,12105940.0,
Basic Average Shares,12105940.0,12105940.0,12105940.0,12105940.0,
Diluted EPS,-0.21,0.08,-0.42,0.28,
Basic EPS,-0.21,0.08,-0.42,0.28,
Diluted NI Availto Com Stockholders,-2521000.0,980000.0,-5026000.0,3396000.0,
Net Income Common Stockholders,-2521000.0,980000.0,-5026000.0,3396000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-2521000.0,980000.0,-5026000.0,3396000.0,
Net Income Including Noncontrolling Interests,-2521000.0,980000.0,-5026000.0,3396000.0,
Net Income Continuous Operations,-2521000.0,980000.0,-5026000.0,3396000.0,
Tax Provision,0.0,0.0,0.0,0.0,
Pretax Income,-2521000.0,980000.0,-5026000.0,3396000.0,
Net Non Operating Interest Income Expense,-1000.0,0.0,0.0,0.0,
Interest Expense Non Operating,1000.0,0.0,0.0,0.0,
Interest Income Non Operating,,,681000.0,12000.0,10000.0
Operating Income,-3094000.0,1159000.0,-5136000.0,5052000.0,
Operating Expense,749000.0,9939000.0,13659000.0,-14699000.0,
Other Operating Expenses,,7541000.0,11146000.0,566000.0,39697000.0
Selling General And Administration,2907000.0,2398000.0,2513000.0,2168000.0,
General And Administrative Expense,2907000.0,2398000.0,2513000.0,2168000.0,
Gross Profit,-2345000.0,11098000.0,8523000.0,-9647000.0,
Cost Of Revenue,4122000.0,3901000.0,3873000.0,4263000.0,
Total Revenue,1777000.0,14999000.0,12396000.0,-5384000.0,
Operating Revenue,1777000.0,14999000.0,12396000.0,-5384000.0,
