,2024-12-31,2023-12-31,2022-12-31,2020-11-30
Tax Effect Of Unusual Items,-345179.511233,751748.87,95628.71,0.0
Tax Rate For Calcs,0.076833,0.19,0.19,0.19
Normalized EBITDA,-5200761.0,-594680.0,2068421.0,1604723.0
Total Unusual Items,3136584.0,7250357.0,503309.0,
Total Unusual Items Excluding Goodwill,-4492582.0,3956573.0,503309.0,
Net Income From Continuing Operation Net Minority Interest,-6454592.0,2820518.0,92319.0,688409.0
Reconciled Depreciation,4418651.0,3620358.0,2433930.0,930609.0
EBITDA,-2064177.0,6655677.0,2571730.0,1604723.0
EBIT,-6482828.0,3035319.0,137800.0,674114.0
Net Interest Income,-487154.0,-350858.0,-58272.0,-161.0
Interest Expense,508966.0,375008.0,86685.0,161.0
Interest Income,21812.0,24150.0,28413.0,
Normalized Income,5321976.488767,2909477.87,-315361.29,688409.0
Net Income From Continuing And Discontinued Operation,-6454592.0,2820518.0,92319.0,688409.0
Total Expenses,18192556.0,15691691.0,12904293.0,2379977.0
Total Operating Income As Reported,-6504640.0,3011169.0,109387.0,-674114.0
Diluted Average Shares,16260766.0,16260766.0,16260766.0,11230246.0
Basic Average Shares,16260766.0,16260766.0,16260766.0,10006625.0
Diluted EPS,-0.4,0.17,0.01,0.07
Basic EPS,-0.4,0.17,0.01,0.07
Diluted NI Availto Com Stockholders,-6454592.0,2820518.0,92319.0,688409.0
Net Income Common Stockholders,-6454592.0,2820518.0,92319.0,688409.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-6454592.0,2820518.0,92319.0,688409.0
Net Income Including Noncontrolling Interests,-6454592.0,2820518.0,92319.0,688409.0
Net Income Continuous Operations,-6454592.0,2820518.0,92319.0,688409.0
Tax Provision,-537202.0,-160207.0,-41204.0,-14456.0
Pretax Income,-6991794.0,2660311.0,51115.0,673953.0
Other Non Operating Income Expenses,,,,-25205.0
Special Income Charges,-4492582.0,3956573.0,503309.0,
Impairment Of Capital Assets,7629166.0,-7250357.0,,
Restructuring And Mergern Acquisition,-3136584.0,-7250357.0,-503309.0,
Net Non Operating Interest Income Expense,-487154.0,-350858.0,-58272.0,-161.0
Interest Expense Non Operating,508966.0,375008.0,86685.0,161.0
Interest Income Non Operating,21812.0,24150.0,28413.0,
Operating Income,-2012058.0,-945404.0,-393922.0,674114.0
Operating Expense,18192556.0,15691691.0,12904293.0,2379977.0
Other Operating Expenses,18192556.0,15691691.0,12904293.0,
Depreciation And Amortization In Income Statement,4418651.0,3620358.0,,940904.0
Amortization,4418651.0,3620358.0,,
Depreciation Income Statement,0.0,0.0,,940904.0
Selling General And Administration,,,12400984.0,2379977.0
General And Administrative Expense,,,12400984.0,2379977.0
Gross Profit,16180498.0,14746287.0,12510371.0,3054091.0
Total Revenue,16180498.0,14746287.0,12510371.0,3054091.0
Operating Revenue,16180498.0,14746287.0,12510371.0,3054091.0
