,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-180000.0,0.0,-232.521302,0.0,
Tax Rate For Calcs,0.2,0.206,0.002349,0.206,
Normalized EBITDA,17900000.0,26300000.0,-791000.0,-7710000.0,
Total Unusual Items,-900000.0,0.0,-99000.0,0.0,
Total Unusual Items Excluding Goodwill,-900000.0,0.0,-99000.0,0.0,
Net Income From Continuing Operation Net Minority Interest,12900000.0,-29100000.0,-18265000.0,-19096000.0,
Reconciled Depreciation,12000000.0,2200000.0,15594000.0,10356000.0,
Reconciled Cost Of Revenue,107300000.0,51700000.0,48555000.0,21973000.0,
EBITDA,17000000.0,26300000.0,-890000.0,-7710000.0,
EBIT,5000000.0,24100000.0,-16484000.0,-18066000.0,
Net Interest Income,11900000.0,-48600000.0,-1772000.0,-896000.0,
Interest Expense,,48600000.0,1824000.0,896000.0,961000.0
Interest Income,11900000.0,0.0,52000.0,0.0,
Normalized Income,13620000.0,-29100000.0,-18166232.521302,-19096000.0,
Net Income From Continuing And Discontinued Operation,12900000.0,-29100000.0,-18265000.0,-19096000.0,
Total Expenses,411400000.0,303000000.0,119880000.0,70509000.0,
Total Operating Income As Reported,4200000.0,24100000.0,-16374000.0,-18012000.0,
Diluted Average Shares,111392000.0,82477000.0,32814269.0,22909512.0,
Basic Average Shares,111392000.0,82477000.0,31514269.0,21826178.0,
Diluted EPS,0.12,-0.35,-0.58,-0.87,
Basic EPS,0.12,-0.35,-0.58,-0.87,
Diluted NI Availto Com Stockholders,12900000.0,-29100000.0,-18265000.0,-19096000.0,
Net Income Common Stockholders,12900000.0,-29100000.0,-18265000.0,-19096000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,12900000.0,-29100000.0,-18265000.0,-19096000.0,
Minority Interests,0.0,0.0,0.0,0.0,
Net Income Including Noncontrolling Interests,12900000.0,-29100000.0,-18265000.0,-19096000.0,
Net Income Discontinuous Operations,,,,0.0,4085000.0
Net Income Continuous Operations,12900000.0,-29100000.0,-18265000.0,-19096000.0,
Tax Provision,3200000.0,4600000.0,-43000.0,134000.0,
Pretax Income,16000000.0,-24500000.0,-18308000.0,-18962000.0,
Special Income Charges,-900000.0,0.0,-99000.0,0.0,
Write Off,900000.0,0.0,,,
Impairment Of Capital Assets,,-99000.0,99000.0,0.0,0.0
Net Non Operating Interest Income Expense,11900000.0,-48600000.0,-1772000.0,-896000.0,
Interest Expense Non Operating,,48600000.0,1824000.0,896000.0,961000.0
Interest Income Non Operating,11900000.0,0.0,52000.0,0.0,
Operating Income,5000000.0,24000000.0,-16304000.0,-18055000.0,
Operating Expense,304100000.0,251300000.0,71325000.0,48536000.0,
Other Operating Expenses,292900000.0,250500000.0,56486000.0,38200000.0,
Depreciation And Amortization In Income Statement,12000000.0,2200000.0,15495000.0,10356000.0,
Amortization,,,,,0.0
Depreciation Income Statement,12000000.0,2200000.0,15495000.0,10356000.0,
Selling General And Administration,,,,38200000.0,33493000.0
General And Administrative Expense,,,,38200000.0,33493000.0
Gross Profit,309100000.0,275300000.0,55021000.0,30481000.0,
Cost Of Revenue,107300000.0,51700000.0,48555000.0,21973000.0,
Total Revenue,416400000.0,327000000.0,103576000.0,52454000.0,
Operating Revenue,416400000.0,327000000.0,103576000.0,52454000.0,
