,2024-06-30,2023-06-30,2022-06-30,2021-06-30
Tax Effect Of Unusual Items,273000.0,-36626800.0,-26470.588235,1933800.0
Tax Rate For Calcs,0.21,0.206,0.132353,0.293
Normalized EBITDA,146700000.0,88700000.0,199700000.0,182700000.0
Total Unusual Items,1300000.0,-177800000.0,-200000.0,6600000.0
Total Unusual Items Excluding Goodwill,1300000.0,-177800000.0,-200000.0,6600000.0
Net Income From Continuing Operation Net Minority Interest,22600000.0,-238100000.0,64900000.0,55400000.0
Reconciled Depreciation,97000000.0,112300000.0,116300000.0,101300000.0
Reconciled Cost Of Revenue,1787600000.0,2131600000.0,2319000000.0,1918300000.0
EBITDA,148000000.0,-89100000.0,199500000.0,189300000.0
EBIT,51000000.0,-201400000.0,83200000.0,88000000.0
Net Interest Income,-12300000.0,-13300000.0,-7900000.0,-10300000.0
Interest Expense,13200000.0,14000000.0,8400000.0,9500000.0
Interest Income,1900000.0,1100000.0,200000.0,0.0
Normalized Income,21573000.0,-96926800.0,65073529.411765,50733800.0
Net Income From Continuing And Discontinued Operation,22600000.0,-238100000.0,64900000.0,55400000.0
Total Expenses,3069900000.0,3508300000.0,3645400000.0,3175200000.0
Total Operating Income As Reported,46400000.0,-187600000.0,83000000.0,88600000.0
Diluted Average Shares,39000000.0,39000000.0,39000000.0,39000000.0
Basic Average Shares,39000000.0,39000000.0,39000000.0,39000000.0
Diluted EPS,0.58,-6.1,1.67,1.42
Basic EPS,0.58,-6.1,1.67,1.42
Diluted NI Availto Com Stockholders,22600000.0,-238100000.0,64900000.0,55400000.0
Net Income Common Stockholders,22600000.0,-238100000.0,64900000.0,55400000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,22600000.0,-238100000.0,64900000.0,55400000.0
Minority Interests,-7300000.0,0.0,,
Net Income Including Noncontrolling Interests,29900000.0,-238100000.0,64900000.0,55400000.0
Net Income Continuous Operations,29900000.0,-238100000.0,64900000.0,55400000.0
Tax Provision,7900000.0,22600000.0,9900000.0,23100000.0
Pretax Income,37800000.0,-215400000.0,74800000.0,78500000.0
Special Income Charges,1300000.0,-177800000.0,-200000.0,6600000.0
Other Special Charges,-1300000.0,-1600000.0,-1300000.0,-6600000.0
Write Off,0.0,44100000.0,1500000.0,0.0
Impairment Of Capital Assets,,135300000.0,,
Restructuring And Mergern Acquisition,,,,0.0
Net Non Operating Interest Income Expense,-12300000.0,-13300000.0,-7900000.0,-10300000.0
Total Other Finance Cost,1000000.0,400000.0,-300000.0,800000.0
Interest Expense Non Operating,13200000.0,14000000.0,8400000.0,9500000.0
Interest Income Non Operating,1900000.0,1100000.0,200000.0,0.0
Operating Income,41200000.0,-15200000.0,75100000.0,79300000.0
Operating Expense,1282300000.0,1376700000.0,1326400000.0,1256900000.0
Other Operating Expenses,526500000.0,586200000.0,536300000.0,493200000.0
Depreciation And Amortization In Income Statement,97000000.0,112300000.0,116300000.0,101300000.0
Depreciation Income Statement,97000000.0,112300000.0,116300000.0,101300000.0
Selling General And Administration,,,531700000.0,489900000.0
General And Administrative Expense,,,531700000.0,489900000.0
Gross Profit,1323500000.0,1361500000.0,1401500000.0,1336200000.0
Cost Of Revenue,1787600000.0,2131600000.0,2319000000.0,1918300000.0
Total Revenue,3111100000.0,3493100000.0,3720500000.0,3254500000.0
Operating Revenue,3111100000.0,3493100000.0,3720500000.0,3254500000.0
