,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.206,0.0,0.0,
Normalized EBITDA,-32400000.0,-25000000.0,-14400000.0,-11595000.0,
Total Unusual Items,-5900000.0,0.0,,0.0,-5767000.0
Total Unusual Items Excluding Goodwill,-5900000.0,0.0,,0.0,-5767000.0
Net Income From Continuing Operation Net Minority Interest,-48200000.0,-30100000.0,-21800000.0,-16249000.0,
Reconciled Depreciation,6600000.0,2800000.0,5400000.0,3304000.0,
Reconciled Cost Of Revenue,-323500000.0,-256700000.0,-179700000.0,-106390000.0,
EBITDA,-38300000.0,-25000000.0,-14400000.0,-11595000.0,
EBIT,-44900000.0,-27800000.0,-19800000.0,-14899000.0,
Net Interest Income,4300000.0,12900000.0,-1600000.0,-1350000.0,
Interest Expense,3300000.0,2200000.0,2000000.0,1350000.0,
Interest Income,7600000.0,15100000.0,400000.0,0.0,
Normalized Income,-42300000.0,-30100000.0,-21800000.0,-16249000.0,
Net Income From Continuing And Discontinued Operation,-48200000.0,-30100000.0,-21800000.0,-16249000.0,
Total Expenses,46600000.0,42900000.0,20200000.0,14899000.0,
Total Operating Income As Reported,-52500000.0,-42900000.0,-20200000.0,-14899000.0,
Diluted Average Shares,99679031.0,83908556.0,66566490.0,48710313.0,
Basic Average Shares,99679031.0,83908556.0,66566490.0,48020143.0,
Diluted EPS,-0.49,-0.36,-0.33,-0.2,
Basic EPS,-0.49,-0.36,-0.33,-0.2,
Diluted NI Availto Com Stockholders,-48200000.0,-30100000.0,-21800000.0,-16249000.0,
Net Income Common Stockholders,-48200000.0,-30100000.0,-21800000.0,-16249000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-48200000.0,-30100000.0,-21800000.0,-16249000.0,
Net Income Including Noncontrolling Interests,-48200000.0,-30100000.0,-21800000.0,-16249000.0,
Net Income Continuous Operations,-48200000.0,-30100000.0,-21800000.0,-16249000.0,
Tax Provision,0.0,100000.0,0.0,0.0,
Pretax Income,-48200000.0,-30000000.0,-21800000.0,-16249000.0,
Special Income Charges,-5900000.0,0.0,,,
Impairment Of Capital Assets,5900000.0,0.0,,,
Net Non Operating Interest Income Expense,4300000.0,12900000.0,-1600000.0,-1350000.0,
Total Other Finance Cost,,,,,-21688000.0
Interest Expense Non Operating,3300000.0,2200000.0,2000000.0,1350000.0,
Interest Income Non Operating,7600000.0,15100000.0,400000.0,0.0,
Operating Income,-46600000.0,-42900000.0,-20200000.0,-14899000.0,
Operating Expense,370100000.0,299600000.0,199900000.0,121289000.0,
Other Operating Expenses,321600000.0,253600000.0,167800000.0,98555000.0,
Selling General And Administration,,,,98522000.0,39500000.0
General And Administrative Expense,,,,98522000.0,39500000.0
Gross Profit,323500000.0,256700000.0,179700000.0,106390000.0,
Cost Of Revenue,-323500000.0,-256700000.0,-179700000.0,-106390000.0,
Total Revenue,0.0,0.0,0.0,0.0,
Operating Revenue,0.0,0.0,0.0,0.0,
