,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,6048000.0,384564000.0,-121946000.0,-74490000.0,
Tax Rate For Calcs,0.252,0.292,0.241,0.195,
Normalized EBITDA,29826000000.0,22036000000.0,23035000000.0,18407000000.0,
Total Unusual Items,24000000.0,3588000000.0,-506000000.0,-382000000.0,
Total Unusual Items Excluding Goodwill,24000000.0,1317000000.0,-506000000.0,-382000000.0,
Net Income From Continuing Operation Net Minority Interest,15639000000.0,13633000000.0,13291000000.0,10900000000.0,
Reconciled Depreciation,5645000000.0,5174000000.0,4089000000.0,3841000000.0,
Reconciled Cost Of Revenue,87434000000.0,84212000000.0,72862000000.0,57231000000.0,
EBITDA,29850000000.0,25624000000.0,22529000000.0,18025000000.0,
EBIT,24205000000.0,20450000000.0,18440000000.0,14184000000.0,
Net Interest Income,-3382000000.0,-2531000000.0,-1017000000.0,-667000000.0,
Interest Expense,,2524000000.0,919000000.0,646000000.0,746000000.0
Interest Income,,139000000.0,35000000.0,56000000.0,3000000.0
Normalized Income,15621048000.0,14971564000.0,13675054000.0,11207510000.0,
Net Income From Continuing And Discontinued Operation,15639000000.0,13633000000.0,13291000000.0,10900000000.0,
Total Expenses,125957000000.0,120266000000.0,101755000000.0,80365000000.0,
Total Operating Income As Reported,24275000000.0,21785000000.0,18532000000.0,14181000000.0,
Diluted Average Shares,1110724432.0,1111083945.0,1110776000.0,1110776000.0,
Basic Average Shares,1110724432.0,1111083945.0,1110776000.0,1110776000.0,
Diluted EPS,14.08,12.27,11.97,9.81,
Basic EPS,14.08,12.27,11.97,9.81,
Diluted NI Availto Com Stockholders,15639000000.0,13633000000.0,13291000000.0,10900000000.0,
Net Income Common Stockholders,15639000000.0,13633000000.0,13291000000.0,10900000000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,15639000000.0,13633000000.0,13291000000.0,10900000000.0,
Minority Interests,18000000.0,-7000000.0,-5000000.0,-1000000.0,
Net Income Including Noncontrolling Interests,15621000000.0,13639000000.0,13296000000.0,10901000000.0,
Net Income Continuous Operations,15621000000.0,13639000000.0,13296000000.0,10900000000.0,
Tax Provision,5272000000.0,5615000000.0,4225000000.0,2638000000.0,
Pretax Income,20893000000.0,19254000000.0,17521000000.0,13538000000.0,
Special Income Charges,24000000.0,1317000000.0,-506000000.0,-382000000.0,
Other Special Charges,-24000000.0,-3588000000.0,,175000000.0,43000000.0
Restructuring And Mergern Acquisition,,965000000.0,506000000.0,207000000.0,287000000.0
Net Non Operating Interest Income Expense,-3382000000.0,-2531000000.0,-1017000000.0,-667000000.0,
Total Other Finance Cost,,177000000.0,133000000.0,77000000.0,41000000.0
Interest Expense Non Operating,,2524000000.0,919000000.0,646000000.0,746000000.0
Interest Income Non Operating,,139000000.0,35000000.0,56000000.0,3000000.0
Operating Income,24205000000.0,20450000000.0,19038000000.0,14643000000.0,
Operating Expense,38523000000.0,36054000000.0,28893000000.0,23134000000.0,
Other Operating Expenses,,470000000.0,309000000.0,80000000.0,270000000.0
Research And Development,,5712000000.0,4834000000.0,3936000000.0,3902000000.0
Selling General And Administration,,28948000000.0,23878000000.0,19302000000.0,19625000000.0
Selling And Marketing Expense,,21397000000.0,17833000000.0,14374000000.0,14743000000.0
General And Administrative Expense,,7551000000.0,6045000000.0,4928000000.0,4882000000.0
Gross Profit,62728000000.0,56504000000.0,47931000000.0,37777000000.0,
Cost Of Revenue,87434000000.0,84212000000.0,72862000000.0,57231000000.0,
Total Revenue,150162000000.0,140716000000.0,120793000000.0,95007000000.0,
Operating Revenue,150162000000.0,140716000000.0,120793000000.0,95007000000.0,
