,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,7741.892,0.0,0.0,0.0,
Tax Rate For Calcs,0.206,0.0,0.0,0.0,
Normalized EBITDA,-1840156.0,-18023199.0,-18646636.0,-13178137.0,
Total Unusual Items,37582.0,0.0,,,-4740407.0
Total Unusual Items Excluding Goodwill,37582.0,0.0,,,-4740407.0
Net Income From Continuing Operation Net Minority Interest,-2473144.0,-18277258.0,-19164366.0,-13711541.0,
Reconciled Depreciation,323264.0,179064.0,388540.0,384233.0,
Reconciled Cost Of Revenue,3797506.0,4089024.0,3467580.0,2886494.0,
EBITDA,-1802574.0,-18023199.0,-18646636.0,-13178137.0,
EBIT,-2125838.0,-18202263.0,-19035176.0,-13562370.0,
Net Interest Income,213500.0,215513.0,-54845.0,-27644.0,
Interest Expense,78829.0,74995.0,129190.0,149171.0,
Interest Income,292329.0,290508.0,74345.0,121527.0,
Normalized Income,-2502984.108,-18277258.0,-19164366.0,-13711541.0,
Net Income From Continuing And Discontinued Operation,-2473144.0,-18277258.0,-19164366.0,-13711541.0,
Total Expenses,9394843.0,28429056.0,29223452.0,22499507.0,
Total Operating Income As Reported,-2455749.0,-18492771.0,-19109522.0,-13683897.0,
Diluted Average Shares,4521674.0,2760430.0,728582.0,803767.0,
Basic Average Shares,4521674.0,2760430.0,683796.0,803767.0,
Diluted EPS,-0.546953,-6.621163,-27.6,-17.059099,
Basic EPS,-0.546953,-6.621163,-27.6,-17.059099,
Diluted NI Availto Com Stockholders,-2473144.0,-18277258.0,-19164366.0,-13711541.0,
Net Income Common Stockholders,-2473144.0,-18277258.0,-19164366.0,-13711541.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-2473144.0,-18277258.0,-19164366.0,-13711541.0,
Minority Interests,-91408.0,0.0,,,
Net Income Including Noncontrolling Interests,-2381736.0,-18277258.0,-19164366.0,-13711541.0,
Net Income Continuous Operations,-2381736.0,-18277258.0,-19164366.0,-13711541.0,
Tax Provision,177069.0,0.0,,,
Pretax Income,-2204667.0,-18277258.0,-19164366.0,-13711541.0,
Special Income Charges,37582.0,0.0,,,-4740407.0
Other Special Charges,-37582.0,,,,
Write Off,,,,,4740407.0
Net Non Operating Interest Income Expense,213500.0,215513.0,-54845.0,-27644.0,
Interest Expense Non Operating,78829.0,74995.0,129190.0,149171.0,
Interest Income Non Operating,292329.0,290508.0,74345.0,121527.0,
Operating Income,-2455749.0,-18492771.0,-19109520.0,-13683897.0,
Operating Expense,5597337.0,24340032.0,25755872.0,19613013.0,
Other Operating Expenses,7778025.0,9735675.0,10482763.0,8333723.0,
Depreciation And Amortization In Income Statement,323264.0,179064.0,388540.0,384233.0,
Depreciation Income Statement,323264.0,179064.0,388540.0,384233.0,
Selling General And Administration,,,,8292287.0,6820037.0
General And Administrative Expense,,,,8292287.0,6820037.0
Gross Profit,3141588.0,5847261.0,6646352.0,5929116.0,
Cost Of Revenue,3797506.0,4089024.0,3467580.0,2886494.0,
Total Revenue,6939094.0,9936285.0,10113932.0,8815610.0,
Operating Revenue,6939094.0,9936285.0,10113932.0,8815610.0,
