,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,
Normalized EBITDA,-5284000.0,-2779000.0,-13155000.0,-12907000.0,
Total Unusual Items,-12250000.0,-10000000.0,-883000.0,0.0,
Total Unusual Items Excluding Goodwill,-12250000.0,-10000000.0,-883000.0,0.0,
Net Income From Continuing Operation Net Minority Interest,-18008000.0,-12868000.0,-18696000.0,-18303000.0,
Reconciled Depreciation,308000.0,89000.0,4655000.0,5393000.0,
Reconciled Cost Of Revenue,70000.0,6390000.0,-93000.0,873000.0,
EBITDA,-17534000.0,-12779000.0,-14038000.0,-12907000.0,
EBIT,-17842000.0,-12868000.0,-18693000.0,-18300000.0,
Net Interest Income,60000.0,204000.0,48000.0,-3000.0,
Interest Expense,166000.0,0.0,3000.0,3000.0,
Interest Income,226000.0,204000.0,51000.0,0.0,
Normalized Income,-5758000.0,-2868000.0,-17813000.0,-18303000.0,
Net Income From Continuing And Discontinued Operation,-18008000.0,-12868000.0,-18696000.0,-18303000.0,
Total Expenses,8798000.0,4724000.0,19420000.0,21258000.0,
Total Operating Income As Reported,-5818000.0,-3072000.0,-17861000.0,-18300000.0,
Diluted Average Shares,200088889.0,171979953.0,87364486.0,52267134.0,
Basic Average Shares,200088889.0,171979953.0,87364486.0,52267134.0,
Diluted EPS,-0.09,-0.11,-0.214,-0.350182,
Basic EPS,-0.09,-0.11,-0.214,-0.350182,
Diluted NI Availto Com Stockholders,-18008000.0,-12868000.0,-18696000.0,-18303000.0,
Net Income Common Stockholders,-18008000.0,-12868000.0,-18696000.0,-18303000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-18008000.0,-12868000.0,-18696000.0,-18303000.0,
Minority Interests,,0.0,0.0,0.0,
Net Income Including Noncontrolling Interests,-18008000.0,-12868000.0,-18696000.0,-18303000.0,
Net Income Continuous Operations,-18008000.0,-12868000.0,-18696000.0,-18303000.0,
Tax Provision,0.0,0.0,0.0,0.0,
Pretax Income,-18008000.0,-12868000.0,-18696000.0,-18303000.0,
Special Income Charges,-12250000.0,-10000000.0,-883000.0,0.0,
Other Special Charges,12250000.0,10000000.0,883000.0,,
Write Off,12250000.0,10000000.0,,,
Net Non Operating Interest Income Expense,60000.0,204000.0,48000.0,-3000.0,
Total Other Finance Cost,,,3000.0,3000.0,
Interest Expense Non Operating,166000.0,0.0,3000.0,3000.0,
Interest Income Non Operating,226000.0,204000.0,51000.0,0.0,
Operating Income,-5818000.0,-3076000.0,-17861000.0,-18300000.0,
Operating Expense,8728000.0,4724000.0,19513000.0,20385000.0,
Other Operating Expenses,4076000.0,2496000.0,8070000.0,7635000.0,
Depreciation And Amortization In Income Statement,308000.0,89000.0,4655000.0,5393000.0,
Depreciation Income Statement,308000.0,89000.0,4655000.0,5393000.0,
Selling General And Administration,,,,7599000.0,9192000.0
General And Administrative Expense,,,,7599000.0,9192000.0
Gross Profit,2910000.0,2596000.0,1652000.0,2085000.0,
Cost Of Revenue,70000.0,6390000.0,-93000.0,873000.0,
Total Revenue,2980000.0,1648000.0,1559000.0,2958000.0,
Operating Revenue,2980000.0,1648000.0,1559000.0,2958000.0,
