,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.0,0.0
Normalized EBITDA,-24020000.0,-19486000.0,-29672000.0,-11519000.0
Total Unusual Items,17022000.0,25670000.0,-56916000.0,189312000.0
Total Unusual Items Excluding Goodwill,17022000.0,25670000.0,-56916000.0,189312000.0
Net Income From Continuing Operation Net Minority Interest,-8101000.0,5386000.0,-88122000.0,170819000.0
Reconciled Depreciation,997000.0,798000.0,690000.0,690000.0
EBITDA,-6998000.0,6184000.0,-86588000.0,177793000.0
EBIT,-7995000.0,5386000.0,-87278000.0,177103000.0
Net Interest Income,6259000.0,7297000.0,572000.0,10122000.0
Interest Expense,106000.0,0.0,844000.0,6284000.0
Interest Income,6365000.0,7297000.0,1416000.0,6406000.0
Normalized Income,-25123000.0,-20284000.0,-31206000.0,-18493000.0
Net Income From Continuing And Discontinued Operation,-8101000.0,5386000.0,-88122000.0,170819000.0
Total Expenses,33220000.0,29595000.0,34073000.0,30782000.0
Total Operating Income As Reported,-9158000.0,-3505000.0,-87421000.0,160700000.0
Diluted Average Shares,269833309.0,269833309.0,257417460.0,175421124.0
Basic Average Shares,269833309.0,269833309.0,257417460.0,175421124.0
Diluted EPS,-0.03,0.02,-0.34,0.97
Basic EPS,-0.03,0.02,-0.34,0.97
Diluted NI Availto Com Stockholders,-8101000.0,5386000.0,-88122000.0,170819000.0
Net Income Common Stockholders,-8101000.0,5386000.0,-88122000.0,170819000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-8101000.0,5386000.0,-88122000.0,170819000.0
Net Income Including Noncontrolling Interests,-8101000.0,5386000.0,-88122000.0,170819000.0
Net Income Continuous Operations,-8101000.0,5386000.0,-88122000.0,170819000.0
Tax Provision,0.0,0.0,0.0,0.0
Pretax Income,-8101000.0,5386000.0,-88122000.0,170819000.0
Net Non Operating Interest Income Expense,6259000.0,7297000.0,572000.0,10122000.0
Total Other Finance Cost,,,,-10000000.0
Interest Expense Non Operating,106000.0,0.0,844000.0,6284000.0
Interest Income Non Operating,6365000.0,7297000.0,1416000.0,6406000.0
Operating Income,-31382000.0,-27581000.0,-31773000.0,-28612000.0
Operating Expense,33220000.0,29595000.0,34073000.0,30782000.0
Other Operating Expenses,7097000.0,6963000.0,6798000.0,6887000.0
Depreciation And Amortization In Income Statement,997000.0,798000.0,690000.0,690000.0
Depreciation Income Statement,997000.0,798000.0,690000.0,690000.0
Total Revenue,1838000.0,2014000.0,2300000.0,2170000.0
Operating Revenue,1838000.0,2014000.0,2300000.0,2170000.0
