,2024-04-30,2023-04-30,2022-04-30,2021-04-30
Tax Effect Of Unusual Items,110814.723212,0.0,0.0,0.0
Tax Rate For Calcs,0.074925,0.21955,0.0,0.206
Normalized EBITDA,-21551000.0,47446000.0,3912000.0,-5698000.0
Total Unusual Items,1479000.0,0.0,,
Total Unusual Items Excluding Goodwill,1479000.0,0.0,,
Net Income From Continuing Operation Net Minority Interest,-25434000.0,32870000.0,1456000.0,-7245000.0
Reconciled Depreciation,5780000.0,4728000.0,3096000.0,1345000.0
Reconciled Cost Of Revenue,110352000.0,199698000.0,77441000.0,36754000.0
EBITDA,-20072000.0,47446000.0,3912000.0,-5698000.0
EBIT,-25852000.0,42718000.0,816000.0,-7043000.0
Net Interest Income,-855000.0,-878000.0,-717000.0,-853000.0
Interest Expense,1642000.0,1019000.0,727000.0,854000.0
Interest Income,787000.0,141000.0,10000.0,1000.0
Normalized Income,-26802185.276788,32870000.0,1456000.0,-7245000.0
Net Income From Continuing And Discontinued Operation,-25434000.0,32870000.0,1456000.0,-7245000.0
Total Expenses,198692000.0,254993000.0,106862000.0,62128000.0
Total Operating Income As Reported,-28118000.0,42577000.0,806000.0,-7044000.0
Diluted Average Shares,6521538.0,6574000.0,5801710.0,4528125.0
Basic Average Shares,6521538.0,6574000.0,5801710.0,4528125.0
Diluted EPS,-3.9,5.0,0.25096,-1.6
Basic EPS,-3.9,5.0,0.25096,-1.6
Diluted NI Availto Com Stockholders,-25434000.0,32870000.0,1456000.0,-7245000.0
Net Income Common Stockholders,-25434000.0,32870000.0,1456000.0,-7245000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-25434000.0,32870000.0,1456000.0,-7245000.0
Minority Interests,0.0,326000.0,1366000.0,697000.0
Net Income Including Noncontrolling Interests,-25434000.0,32544000.0,89000.0,-7942000.0
Net Income Continuous Operations,-25434000.0,32544000.0,89000.0,-7942000.0
Tax Provision,-2060000.0,9155000.0,0.0,45000.0
Pretax Income,-27494000.0,41699000.0,89000.0,-7897000.0
Net Non Operating Interest Income Expense,-855000.0,-878000.0,-717000.0,-853000.0
Interest Expense Non Operating,1642000.0,1019000.0,727000.0,854000.0
Interest Income Non Operating,787000.0,141000.0,10000.0,1000.0
Operating Income,-28117000.0,42577000.0,805000.0,-7044000.0
Operating Expense,88340000.0,55295000.0,29421000.0,25374000.0
Other Operating Expenses,53079000.0,28442000.0,14676000.0,12587000.0
Depreciation And Amortization In Income Statement,5780000.0,4728000.0,3096000.0,1345000.0
Depreciation Income Statement,5780000.0,4728000.0,3096000.0,1345000.0
Selling General And Administration,,,14676000.0,12587000.0
General And Administrative Expense,,,14676000.0,12587000.0
Gross Profit,60223000.0,97872000.0,30226000.0,18330000.0
Cost Of Revenue,110352000.0,199698000.0,77441000.0,36754000.0
Total Revenue,170575000.0,297570000.0,107667000.0,55084000.0
Operating Revenue,170575000.0,297570000.0,107667000.0,55084000.0
