,2024-08-31,2023-08-31,2022-08-31,2021-08-31,2020-08-31
Tax Effect Of Unusual Items,-4962446.0,2489685.0,3644704.624978,0.0,
Tax Rate For Calcs,0.214,0.237,0.232324,0.299,
Normalized EBITDA,1274276000.0,1107659000.0,1216798000.0,818644000.0,
Total Unusual Items,-23189000.0,10505000.0,15688000.0,0.0,
Total Unusual Items Excluding Goodwill,-23189000.0,10505000.0,15688000.0,0.0,
Net Income From Continuing Operation Net Minority Interest,473250000.0,414168000.0,666525000.0,238119000.0,
Reconciled Depreciation,530815000.0,488040000.0,429390000.0,522476000.0,
Reconciled Cost Of Revenue,2239715000.0,2095810000.0,1855387000.0,1556402000.0,
EBITDA,1251087000.0,1118164000.0,1232486000.0,818644000.0,
EBIT,720272000.0,630124000.0,803096000.0,296168000.0,
Net Interest Income,-120732000.0,-93753000.0,-18211000.0,-48126000.0,
Interest Expense,123336000.0,98152000.0,73563000.0,49994000.0,
Interest Income,2294000.0,2420000.0,277000.0,247000.0,
Normalized Income,491476554.0,406152685.0,654481704.624978,238119000.0,
Net Income From Continuing And Discontinued Operation,473250000.0,414168000.0,666525000.0,238119000.0,
Total Expenses,3918891000.0,3680812000.0,3289156000.0,2527436000.0,
Total Operating Income As Reported,740267000.0,615645000.0,883879000.0,295753000.0,
Diluted Average Shares,78376056.0,78376056.0,78376056.0,78376056.0,
Basic Average Shares,78376056.0,78376056.0,78376056.0,78376056.0,
Diluted EPS,6.04,5.28,8.5,3.04,
Basic EPS,6.04,5.28,8.5,3.04,
Diluted NI Availto Com Stockholders,473250000.0,414168000.0,666525000.0,238119000.0,
Net Income Common Stockholders,473250000.0,414168000.0,666525000.0,238119000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,473250000.0,414168000.0,666525000.0,238119000.0,
Minority Interests,363000.0,585000.0,1972000.0,4487000.0,
Net Income Including Noncontrolling Interests,472887000.0,413582000.0,664553000.0,233632000.0,
Net Income Continuous Operations,472887000.0,413584000.0,664553000.0,233632000.0,
Tax Provision,124049000.0,118388000.0,201116000.0,12542000.0,
Pretax Income,596936000.0,531972000.0,865669000.0,246174000.0,
Special Income Charges,14653000.0,0.0,15688000.0,0.0,
Other Special Charges,-14653000.0,,,,699000.0
Write Off,,,-15688000.0,0.0,
Impairment Of Capital Assets,,,,0.0,9000.0
Net Non Operating Interest Income Expense,-120732000.0,-93753000.0,-18211000.0,-48126000.0,
Total Other Finance Cost,-310000.0,-1979000.0,4023000.0,-1621000.0,
Interest Expense Non Operating,123336000.0,98152000.0,73563000.0,49994000.0,
Interest Income Non Operating,2294000.0,2420000.0,277000.0,247000.0,
Operating Income,760494000.0,600685000.0,803096000.0,223078000.0,
Operating Expense,1679176000.0,1585002000.0,1433769000.0,971034000.0,
Other Operating Expenses,1164859000.0,1132266000.0,1029920000.0,667944000.0,
Depreciation And Amortization In Income Statement,528216000.0,474827000.0,429390000.0,373433000.0,
Amortization,27042000.0,19856000.0,17919000.0,16516000.0,
Depreciation Income Statement,501174000.0,454971000.0,429390000.0,356917000.0,
Selling General And Administration,,,1029920000.0,667944000.0,663220000.0
General And Administrative Expense,,,1029920000.0,667944000.0,663220000.0
Gross Profit,2439670000.0,2185687000.0,2236865000.0,1194112000.0,
Cost Of Revenue,2239715000.0,2095810000.0,1855387000.0,1556402000.0,
Total Revenue,4679385000.0,4281497000.0,4092252000.0,2750514000.0,
Operating Revenue,4679385000.0,4281497000.0,4092252000.0,2750514000.0,
