,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.21,0.21,0.22,0.23
Normalized EBITDA,520492000.0,476003000.0,476857000.0,348870000.0
Total Unusual Items,0.0,-16700000.0,,
Total Unusual Items Excluding Goodwill,0.0,-16700000.0,,
Net Income From Continuing Operation Net Minority Interest,219876000.0,172647000.0,191258000.0,117130000.0
Reconciled Depreciation,214083000.0,228211000.0,212576000.0,182397000.0
Reconciled Cost Of Revenue,3655733000.0,3758117000.0,3704152000.0,2713526000.0
EBITDA,520492000.0,476003000.0,476857000.0,348870000.0
EBIT,306409000.0,247792000.0,264281000.0,166473000.0
Net Interest Income,-15895000.0,-9735000.0,-15983000.0,-12254000.0
Interest Expense,28454000.0,29520000.0,20127000.0,14576000.0
Interest Income,15723000.0,12368000.0,6456000.0,4726000.0
Normalized Income,219876000.0,172647000.0,191258000.0,117130000.0
Net Income From Continuing And Discontinued Operation,219876000.0,172647000.0,191258000.0,117130000.0
Total Expenses,4568700000.0,4617561000.0,4496226000.0,3358727000.0
Total Operating Income As Reported,295536000.0,229754000.0,260597000.0,166226000.0
Diluted Average Shares,26987862.0,27466985.0,27454851.0,27454851.0
Basic Average Shares,26987862.0,27466985.0,27454851.0,27454851.0
Diluted EPS,8.15,6.29,6.97,4.27
Basic EPS,8.15,6.29,6.97,4.27
Diluted NI Availto Com Stockholders,219876000.0,172647000.0,191258000.0,117130000.0
Net Income Common Stockholders,219876000.0,172647000.0,191258000.0,117130000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,219876000.0,172647000.0,191258000.0,117130000.0
Minority Interests,0.0,-446000.0,-282000.0,-39000.0
Net Income Including Noncontrolling Interests,219876000.0,173093000.0,191540000.0,117169000.0
Net Income Continuous Operations,219876000.0,173093000.0,191540000.0,117169000.0
Tax Provision,58079000.0,45179000.0,52614000.0,34728000.0
Pretax Income,277955000.0,218272000.0,244154000.0,151897000.0
Special Income Charges,0.0,-16700000.0,,
Other Special Charges,,16700000.0,,
Net Non Operating Interest Income Expense,-15895000.0,-9735000.0,-15983000.0,-12254000.0
Total Other Finance Cost,3164000.0,-7417000.0,2312000.0,2404000.0
Interest Expense Non Operating,28454000.0,29520000.0,20127000.0,14576000.0
Interest Income Non Operating,15723000.0,12368000.0,6456000.0,4726000.0
Operating Income,295536000.0,229754000.0,260597000.0,166226000.0
Operating Expense,912967000.0,859444000.0,792074000.0,645201000.0
Selling General And Administration,912967000.0,859444000.0,792074000.0,645201000.0
Selling And Marketing Expense,525348000.0,504456000.0,466820000.0,383771000.0
General And Administrative Expense,387619000.0,354988000.0,325254000.0,261430000.0
Gross Profit,1208503000.0,1089198000.0,1052671000.0,811427000.0
Cost Of Revenue,3655733000.0,3758117000.0,3704152000.0,2713526000.0
Total Revenue,4864236000.0,4847315000.0,4756823000.0,3524953000.0
Operating Revenue,4864236000.0,4847315000.0,4756823000.0,3524953000.0
