,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,-1785035.138487,0.0,0.0,
Tax Rate For Calcs,0.247914,0.262505,0.288,0.384,
Normalized EBITDA,463400000.0,314900000.0,117100000.0,71000000.0,
Total Unusual Items,0.0,-6800000.0,,,
Total Unusual Items Excluding Goodwill,0.0,-6800000.0,,,
Net Income From Continuing Operation Net Minority Interest,306400000.0,178400000.0,44500000.0,14500000.0,
Reconciled Depreciation,61000000.0,58300000.0,47800000.0,45100000.0,
Reconciled Cost Of Revenue,799700000.0,491200000.0,325700000.0,252600000.0,
EBITDA,463400000.0,308100000.0,117100000.0,71000000.0,
EBIT,402400000.0,249800000.0,69300000.0,25900000.0,
Net Interest Income,5100000.0,-1000000.0,-2700000.0,-1300000.0,
Interest Expense,,9800000.0,6800000.0,2400000.0,12200000.0
Interest Income,,8800000.0,4100000.0,1100000.0,1700000.0
Normalized Income,306400000.0,183414964.861513,44500000.0,14500000.0,
Net Income From Continuing And Discontinued Operation,306400000.0,178400000.0,44500000.0,14500000.0,
Total Expenses,1404300000.0,988700000.0,710200000.0,568200000.0,
Total Operating Income As Reported,402300000.0,242900000.0,65200000.0,24900000.0,
Diluted Average Shares,,46237000.0,45158000.0,45060000.0,44781000.0
Basic Average Shares,,45366000.0,44838000.0,44358000.0,44098000.0
Diluted EPS,,3.91,0.99,0.32,1.37
Basic EPS,,3.91,0.99,0.33,1.39
Diluted NI Availto Com Stockholders,306400000.0,178400000.0,44500000.0,14500000.0,
Net Income Common Stockholders,306400000.0,178400000.0,44500000.0,14500000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,306400000.0,178400000.0,44500000.0,14500000.0,
Net Income Including Noncontrolling Interests,306400000.0,178400000.0,44500000.0,14500000.0,
Net Income Continuous Operations,306400000.0,178400000.0,44500000.0,14500000.0,
Tax Provision,101000000.0,63500000.0,18000000.0,9000000.0,
Pretax Income,407400000.0,241900000.0,62500000.0,23500000.0,
Special Income Charges,0.0,-6800000.0,,,
Impairment Of Capital Assets,0.0,6800000.0,,,
Net Non Operating Interest Income Expense,5100000.0,-1000000.0,-2700000.0,-1300000.0,
Interest Expense Non Operating,,9800000.0,6800000.0,2400000.0,12200000.0
Interest Income Non Operating,,8800000.0,4100000.0,1100000.0,1700000.0
Operating Income,402400000.0,249800000.0,65200000.0,24800000.0,
Operating Expense,604600000.0,497500000.0,384500000.0,315600000.0,
Other Operating Expenses,543600000.0,439200000.0,,,
Depreciation And Amortization In Income Statement,61000000.0,58300000.0,,,
Amortization,36000000.0,37600000.0,,,
Depreciation Income Statement,25000000.0,20700000.0,,,
Research And Development,,141600000.0,109200000.0,90900000.0,56100000.0
Selling General And Administration,,363000000.0,275300000.0,224700000.0,157500000.0
Selling And Marketing Expense,,255400000.0,193400000.0,148200000.0,107000000.0
General And Administrative Expense,,107600000.0,81900000.0,76500000.0,50500000.0
Gross Profit,1007000000.0,747300000.0,449700000.0,340400000.0,
Cost Of Revenue,799700000.0,491200000.0,325700000.0,252600000.0,
Total Revenue,1806700000.0,1238500000.0,775500000.0,593000000.0,
Operating Revenue,1806700000.0,1238500000.0,775500000.0,593000000.0,
