,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.208,0.232,0.266,0.274476,
Normalized EBITDA,138300000.0,112400000.0,90300000.0,232200000.0,
Total Unusual Items,,,-15000000.0,0.0,0.0
Total Unusual Items Excluding Goodwill,,,-15000000.0,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,86100000.0,32400000.0,40900000.0,83100000.0,
Reconciled Depreciation,35200000.0,51700000.0,43200000.0,114200000.0,
Reconciled Cost Of Revenue,477000000.0,583600000.0,591900000.0,660300000.0,
EBITDA,138300000.0,112400000.0,90300000.0,232200000.0,
EBIT,103100000.0,60700000.0,47100000.0,118000000.0,
Net Interest Income,15100000.0,-2800000.0,-14200000.0,-2900000.0,
Interest Expense,800000.0,3100000.0,2600000.0,3600000.0,
Interest Income,6000000.0,4800000.0,500000.0,700000.0,
Normalized Income,86100000.0,32400000.0,40900000.0,83100000.0,
Net Income From Continuing And Discontinued Operation,86100000.0,32400000.0,40900000.0,369200000.0,
Total Expenses,795700000.0,904900000.0,854100000.0,920900000.0,
Total Operating Income As Reported,86600000.0,68700000.0,55400000.0,118700000.0,
Diluted Average Shares,,24326000.0,24326000.0,24028000.0,23890000.0
Basic Average Shares,,24326000.0,24326000.0,24028000.0,23890000.0
Diluted EPS,,1.33,1.68,15.37,2.06
Basic EPS,,1.33,1.68,15.37,2.06
Diluted NI Availto Com Stockholders,86100000.0,32400000.0,40900000.0,369200000.0,
Net Income Common Stockholders,86100000.0,32400000.0,40900000.0,369200000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,86100000.0,32400000.0,40900000.0,369200000.0,
Net Income Including Noncontrolling Interests,86100000.0,32400000.0,40900000.0,369200000.0,
Net Income Extraordinary,,,,286100000.0,18800000.0
Net Income Discontinuous Operations,,,0.0,286100000.0,18800000.0
Net Income Continuous Operations,86100000.0,32400000.0,40900000.0,83100000.0,
Tax Provision,16200000.0,25200000.0,3600000.0,31400000.0,
Pretax Income,102300000.0,57600000.0,44500000.0,114400000.0,
Other Non Operating Income Expenses,,,,,9400000.0
Special Income Charges,,,0.0,0.0,0.0
Write Off,,,0.0,0.0,0.0
Net Non Operating Interest Income Expense,15100000.0,-2800000.0,-14200000.0,-2900000.0,
Total Other Finance Cost,-9900000.0,4500000.0,12100000.0,,200000.0
Interest Expense Non Operating,800000.0,3100000.0,2600000.0,3600000.0,
Interest Income Non Operating,6000000.0,4800000.0,500000.0,700000.0,
Operating Income,86600000.0,68700000.0,55400000.0,118700000.0,
Operating Expense,318700000.0,321300000.0,262200000.0,260600000.0,
Other Operating Expenses,,,800000.0,-4200000.0,100000.0
Research And Development,63900000.0,78000000.0,64400000.0,76400000.0,
Selling General And Administration,260200000.0,251100000.0,203400000.0,188400000.0,
Selling And Marketing Expense,193000000.0,188100000.0,152500000.0,134300000.0,
General And Administrative Expense,67200000.0,63000000.0,50900000.0,54100000.0,
Gross Profit,405300000.0,390000000.0,317600000.0,379300000.0,
Cost Of Revenue,477000000.0,583600000.0,591900000.0,660300000.0,
Total Revenue,882300000.0,973600000.0,909500000.0,1039600000.0,
Operating Revenue,882300000.0,973600000.0,909500000.0,1039600000.0,
