,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,
Normalized EBITDA,-15545000.0,-16398000.0,-18006000.0,-20690000.0,
Net Income From Continuing Operation Net Minority Interest,-15545000.0,-17897000.0,-18320000.0,-20691000.0,
EBITDA,-15545000.0,-16398000.0,-18006000.0,-20690000.0,
EBIT,-15545000.0,-16398000.0,-18006000.0,-20690000.0,
Net Interest Income,293000.0,-1496000.0,-314000.0,-1000.0,
Interest Expense,0.0,1499000.0,314000.0,1000.0,
Interest Income,293000.0,3000.0,0.0,0.0,
Normalized Income,-15545000.0,-17897000.0,-18320000.0,-20691000.0,
Net Income From Continuing And Discontinued Operation,-15545000.0,-17897000.0,-18320000.0,-20691000.0,
Total Expenses,15838000.0,16400000.0,18006000.0,20690000.0,
Total Operating Income As Reported,-15838000.0,-16401000.0,-18006000.0,-20690000.0,
Diluted Average Shares,,17745000.0,16100000.0,12376000.0,16100050.0
Basic Average Shares,,17745000.0,16100000.0,12376000.0,16100050.0
Diluted EPS,,-1.01,-1.14,-1.67,-0.37385
Basic EPS,,-1.01,-1.14,-1.67,-0.37385
Diluted NI Availto Com Stockholders,-15545000.0,-17897000.0,-18320000.0,-20691000.0,
Net Income Common Stockholders,-15545000.0,-17897000.0,-18320000.0,-20691000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-15545000.0,-17897000.0,-18320000.0,-20691000.0,
Net Income Including Noncontrolling Interests,-15545000.0,-17897000.0,-18320000.0,-20691000.0,
Net Income Continuous Operations,-15545000.0,-17897000.0,-18320000.0,-20691000.0,
Tax Provision,0.0,0.0,0.0,0.0,
Pretax Income,-15545000.0,-17897000.0,-18320000.0,-20691000.0,
Net Non Operating Interest Income Expense,293000.0,-1496000.0,-314000.0,-1000.0,
Interest Expense Non Operating,0.0,1499000.0,314000.0,1000.0,
Interest Income Non Operating,293000.0,3000.0,0.0,0.0,
Operating Income,-15838000.0,-16400000.0,-18006000.0,-20690000.0,
Operating Expense,15838000.0,16400000.0,18006000.0,20690000.0,
Other Operating Expenses,44000.0,87000.0,120000.0,52000.0,
Research And Development,9067000.0,8482000.0,10898000.0,13544000.0,
Selling General And Administration,6727000.0,7831000.0,6988000.0,7094000.0,
General And Administrative Expense,6727000.0,7831000.0,6988000.0,7094000.0,
Total Revenue,0.0,0.0,0.0,0.0,
Operating Revenue,0.0,0.0,0.0,0.0,
