,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,
Normalized EBITDA,-17939194.0,-13263810.0,-16649496.0,-3339868.0,
Total Unusual Items,,,-8158329.0,-255241.0,
Total Unusual Items Excluding Goodwill,,,-8158329.0,-255241.0,
Net Income From Continuing Operation Net Minority Interest,-15252299.0,-18588824.0,-17816075.0,-4435531.0,
Reconciled Depreciation,5056048.0,3985479.0,1998205.0,1467920.0,
Reconciled Cost Of Revenue,49381970.0,79389192.0,113704910.0,103640693.0,
EBITDA,-17939194.0,-13263810.0,-16649496.0,-3595109.0,
EBIT,-22995242.0,-17249289.0,-18647701.0,-5063029.0,
Net Interest Income,-893657.0,-1464985.0,-13226.0,1278568.0,
Interest Expense,1496957.0,2377389.0,83142.0,967310.0,
Interest Income,603300.0,912404.0,69916.0,2245878.0,
Normalized Income,-15252299.0,-18588824.0,-17816075.0,-4180290.0,
Net Income From Continuing And Discontinued Operation,-15252299.0,-18588824.0,-17816075.0,-4435531.0,
Total Expenses,92773301.0,116565132.0,148431134.0,136051287.0,
Total Operating Income As Reported,-23598542.0,-18161693.0,-8102073.0,-7053666.0,
Diluted Average Shares,,9753350.0,9735560.0,9856736.0,8303350.0
Basic Average Shares,,9753350.0,9735560.0,9856736.0,8303350.0
Diluted EPS,,-1.91,-1.83,-0.45,2.750647
Basic EPS,,-1.91,-1.83,-0.45,2.750647
Diluted NI Availto Com Stockholders,-15252299.0,-18588824.0,-17816075.0,-4435531.0,
Net Income Common Stockholders,-15252299.0,-18588824.0,-17816075.0,-4435531.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-15252299.0,-18588824.0,-17816075.0,-4435531.0,
Minority Interests,9239900.0,1037854.0,914768.0,1594808.0,
Net Income Including Noncontrolling Interests,-24492199.0,-19626678.0,-18730843.0,-6030339.0,
Net Income Continuous Operations,-24492199.0,-19626678.0,-18730843.0,-6030339.0,
Tax Provision,0.0,0.0,0.0,0.0,
Pretax Income,-24492199.0,-19626678.0,-18730843.0,-6030339.0,
Special Income Charges,,,-8158329.0,-255241.0,
Write Off,,,8158329.0,255241.0,
Net Non Operating Interest Income Expense,-893657.0,-1464985.0,-13226.0,1278568.0,
Interest Expense Non Operating,1496957.0,2377389.0,83142.0,967310.0,
Interest Income Non Operating,603300.0,912404.0,69916.0,2245878.0,
Operating Income,-23598542.0,-15683790.0,-7444831.0,-7102501.0,
Operating Expense,43391331.0,37175940.0,34726224.0,32410594.0,
Other Operating Expenses,21192260.0,11030519.0,8337017.0,6532815.0,
Depreciation And Amortization In Income Statement,5056048.0,3985479.0,1998205.0,1467920.0,
Amortization,,,1998205.0,1467920.0,1338354.0
Depreciation Income Statement,5056048.0,3985479.0,1998205.0,0.0,
Selling General And Administration,,,,6526804.0,7637904.0
General And Administrative Expense,,,,6526804.0,7637904.0
Gross Profit,19792789.0,21492150.0,27281393.0,25308093.0,
Cost Of Revenue,49381970.0,79389192.0,113704910.0,103640693.0,
Total Revenue,69174759.0,100881342.0,140986303.0,128948786.0,
Operating Revenue,69174759.0,100881342.0,140986303.0,128948786.0,
