,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,20410632.0,0.0,0.0,0.0
Tax Rate For Calcs,0.198,0.222,0.214,0.214
Total Unusual Items,103084000.0,0.0,,
Total Unusual Items Excluding Goodwill,103084000.0,0.0,,
Net Income From Continuing Operation Net Minority Interest,632349000.0,396700000.0,342459000.0,277206000.0
Reconciled Depreciation,68402000.0,60466000.0,37398000.0,28638000.0
Net Interest Income,2300003000.0,1857349000.0,1262184000.0,953674000.0
Interest Expense,801200000.0,511569000.0,210795000.0,120439000.0
Interest Income,3101203000.0,2368918000.0,1472979000.0,1074113000.0
Normalized Income,549675632.0,396700000.0,342459000.0,277206000.0
Net Income From Continuing And Discontinued Operation,632349000.0,396700000.0,342459000.0,277206000.0
Diluted Average Shares,21500000.0,21500000.0,21500000.0,21500000.0
Basic Average Shares,21500000.0,21500000.0,21500000.0,21500000.0
Diluted EPS,28.06,17.53,15.26,12.55
Basic EPS,28.06,17.53,15.26,12.55
Diluted NI Availto Com Stockholders,603220000.0,376853000.0,328099000.0,269875000.0
Net Income Common Stockholders,603220000.0,376853000.0,328099000.0,269875000.0
Otherunder Preferred Stock Dividend,29129000.0,19847000.0,14360000.0,7331000.0
Net Income,632349000.0,396700000.0,342459000.0,277206000.0
Net Income Including Noncontrolling Interests,632349000.0,396700000.0,342459000.0,277206000.0
Net Income Continuous Operations,632349000.0,396700000.0,342459000.0,277206000.0
Tax Provision,155640000.0,112899000.0,93269000.0,75352000.0
Pretax Income,787989000.0,509599000.0,435728000.0,352558000.0
Special Income Charges,103084000.0,0.0,,
Other Special Charges,-103084000.0,,,
Gain On Sale Of Security,-553000.0,-103000.0,44000.0,1000.0
Operating Expense,908581000.0,814291000.0,586977000.0,427436000.0
Other Operating Expenses,0.0,0.0,0.0,0.0
Depreciation And Amortization In Income Statement,68402000.0,60466000.0,37398000.0,28638000.0
Depreciation Income Statement,68402000.0,60466000.0,37398000.0,28638000.0
Selling General And Administration,442850000.0,409073000.0,312217000.0,221765000.0
Selling And Marketing Expense,44232000.0,64359000.0,67596000.0,33303000.0
General And Administrative Expense,398618000.0,344714000.0,244621000.0,188462000.0
Insurance And Claims,44078000.0,34445000.0,,
Rent And Landing Fees,11094000.0,6027000.0,7696000.0,10901000.0
Total Revenue,2413092000.0,1980741000.0,1390274000.0,1040558000.0
Operating Revenue,2413092000.0,1980741000.0,1390274000.0,1040558000.0
