,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,
Normalized EBITDA,-7775000.0,-9474000.0,-8551000.0,-16991000.0,
Net Income From Continuing Operation Net Minority Interest,-7753000.0,-9437000.0,-8548000.0,-16995000.0,
Reconciled Depreciation,0.0,0.0,,0.0,0.0
EBITDA,-7775000.0,-9474000.0,-8551000.0,-16991000.0,
EBIT,-7775000.0,-9474000.0,-8551000.0,-16991000.0,
Net Interest Income,22000.0,37000.0,3000.0,-4000.0,
Interest Expense,,,0.0,4000.0,0.0
Interest Income,22000.0,37000.0,3000.0,0.0,
Normalized Income,-7753000.0,-9437000.0,-8548000.0,-16995000.0,
Net Income From Continuing And Discontinued Operation,-7753000.0,-9437000.0,-8548000.0,-16995000.0,
Total Expenses,7775000.0,9474000.0,8551000.0,16991000.0,
Total Operating Income As Reported,-7775000.0,-9474000.0,-8551000.0,-16991000.0,
Diluted Average Shares,,54247766.0,53032814.0,52263573.0,52249804.0
Basic Average Shares,,54247766.0,53032814.0,52263573.0,52249804.0
Diluted EPS,,-0.173153,-0.161609,-0.325784,-0.287306
Basic EPS,,-0.173153,-0.161609,-0.325784,-0.287306
Diluted NI Availto Com Stockholders,-7753000.0,-9437000.0,-8548000.0,-16995000.0,
Net Income Common Stockholders,-7753000.0,-9437000.0,-8548000.0,-16995000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-7753000.0,-9437000.0,-8548000.0,-16995000.0,
Net Income Including Noncontrolling Interests,-7753000.0,-9437000.0,-8548000.0,-16995000.0,
Net Income Continuous Operations,-7753000.0,-9437000.0,-8548000.0,-16995000.0,
Pretax Income,-7753000.0,-9437000.0,-8548000.0,-16995000.0,
Net Non Operating Interest Income Expense,22000.0,37000.0,3000.0,-4000.0,
Interest Expense Non Operating,,,0.0,4000.0,0.0
Interest Income Non Operating,22000.0,37000.0,3000.0,0.0,
Operating Income,-7775000.0,-9474000.0,-8551000.0,-16991000.0,
Operating Expense,7775000.0,9474000.0,8551000.0,16991000.0,
Other Operating Expenses,3978000.0,5336000.0,4542000.0,12362000.0,
Depreciation And Amortization In Income Statement,,,,0.0,0.0
Amortization,,,,,84000.0
Depreciation Income Statement,,,,0.0,0.0
Selling General And Administration,,,4518000.0,12362000.0,8033000.0
General And Administrative Expense,,,4518000.0,12362000.0,8033000.0
Total Revenue,0.0,0.0,0.0,0.0,
Operating Revenue,0.0,0.0,0.0,0.0,
