,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.216482,0.215872,0.208443,0.193899,
Normalized EBITDA,23201000.0,21701000.0,31023000.0,32592000.0,
Total Unusual Items,,,0.0,0.0,
Total Unusual Items Excluding Goodwill,,,0.0,0.0,
Net Income From Continuing Operation Net Minority Interest,16182000.0,14791000.0,20776000.0,21905000.0,
Reconciled Depreciation,6705000.0,6520000.0,6586000.0,6614000.0,
Reconciled Cost Of Revenue,217801000.0,226549000.0,217137000.0,162571000.0,
EBITDA,23201000.0,21701000.0,31023000.0,32592000.0,
EBIT,16496000.0,15181000.0,24437000.0,25978000.0,
Net Interest Income,2129000.0,1405000.0,341000.0,59000.0,
Interest Expense,,,,0.0,9000.0
Interest Income,2129000.0,1405000.0,341000.0,59000.0,
Normalized Income,16182000.0,14791000.0,20776000.0,21905000.0,
Net Income From Continuing And Discontinued Operation,16182000.0,14791000.0,20776000.0,21905000.0,
Total Expenses,248555000.0,255952000.0,247523000.0,187979000.0,
Total Operating Income As Reported,18524000.0,17458000.0,25906000.0,27115000.0,
Diluted Average Shares,,11000000.0,11000000.0,11000000.0,11000000.0
Basic Average Shares,,11000000.0,11000000.0,11000000.0,11000000.0
Diluted EPS,,1.34,1.89,1.99,1.845
Basic EPS,,1.34,1.89,1.99,1.845
Diluted NI Availto Com Stockholders,16182000.0,14791000.0,20776000.0,21905000.0,
Net Income Common Stockholders,16182000.0,14791000.0,20776000.0,21905000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,16182000.0,14791000.0,20776000.0,21905000.0,
Net Income Including Noncontrolling Interests,16182000.0,14791000.0,20776000.0,21905000.0,
Net Income Continuous Operations,16182000.0,14791000.0,20776000.0,21905000.0,
Tax Provision,4471000.0,4072000.0,5471000.0,5269000.0,
Pretax Income,20653000.0,18863000.0,26247000.0,27174000.0,
Special Income Charges,,,0.0,0.0,
Net Non Operating Interest Income Expense,2129000.0,1405000.0,341000.0,59000.0,
Interest Expense Non Operating,,,,0.0,9000.0
Interest Income Non Operating,2129000.0,1405000.0,341000.0,59000.0,
Operating Income,16496000.0,15181000.0,24437000.0,25978000.0,
Operating Expense,30754000.0,29403000.0,30386000.0,25408000.0,
Other Operating Expenses,,,,,23000.0
Depreciation And Amortization In Income Statement,948000.0,983000.0,,,
Depreciation Income Statement,948000.0,983000.0,,,
Research And Development,2550000.0,2534000.0,2433000.0,2230000.0,
Selling General And Administration,28720000.0,26140000.0,27953000.0,23178000.0,
Selling And Marketing Expense,22718000.0,19684000.0,21586000.0,17476000.0,
General And Administrative Expense,6002000.0,6456000.0,6367000.0,5702000.0,
Gross Profit,47250000.0,44584000.0,54823000.0,51386000.0,
Cost Of Revenue,217801000.0,226549000.0,217137000.0,162571000.0,
Total Revenue,265051000.0,271133000.0,271960000.0,213957000.0,
Operating Revenue,265051000.0,271133000.0,271960000.0,213957000.0,
