,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,3023509.655751,-57474000.0,79650158.730159,12608519.269777,
Tax Rate For Calcs,0.232578,0.206,0.210159,0.180122,
Normalized EBITDA,1918000000.0,986000000.0,1556000000.0,2637000000.0,
Total Unusual Items,13000000.0,-279000000.0,379000000.0,70000000.0,
Total Unusual Items Excluding Goodwill,13000000.0,-279000000.0,379000000.0,70000000.0,
Net Income From Continuing Operation Net Minority Interest,914000000.0,-62000000.0,1224000000.0,2017000000.0,
Reconciled Depreciation,6000000.0,6000000.0,4000000.0,4000000.0,
Reconciled Cost Of Revenue,488000000.0,443000000.0,402000000.0,325000000.0,
EBITDA,1931000000.0,707000000.0,1935000000.0,2707000000.0,
EBIT,1925000000.0,701000000.0,1931000000.0,2703000000.0,
Net Interest Income,-585000000.0,-611000000.0,-377000000.0,-260000000.0,
Interest Expense,734000000.0,704000000.0,356000000.0,238000000.0,
Interest Income,166000000.0,120000000.0,8000000.0,4000000.0,
Normalized Income,904023509.655751,159526000.0,924650158.730159,1959608519.269777,
Net Income From Continuing And Discontinued Operation,914000000.0,-62000000.0,1224000000.0,2017000000.0,
Total Expenses,566000000.0,517000000.0,470000000.0,382000000.0,
Total Operating Income As Reported,1503000000.0,1353000000.0,,912000000.0,817000000.0
Diluted Average Shares,61966000.0,57931000.0,55079000.0,55058000.0,
Basic Average Shares,59136000.0,56864000.0,54543000.0,54403000.0,
Diluted EPS,13.52,-2.43,20.83,35.4,
Basic EPS,14.17,-2.43,21.04,35.82,
Diluted NI Availto Com Stockholders,838000000.0,-138000000.0,1148000000.0,1949000000.0,
Net Income Common Stockholders,838000000.0,-138000000.0,1148000000.0,1949000000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Preferred Stock Dividends,76000000.0,76000000.0,76000000.0,68000000.0,
Net Income,914000000.0,-62000000.0,1224000000.0,2017000000.0,
Minority Interests,0.0,-1000000.0,-20000000.0,-4000000.0,
Net Income Including Noncontrolling Interests,914000000.0,-61000000.0,1244000000.0,2020000000.0,
Net Income Continuous Operations,914000000.0,-62000000.0,1244000000.0,2021000000.0,
Tax Provision,277000000.0,59000000.0,331000000.0,444000000.0,
Pretax Income,1191000000.0,-3000000.0,1575000000.0,2465000000.0,
Net Non Operating Interest Income Expense,-585000000.0,-611000000.0,-377000000.0,-260000000.0,
Total Other Finance Cost,17000000.0,27000000.0,29000000.0,26000000.0,
Interest Expense Non Operating,734000000.0,704000000.0,356000000.0,238000000.0,
Interest Income Non Operating,166000000.0,120000000.0,8000000.0,4000000.0,
Operating Income,1426000000.0,1280000000.0,1081000000.0,856000000.0,
Operating Expense,78000000.0,74000000.0,68000000.0,57000000.0,
Depreciation And Amortization In Income Statement,6000000.0,6000000.0,4000000.0,4000000.0,
Depreciation Income Statement,6000000.0,6000000.0,4000000.0,4000000.0,
Selling General And Administration,34000000.0,31000000.0,30000000.0,23000000.0,
General And Administrative Expense,34000000.0,31000000.0,30000000.0,23000000.0,
Gross Profit,1504000000.0,1354000000.0,1149000000.0,913000000.0,
Cost Of Revenue,488000000.0,443000000.0,402000000.0,325000000.0,
Total Revenue,1992000000.0,1797000000.0,1551000000.0,1238000000.0,
Operating Revenue,1992000000.0,1797000000.0,1551000000.0,1238000000.0,
