,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-370800.0,305046.296296,1204827.819041,0.0,
Tax Rate For Calcs,0.206,0.277315,0.094868,0.206,
Normalized EBITDA,472900000.0,488000000.0,458900000.0,651400000.0,
Total Unusual Items,-1800000.0,1100000.0,12700000.0,,
Total Unusual Items Excluding Goodwill,-1800000.0,1100000.0,12700000.0,,
Net Income From Continuing Operation Net Minority Interest,-236400000.0,156100000.0,-268000000.0,65300000.0,
Reconciled Depreciation,597700000.0,243800000.0,750400000.0,484900000.0,
Reconciled Cost Of Revenue,367600000.0,533100000.0,469000000.0,457600000.0,
EBITDA,471100000.0,489100000.0,471600000.0,651400000.0,
EBIT,-126600000.0,245300000.0,-278800000.0,166500000.0,
Net Interest Income,-21800000.0,-26100000.0,-31900000.0,-104100000.0,
Interest Expense,36700000.0,29300000.0,17400000.0,112900000.0,
Interest Income,18800000.0,7100000.0,200000.0,8800000.0,
Normalized Income,-234970800.0,155305046.296296,-279495172.180959,65300000.0,
Net Income From Continuing And Discontinued Operation,-236400000.0,156100000.0,-1238900000.0,96800000.0,
Total Expenses,2061800000.0,1835600000.0,2154600000.0,1675300000.0,
Total Operating Income As Reported,-138800000.0,252100000.0,-275900000.0,157600000.0,
Diluted Average Shares,88603526.0,88603526.0,88270408.0,85370134.0,
Basic Average Shares,88603526.0,88603526.0,88270408.0,85370134.0,
Diluted EPS,-2.67,1.76,-14.04,1.13,
Basic EPS,-2.67,1.76,-14.04,1.13,
Diluted NI Availto Com Stockholders,-236400000.0,156100000.0,-1238900000.0,96800000.0,
Net Income Common Stockholders,-236400000.0,156100000.0,-1238900000.0,96800000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-236400000.0,156100000.0,-1238900000.0,96800000.0,
Net Income Including Noncontrolling Interests,-236400000.0,156100000.0,-1239000000.0,96800000.0,
Net Income Discontinuous Operations,,0.0,-970900000.0,31500000.0,
Net Income Continuous Operations,-236400000.0,156100000.0,-268100000.0,65300000.0,
Tax Provision,73100000.0,59900000.0,-28100000.0,-11700000.0,
Pretax Income,-163300000.0,216000000.0,-296200000.0,53600000.0,
Special Income Charges,-1800000.0,1100000.0,12700000.0,,
Other Special Charges,1800000.0,,-12700000.0,,
Restructuring And Mergern Acquisition,0.0,-1100000.0,,,
Net Non Operating Interest Income Expense,-21800000.0,-26100000.0,-31900000.0,-104100000.0,
Total Other Finance Cost,3900000.0,3900000.0,14700000.0,73500000.0,
Interest Expense Non Operating,36700000.0,29300000.0,17400000.0,112900000.0,
Interest Income Non Operating,18800000.0,7100000.0,200000.0,8800000.0,
Operating Income,-138700000.0,251900000.0,-275900000.0,157700000.0,
Operating Expense,1694200000.0,1302500000.0,1685600000.0,1217700000.0,
Other Operating Expenses,278000000.0,296100000.0,209000000.0,179500000.0,
Depreciation And Amortization In Income Statement,597700000.0,243800000.0,750400000.0,484900000.0,
Amortization,547300000.0,201800000.0,,,
Depreciation Income Statement,50400000.0,42000000.0,750400000.0,484900000.0,
Selling General And Administration,,,,192200000.0,109000000.0
General And Administrative Expense,,,,192200000.0,109000000.0
Gross Profit,1555500000.0,1554400000.0,1409700000.0,1375400000.0,
Cost Of Revenue,367600000.0,533100000.0,469000000.0,457600000.0,
Total Revenue,1923100000.0,2087500000.0,1878700000.0,1833000000.0,
Operating Revenue,1923100000.0,2087500000.0,1878700000.0,1833000000.0,
