,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,14700000.0,197760000.0,-21574702.886248,-19320061.255743,
Tax Rate For Calcs,0.35,0.12,0.25382,0.127106,
Normalized EBITDA,3402000000.0,3541000000.0,2994000000.0,2798000000.0,
Total Unusual Items,42000000.0,1648000000.0,-85000000.0,-152000000.0,
Total Unusual Items Excluding Goodwill,42000000.0,1648000000.0,-85000000.0,-152000000.0,
Net Income From Continuing Operation Net Minority Interest,249000000.0,1218000000.0,548000000.0,922000000.0,
Reconciled Depreciation,1504000000.0,1507000000.0,1322000000.0,1020000000.0,
Reconciled Cost Of Revenue,18153000000.0,19102000000.0,18185000000.0,13445000000.0,
EBITDA,3444000000.0,5189000000.0,2909000000.0,2646000000.0,
EBIT,1591000000.0,2891000000.0,1569000000.0,1626000000.0,
Net Interest Income,-542000000.0,-569000000.0,-403000000.0,-328000000.0,
Interest Expense,571000000.0,618000000.0,391000000.0,320000000.0,
Interest Income,71000000.0,76000000.0,15000000.0,4000000.0,
Normalized Income,221700000.0,-232240000.0,611425297.113752,1054679938.744257,
Net Income From Continuing And Discontinued Operation,249000000.0,1218000000.0,548000000.0,2637000000.0,
Total Expenses,31056000000.0,32977000000.0,28452000000.0,21014000000.0,
Total Operating Income As Reported,1670000000.0,3010000000.0,1618000000.0,1656000000.0,
Diluted Average Shares,,329761727.0,326442359.0,326332029.0,321037084.0
Basic Average Shares,,326042022.0,325223889.0,322945842.0,319014634.0
Diluted EPS,,3.72,1.68,8.1,2.17
Basic EPS,,3.73,1.69,8.17,2.17
Diluted NI Availto Com Stockholders,249000000.0,1226000000.0,550000000.0,2642000000.0,
Net Income Common Stockholders,249000000.0,1226000000.0,550000000.0,2642000000.0,
Otherunder Preferred Stock Dividend,0.0,-8000000.0,-2000000.0,-5000000.0,
Net Income,249000000.0,1218000000.0,548000000.0,2637000000.0,
Minority Interests,-414000000.0,-788000000.0,-331000000.0,-218000000.0,
Net Income Including Noncontrolling Interests,662000000.0,2006000000.0,879000000.0,2855000000.0,
Net Income Discontinuous Operations,,,,1715000000.0,269000000.0
Net Income Continuous Operations,662000000.0,2006000000.0,879000000.0,1139000000.0,
Tax Provision,358000000.0,267000000.0,299000000.0,166000000.0,
Pretax Income,1020000000.0,2273000000.0,1178000000.0,1306000000.0,
Other Non Operating Income Expenses,39000000.0,44000000.0,42000000.0,34000000.0,
Special Income Charges,120000000.0,1742000000.0,5000000.0,6000000.0,
Other Special Charges,-123000000.0,-105000000.0,-17000000.0,-12000000.0,
Write Off,,-1644000000.0,,0.0,
Restructuring And Mergern Acquisition,3000000.0,7000000.0,12000000.0,6000000.0,
Net Non Operating Interest Income Expense,-542000000.0,-569000000.0,-403000000.0,-328000000.0,
Total Other Finance Cost,42000000.0,27000000.0,27000000.0,12000000.0,
Interest Expense Non Operating,571000000.0,618000000.0,391000000.0,320000000.0,
Interest Income Non Operating,71000000.0,76000000.0,15000000.0,4000000.0,
Operating Income,1068000000.0,770000000.0,1423000000.0,1536000000.0,
Operating Expense,12903000000.0,13875000000.0,10267000000.0,7569000000.0,
Other Operating Expenses,2341000000.0,2997000000.0,2529000000.0,1840000000.0,
Depreciation And Amortization In Income Statement,1853000000.0,2298000000.0,1340000000.0,1014000000.0,
Depreciation Income Statement,1853000000.0,2298000000.0,1340000000.0,1014000000.0,
Selling General And Administration,,,2529000000.0,1840000000.0,1650000000.0
General And Administrative Expense,,,2529000000.0,1840000000.0,1650000000.0
Gross Profit,13971000000.0,14645000000.0,11690000000.0,9105000000.0,
Cost Of Revenue,18153000000.0,19102000000.0,18185000000.0,13445000000.0,
Total Revenue,32124000000.0,33747000000.0,29875000000.0,22550000000.0,
Operating Revenue,32124000000.0,33747000000.0,29875000000.0,22550000000.0,
