,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,124624.573904,0.0,184586.76756,24800.0,
Tax Rate For Calcs,0.244842,0.250666,0.237258,0.248,
Normalized EBITDA,118387000.0,94192000.0,163770000.0,143999000.0,
Total Unusual Items,509000.0,37000.0,778000.0,100000.0,
Total Unusual Items Excluding Goodwill,509000.0,37000.0,778000.0,100000.0,
Net Income From Continuing Operation Net Minority Interest,58502000.0,39388000.0,101000000.0,87438000.0,
Reconciled Depreciation,34566000.0,31195000.0,29921000.0,25941000.0,
Reconciled Cost Of Revenue,517152000.0,490062000.0,526292000.0,424174000.0,
EBITDA,118896000.0,94192000.0,164548000.0,144099000.0,
EBIT,84330000.0,62997000.0,134627000.0,118158000.0,
Net Interest Income,-2462000.0,-10433000.0,-1465000.0,-1301000.0,
Interest Expense,6296000.0,6288000.0,2210000.0,1954000.0,
Interest Income,3834000.0,2325000.0,745000.0,653000.0,
Normalized Income,58117624.573904,39388000.0,100406586.76756,87362800.0,
Net Income From Continuing And Discontinued Operation,58502000.0,39388000.0,101000000.0,87438000.0,
Total Expenses,863383000.0,806772000.0,816295000.0,674007000.0,
Total Operating Income As Reported,82852000.0,62997000.0,136415000.0,119547000.0,
Diluted Average Shares,,11402000.0,11402000.0,11402000.0,11402000.0
Basic Average Shares,,11402000.0,11402000.0,11402000.0,11402000.0
Diluted EPS,,3.45,8.86,7.67,2.94
Basic EPS,,3.45,8.86,7.67,2.94
Diluted NI Availto Com Stockholders,58502000.0,39388000.0,101000000.0,87438000.0,
Net Income Common Stockholders,58502000.0,39388000.0,101000000.0,87438000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,58502000.0,39388000.0,101000000.0,87438000.0,
Minority Interests,-426000.0,-43000.0,0.0,,
Net Income Including Noncontrolling Interests,58928000.0,39388000.0,101000000.0,87438000.0,
Net Income Continuous Operations,58928000.0,39388000.0,101000000.0,87438000.0,
Tax Provision,19106000.0,13176000.0,31417000.0,28766000.0,
Pretax Income,78034000.0,52564000.0,132417000.0,116204000.0,
Special Income Charges,509000.0,37000.0,778000.0,100000.0,
Other Special Charges,-509000.0,-37000.0,-778000.0,-100000.0,
Net Non Operating Interest Income Expense,-2462000.0,-10433000.0,-1465000.0,-1301000.0,
Interest Expense Non Operating,6296000.0,6288000.0,2210000.0,1954000.0,
Interest Income Non Operating,3834000.0,2325000.0,745000.0,653000.0,
Operating Income,81287000.0,62997000.0,126516000.0,114298000.0,
Operating Expense,346231000.0,316710000.0,290003000.0,249833000.0,
Other Operating Expenses,86759000.0,95963000.0,71234000.0,61960000.0,
Depreciation And Amortization In Income Statement,34566000.0,31195000.0,29921000.0,25941000.0,
Amortization,4494000.0,3948000.0,3718000.0,,
Depreciation Income Statement,30072000.0,31195000.0,26203000.0,25941000.0,
Selling General And Administration,,,,61953000.0,62686000.0
General And Administrative Expense,,,,61953000.0,62686000.0
Gross Profit,427518000.0,379707000.0,416519000.0,364131000.0,
Cost Of Revenue,517152000.0,490062000.0,526292000.0,424174000.0,
Total Revenue,944670000.0,869769000.0,942811000.0,788305000.0,
Operating Revenue,944670000.0,869769000.0,942811000.0,788305000.0,
