,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,146772000.0,30250000.0,54692000.0,11336000.0
Tax Rate For Calcs,0.243,0.242,0.226,0.218
Normalized EBITDA,4596000000.0,8912000000.0,7290000000.0,5760000000.0
Total Unusual Items,604000000.0,125000000.0,242000000.0,52000000.0
Total Unusual Items Excluding Goodwill,604000000.0,125000000.0,242000000.0,52000000.0
Net Income From Continuing Operation Net Minority Interest,1173000000.0,4785000000.0,4351000000.0,3320000000.0
Reconciled Depreciation,2245000000.0,1824000000.0,1597000000.0,1298000000.0
Reconciled Cost Of Revenue,29547000000.0,31026000000.0,27462000000.0,20628000000.0
EBITDA,5200000000.0,9037000000.0,7532000000.0,5812000000.0
EBIT,2955000000.0,7213000000.0,5935000000.0,4514000000.0
Net Interest Income,-1187000000.0,-720000000.0,-242000000.0,-183000000.0
Interest Expense,1419000000.0,882000000.0,260000000.0,196000000.0
Interest Income,295000000.0,149000000.0,49000000.0,23000000.0
Normalized Income,715772000.0,4690250000.0,4163692000.0,3279336000.0
Net Income From Continuing And Discontinued Operation,1173000000.0,4785000000.0,4351000000.0,3320000000.0
Total Expenses,38703000000.0,40221000000.0,34850000000.0,26659000000.0
Total Operating Income As Reported,2671000000.0,6973000000.0,5863000000.0,4468000000.0
Diluted Average Shares,2016066488.0,2016066488.0,2016066488.0,2016066488.0
Basic Average Shares,2016066488.0,2016066488.0,2016066488.0,2016066488.0
Diluted EPS,0.58,2.37,2.16,1.65
Basic EPS,0.58,2.37,2.16,1.65
Diluted NI Availto Com Stockholders,1173000000.0,4785000000.0,4351000000.0,3320000000.0
Net Income Common Stockholders,1173000000.0,4785000000.0,4351000000.0,3320000000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,1173000000.0,4785000000.0,4351000000.0,3320000000.0
Minority Interests,11000000.0,-11000000.0,-44000000.0,-58000000.0
Net Income Including Noncontrolling Interests,1162000000.0,4796000000.0,4395000000.0,3378000000.0
Net Income Continuous Operations,1162000000.0,4796000000.0,4395000000.0,3378000000.0
Tax Provision,374000000.0,1535000000.0,1280000000.0,940000000.0
Pretax Income,1536000000.0,6331000000.0,5675000000.0,4318000000.0
Special Income Charges,604000000.0,125000000.0,242000000.0,52000000.0
Other Special Charges,-7000000.0,-5000000.0,-242000000.0,-52000000.0
Restructuring And Mergern Acquisition,-597000000.0,-120000000.0,0.0,
Net Non Operating Interest Income Expense,-1187000000.0,-720000000.0,-242000000.0,-183000000.0
Total Other Finance Cost,63000000.0,-13000000.0,31000000.0,10000000.0
Interest Expense Non Operating,1419000000.0,882000000.0,260000000.0,196000000.0
Interest Income Non Operating,295000000.0,149000000.0,49000000.0,23000000.0
Operating Income,1818000000.0,6428000000.0,5221000000.0,4173000000.0
Operating Expense,9156000000.0,9195000000.0,7388000000.0,6031000000.0
Selling General And Administration,9452000000.0,9474000000.0,7569000000.0,6228000000.0
Selling And Marketing Expense,5898000000.0,6016000000.0,4921000000.0,4210000000.0
General And Administrative Expense,3554000000.0,3458000000.0,2648000000.0,2018000000.0
Gross Profit,10974000000.0,15623000000.0,12609000000.0,10204000000.0
Cost Of Revenue,29547000000.0,31026000000.0,27462000000.0,20628000000.0
Total Revenue,40521000000.0,46649000000.0,40071000000.0,30832000000.0
Operating Revenue,40521000000.0,46649000000.0,40071000000.0,30832000000.0
