,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-168701000.0,-2890188000.0,-732780000.0,422510000.0,
Tax Rate For Calcs,0.247,0.252,0.27,0.23,
Normalized EBITDA,92033000000.0,101106000000.0,69725000000.0,61240000000.0,
Total Unusual Items,-683000000.0,-11469000000.0,-2714000000.0,1837000000.0,
Total Unusual Items Excluding Goodwill,-683000000.0,-11469000000.0,-2714000000.0,1837000000.0,
Net Income From Continuing Operation Net Minority Interest,50389000000.0,49825000000.0,32722000000.0,32787000000.0,
Reconciled Depreciation,22548000000.0,21227000000.0,20729000000.0,18720000000.0,
Reconciled Cost Of Revenue,382767000000.0,402414000000.0,361741000000.0,282463000000.0,
EBITDA,91350000000.0,89637000000.0,67011000000.0,63077000000.0,
EBIT,68802000000.0,68410000000.0,46282000000.0,44357000000.0,
Net Interest Income,485000000.0,1013000000.0,-321000000.0,-784000000.0,
Interest Expense,1592000000.0,1684000000.0,1205000000.0,1167000000.0,
Interest Income,2688000000.0,2690000000.0,1008000000.0,358000000.0,
Normalized Income,50903299000.0,58403812000.0,34703220000.0,31372510000.0,
Net Income From Continuing And Discontinued Operation,50389000000.0,49825000000.0,32722000000.0,32787000000.0,
Total Expenses,457114000000.0,471733000000.0,423832000000.0,329941000000.0,
Total Operating Income As Reported,66611000000.0,67301000000.0,45712000000.0,43074000000.0,
Diluted Average Shares,2033000000.0,2033000000.0,2033000000.0,2033000000.0,
Basic Average Shares,2033000000.0,2033000000.0,2033000000.0,2033000000.0,
Diluted EPS,24.78,24.5,16.09,16.12,
Basic EPS,24.78,24.5,16.09,16.12,
Diluted NI Availto Com Stockholders,50389000000.0,49825000000.0,32722000000.0,32787000000.0,
Net Income Common Stockholders,50389000000.0,49825000000.0,32722000000.0,32787000000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,50389000000.0,49825000000.0,32722000000.0,32787000000.0,
Minority Interests,-186000000.0,-107000000.0,-247000000.0,-456000000.0,
Net Income Including Noncontrolling Interests,50576000000.0,49932000000.0,32969000000.0,33243000000.0,
Net Income Continuous Operations,50576000000.0,49932000000.0,32969000000.0,33243000000.0,
Tax Provision,16634000000.0,16794000000.0,12108000000.0,9947000000.0,
Pretax Income,67210000000.0,66726000000.0,45077000000.0,43190000000.0,
Special Income Charges,-942000000.0,-10838000000.0,-2733000000.0,881000000.0,
Other Special Charges,942000000.0,9406000000.0,2733000000.0,-868000000.0,
Write Off,0.0,132000000.0,0.0,-13000000.0,
Restructuring And Mergern Acquisition,,1300000000.0,,-157000000.0,2703000000.0
Net Non Operating Interest Income Expense,485000000.0,1013000000.0,-321000000.0,-784000000.0,
Total Other Finance Cost,611000000.0,-7000000.0,124000000.0,-25000000.0,
Interest Expense Non Operating,1592000000.0,1684000000.0,1205000000.0,1167000000.0,
Interest Income Non Operating,2688000000.0,2690000000.0,1008000000.0,358000000.0,
Operating Income,69702000000.0,80519000000.0,49647000000.0,42275000000.0,
Operating Expense,74347000000.0,69319000000.0,62091000000.0,47478000000.0,
Other Operating Expenses,1761000000.0,1643000000.0,4641000000.0,622000000.0,
Research And Development,30957000000.0,26645000000.0,22526000000.0,18027000000.0,
Selling General And Administration,42489000000.0,41031000000.0,34924000000.0,28829000000.0,
Selling And Marketing Expense,34688000000.0,33675000000.0,29044000000.0,23959000000.0,
General And Administrative Expense,7801000000.0,7356000000.0,5880000000.0,4870000000.0,
Gross Profit,144049000000.0,149838000000.0,111738000000.0,89753000000.0,
Cost Of Revenue,382767000000.0,402414000000.0,361741000000.0,282463000000.0,
Total Revenue,526816000000.0,552252000000.0,473479000000.0,372216000000.0,
Operating Revenue,526816000000.0,552252000000.0,473479000000.0,372216000000.0,
