,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,203116000.0,-680207545.376794,3132307.692308,-17256302.521008,
Tax Rate For Calcs,0.206,0.073743,0.006154,0.233193,
Normalized EBITDA,-298000000.0,-1321000000.0,221000000.0,957000000.0,
Total Unusual Items,1102000000.0,-8583000000.0,509000000.0,-74000000.0,
Total Unusual Items Excluding Goodwill,986000000.0,-9224000000.0,509000000.0,-74000000.0,
Net Income From Continuing Operation Net Minority Interest,106000000.0,-9747000000.0,323000000.0,365000000.0,
Reconciled Depreciation,201000000.0,300000000.0,268000000.0,298000000.0,
Reconciled Cost Of Revenue,16459000000.0,17265000000.0,13048000000.0,9462000000.0,
EBITDA,804000000.0,-9904000000.0,730000000.0,883000000.0,
EBIT,603000000.0,-10204000000.0,462000000.0,585000000.0,
Net Interest Income,-445000000.0,-249000000.0,-105000000.0,-104000000.0,
Interest Expense,395000000.0,319000000.0,137000000.0,109000000.0,
Interest Income,53000000.0,71000000.0,32000000.0,5000000.0,
Normalized Income,-560884000.0,-562207545.376794,-182867692.307692,421743697.478992,
Net Income From Continuing And Discontinued Operation,106000000.0,-9747000000.0,323000000.0,325000000.0,
Total Expenses,18830000000.0,19849000000.0,16162000000.0,12038000000.0,
Total Operating Income As Reported,-558000000.0,10276000000.0,413000000.0,573000000.0,
Diluted Average Shares,,78225962.0,78225008.0,77031536.0,67664386.0
Basic Average Shares,,78225962.0,78137402.0,76731753.0,67345231.0
Diluted EPS,,-124.61,4.13,4.21,32.9
Basic EPS,,-124.61,4.13,4.23,33.06
Diluted NI Availto Com Stockholders,106000000.0,-9747000000.0,323000000.0,325000000.0,
Net Income Common Stockholders,106000000.0,-9747000000.0,323000000.0,325000000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,106000000.0,-9747000000.0,323000000.0,325000000.0,
Minority Interests,,,,,9000000.0
Net Income Including Noncontrolling Interests,106000000.0,-9747000000.0,323000000.0,325000000.0,
Net Income Discontinuous Operations,,,0.0,-40000000.0,-643000000.0
Net Income Continuous Operations,106000000.0,-9747000000.0,323000000.0,365000000.0,
Tax Provision,102000000.0,-776000000.0,2000000.0,111000000.0,
Pretax Income,208000000.0,-10523000000.0,325000000.0,476000000.0,
Special Income Charges,986000000.0,-9224000000.0,509000000.0,-74000000.0,
Other Special Charges,38000000.0,2673000000.0,-595000000.0,,-1000000.0
Write Off,-1163000000.0,5607000000.0,27000000.0,74000000.0,
Restructuring And Mergern Acquisition,23000000.0,303000000.0,59000000.0,74000000.0,
Net Non Operating Interest Income Expense,-445000000.0,-249000000.0,-105000000.0,-104000000.0,
Total Other Finance Cost,103000000.0,1000000.0,,41000000.0,17000000.0
Interest Expense Non Operating,395000000.0,319000000.0,137000000.0,109000000.0,
Interest Income Non Operating,53000000.0,71000000.0,32000000.0,5000000.0,
Operating Income,-340000000.0,-1282000000.0,-471000000.0,623000000.0,
Operating Expense,2371000000.0,2584000000.0,3114000000.0,2576000000.0,
Other Operating Expenses,80000000.0,117000000.0,127000000.0,7000000.0,
Selling General And Administration,2345000000.0,2639000000.0,3163000000.0,2662000000.0,
Selling And Marketing Expense,969000000.0,1094000000.0,1264000000.0,1030000000.0,
General And Administrative Expense,1376000000.0,1545000000.0,1899000000.0,1632000000.0,
Gross Profit,2031000000.0,1302000000.0,2643000000.0,3199000000.0,
Cost Of Revenue,16459000000.0,17265000000.0,13048000000.0,9462000000.0,
Total Revenue,18490000000.0,18567000000.0,15691000000.0,12661000000.0,
Operating Revenue,18490000000.0,18567000000.0,15691000000.0,12661000000.0,
