,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-3208000.0,0.0,0.0,535600.0
Tax Rate For Calcs,0.01,0.221,0.260417,0.206
Normalized EBITDA,284700000.0,176700000.0,57800000.0,20500000.0
Total Unusual Items,-320800000.0,0.0,0.0,2600000.0
Total Unusual Items Excluding Goodwill,-320800000.0,0.0,0.0,2600000.0
Net Income From Continuing Operation Net Minority Interest,-220300000.0,69000000.0,14200000.0,-700000.0
Reconciled Depreciation,162000000.0,59900000.0,30800000.0,23600000.0
Reconciled Cost Of Revenue,611800000.0,595000000.0,386500000.0,259500000.0
EBITDA,-36100000.0,176700000.0,57800000.0,23100000.0
EBIT,-198100000.0,116800000.0,27000000.0,-500000.0
Net Interest Income,-16000000.0,-21200000.0,-9800000.0,-4700000.0
Interest Expense,24500000.0,28200000.0,7800000.0,4800000.0
Interest Income,8500000.0,7900000.0,800000.0,100000.0
Normalized Income,97292000.0,69000000.0,14200000.0,-2764400.0
Net Income From Continuing And Discontinued Operation,-220300000.0,69000000.0,14200000.0,-700000.0
Total Expenses,1080500000.0,1045400000.0,709000000.0,473400000.0
Total Operating Income As Reported,-209000000.0,108100000.0,29200000.0,-2900000.0
Diluted Average Shares,41013824.0,40301066.0,37844488.0,26243169.0
Basic Average Shares,40598903.0,39859566.0,37400988.0,26243169.0
Diluted EPS,-5.43,1.71,0.37,-0.03
Basic EPS,-5.43,1.73,0.38,-0.03
Diluted NI Availto Com Stockholders,-220300000.0,69000000.0,14200000.0,-700000.0
Net Income Common Stockholders,-220300000.0,69000000.0,14200000.0,-700000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-220300000.0,69000000.0,14200000.0,-700000.0
Minority Interests,0.0,0.0,0.0,0.0
Net Income Including Noncontrolling Interests,-220300000.0,69000000.0,14200000.0,-700000.0
Net Income Continuous Operations,-220400000.0,69000000.0,14200000.0,-700000.0
Tax Provision,-2200000.0,19600000.0,5000000.0,-4600000.0
Pretax Income,-222600000.0,88600000.0,19200000.0,-5300000.0
Special Income Charges,-320800000.0,0.0,,
Restructuring And Mergern Acquisition,320800000.0,0.0,,
Net Non Operating Interest Income Expense,-16000000.0,-21200000.0,-9800000.0,-4700000.0
Total Other Finance Cost,,900000.0,2800000.0,-2600000.0
Interest Expense Non Operating,24500000.0,28200000.0,7800000.0,4800000.0
Interest Income Non Operating,8500000.0,7900000.0,800000.0,100000.0
Operating Income,120300000.0,105900000.0,29800000.0,-3800000.0
Operating Expense,468700000.0,450400000.0,322500000.0,213900000.0
Other Operating Expenses,8400000.0,1000000.0,,100000.0
Research And Development,84000000.0,80700000.0,49000000.0,40400000.0
Selling General And Administration,384700000.0,368700000.0,273500000.0,173400000.0
Selling And Marketing Expense,279000000.0,282800000.0,206300000.0,114400000.0
General And Administrative Expense,105700000.0,85900000.0,67200000.0,59000000.0
Gross Profit,589000000.0,556300000.0,352300000.0,210100000.0
Cost Of Revenue,611800000.0,595000000.0,386500000.0,259500000.0
Total Revenue,1200900000.0,1151300000.0,738800000.0,469600000.0
Operating Revenue,1200900000.0,1151300000.0,738800000.0,469600000.0
