,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-1173582.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.206,0.206,0.03,0.25,
Normalized EBITDA,47905000.0,-63015000.0,46056000.0,101054000.0,
Total Unusual Items,-5697000.0,0.0,0.0,0.0,
Total Unusual Items Excluding Goodwill,-5697000.0,0.0,0.0,0.0,
Net Income From Continuing Operation Net Minority Interest,-39427000.0,-418554000.0,-16906000.0,43464000.0,
Reconciled Depreciation,40202000.0,316599000.0,29299000.0,22233000.0,
Reconciled Cost Of Revenue,1268227000.0,1722304000.0,2023928000.0,1962292000.0,
EBITDA,42208000.0,-63015000.0,46056000.0,101054000.0,
EBIT,2006000.0,-379614000.0,16757000.0,78821000.0,
Net Interest Income,60412000.0,-36804000.0,-28361000.0,-20282000.0,
Interest Expense,38528000.0,35756000.0,32751000.0,19916000.0,
Interest Income,2535000.0,5703000.0,6153000.0,3120000.0,
Normalized Income,-34903582.0,-418554000.0,-16906000.0,43464000.0,
Net Income From Continuing And Discontinued Operation,-39427000.0,-418554000.0,-16906000.0,43464000.0,
Total Expenses,1693915000.0,2478069000.0,2540969000.0,2430456000.0,
Total Operating Income As Reported,-99400000.0,-355182000.0,6879000.0,76454000.0,
Diluted Average Shares,28080932.0,23734158.0,14013660.0,15831889.0,
Basic Average Shares,28080932.0,23734158.0,14013660.0,15552764.0,
Diluted EPS,-1.4,-17.63,-1.21,2.744167,
Basic EPS,-1.4,-17.63,-1.21,2.793611,
Diluted NI Availto Com Stockholders,-39427000.0,-418554000.0,-16906000.0,43464000.0,
Net Income Common Stockholders,-39427000.0,-418554000.0,-16906000.0,43464000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-39427000.0,-418554000.0,-16906000.0,43464000.0,
Minority Interests,0.0,-167000.0,-399000.0,-755000.0,
Net Income Including Noncontrolling Interests,-39427000.0,-418387000.0,-16507000.0,44219000.0,
Net Income Discontinuous Operations,,,,,0.0
Net Income Continuous Operations,-39426000.0,-418387000.0,-16507000.0,44219000.0,
Tax Provision,2904000.0,3017000.0,513000.0,14686000.0,
Pretax Income,-36522000.0,-415370000.0,-15994000.0,58905000.0,
Special Income Charges,0.0,0.0,0.0,0.0,
Other Special Charges,,,,,-5516000.0
Write Off,0.0,0.0,0.0,,
Net Non Operating Interest Income Expense,60412000.0,-36804000.0,-28361000.0,-20282000.0,
Total Other Finance Cost,-96405000.0,6751000.0,1763000.0,3486000.0,
Interest Expense Non Operating,38528000.0,35756000.0,32751000.0,19916000.0,
Interest Income Non Operating,2535000.0,5703000.0,6153000.0,3120000.0,
Operating Income,-88077000.0,-365454000.0,17561000.0,89774000.0,
Operating Expense,425688000.0,755765000.0,517041000.0,468164000.0,
Other Operating Expenses,207523000.0,240855000.0,259331000.0,229035000.0,
Depreciation And Amortization In Income Statement,33749000.0,316598000.0,29299000.0,22233000.0,
Amortization,9900000.0,298800000.0,,,
Depreciation Income Statement,33749000.0,316598000.0,29299000.0,22233000.0,
Selling General And Administration,,,259331000.0,229035000.0,206644000.0
General And Administrative Expense,,,259331000.0,229035000.0,206644000.0
Gross Profit,337611000.0,390311000.0,534602000.0,557938000.0,
Cost Of Revenue,1268227000.0,1722304000.0,2023928000.0,1962292000.0,
Total Revenue,1605838000.0,2112615000.0,2558530000.0,2520230000.0,
Operating Revenue,1605838000.0,2112615000.0,2558530000.0,2520230000.0,
