,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-9064000.0,-11330000.0,8948520.0,401600.0
Tax Rate For Calcs,0.206,0.206,0.2412,0.2008
Normalized EBITDA,280000000.0,85000000.0,370400000.0,174000000.0
Total Unusual Items,-37000000.0,-45000000.0,43600000.0,2000000.0
Total Unusual Items Excluding Goodwill,-44000000.0,-55000000.0,37100000.0,2000000.0
Net Income From Continuing Operation Net Minority Interest,36000000.0,-133000000.0,257500000.0,130300000.0
Reconciled Depreciation,11000000.0,11000000.0,6500000.0,0.0
Reconciled Cost Of Revenue,91000000.0,67000000.0,37000000.0,5900000.0
EBITDA,243000000.0,40000000.0,414000000.0,176000000.0
EBIT,232000000.0,29000000.0,407500000.0,176000000.0
Net Interest Income,-141000000.0,-149000000.0,-61300000.0,-15300000.0
Interest Expense,146000000.0,149000000.0,55100000.0,12900000.0
Interest Income,17000000.0,3000000.0,100000.0,1100000.0
Normalized Income,77936000.0,-79330000.0,235848520.0,128701600.0
Net Income From Continuing And Discontinued Operation,36000000.0,-133000000.0,257500000.0,130300000.0
Total Expenses,175000000.0,125000000.0,86600000.0,18500000.0
Diluted Average Shares,142003137.0,164521538.0,164521538.0,164521538.0
Basic Average Shares,142003137.0,164521538.0,164521538.0,164521538.0
Diluted EPS,0.25,-0.808405,1.565145,0.791994
Basic EPS,0.25,-0.808405,1.565145,0.791994
Diluted NI Availto Com Stockholders,36000000.0,-133000000.0,257500000.0,130300000.0
Net Income Common Stockholders,36000000.0,-133000000.0,257500000.0,130300000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,36000000.0,-133000000.0,257500000.0,130300000.0
Minority Interests,-1000000.0,4000000.0,-9900000.0,0.0
Net Income Including Noncontrolling Interests,36000000.0,-138000000.0,267400000.0,130300000.0
Net Income Continuous Operations,36000000.0,-137000000.0,267400000.0,130300000.0
Tax Provision,50000000.0,17000000.0,85000000.0,32800000.0
Pretax Income,86000000.0,-120000000.0,352400000.0,163100000.0
Special Income Charges,-7000000.0,-10000000.0,-6500000.0,0.0
Impairment Of Capital Assets,7000000.0,10000000.0,,
Net Non Operating Interest Income Expense,-141000000.0,-149000000.0,-61300000.0,-15300000.0
Total Other Finance Cost,12000000.0,3000000.0,6300000.0,3500000.0
Interest Expense Non Operating,146000000.0,149000000.0,55100000.0,12900000.0
Interest Income Non Operating,17000000.0,3000000.0,100000.0,1100000.0
Operating Income,260000000.0,265000000.0,120300000.0,52400000.0
Operating Expense,84000000.0,58000000.0,49600000.0,12600000.0
Other Operating Expenses,16000000.0,13000000.0,12800000.0,2200000.0
Selling General And Administration,36000000.0,27000000.0,30100000.0,10400000.0
General And Administrative Expense,36000000.0,27000000.0,30100000.0,10400000.0
Gross Profit,344000000.0,323000000.0,169900000.0,65000000.0
Cost Of Revenue,91000000.0,67000000.0,37000000.0,5900000.0
Total Revenue,435000000.0,390000000.0,206900000.0,70900000.0
Operating Revenue,435000000.0,390000000.0,206900000.0,70900000.0
