,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,
Normalized EBITDA,-25104236.0,-16379994.0,-15371844.0,-15531179.0,
Total Unusual Items,61991.0,-277588.0,131049.0,-409423.0,
Total Unusual Items Excluding Goodwill,61991.0,-277588.0,131049.0,-409423.0,
Net Income From Continuing Operation Net Minority Interest,-26073614.0,-16693232.0,-15530141.0,-16205399.0,
Reconciled Depreciation,192744.0,267849.0,288335.0,212468.0,
Reconciled Cost Of Revenue,-164496.0,1430558.0,534599.0,528266.0,
EBITDA,-25042245.0,-16657582.0,-15240795.0,-15940602.0,
EBIT,-25234989.0,-16925431.0,-15529130.0,-16153070.0,
Net Interest Income,-780284.0,2591.0,-1011.0,-52329.0,
Interest Expense,838625.0,,1011.0,52329.0,350565.0
Interest Income,58341.0,2591.0,,,
Normalized Income,-26135605.0,-16415644.0,-15661190.0,-15795976.0,
Net Income From Continuing And Discontinued Operation,-26073614.0,-16693232.0,-15530141.0,-16205399.0,
Total Expenses,28233653.0,23755855.0,17580707.0,16322330.0,
Total Operating Income As Reported,-25293330.0,-16695823.0,-15529130.0,-16146010.0,
Diluted Average Shares,1670541.0,700239.0,475676.0,440504.0,
Basic Average Shares,1670541.0,700239.0,475676.0,440504.0,
Diluted EPS,-15.607886,-23.839335,-32.64857,-36.788313,
Basic EPS,-15.607886,-23.839335,-32.64857,-36.788313,
Diluted NI Availto Com Stockholders,-26073614.0,-16693232.0,-15530141.0,-16205399.0,
Net Income Common Stockholders,-26073614.0,-16693232.0,-15530141.0,-16205399.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-26073614.0,-16693232.0,-15530141.0,-16205399.0,
Net Income Including Noncontrolling Interests,-26073614.0,-16693232.0,-15530141.0,-16205399.0,
Net Income Continuous Operations,-26073614.0,-16693232.0,-15530141.0,-16205399.0,
Pretax Income,-26073614.0,-16693232.0,-15530141.0,-16205399.0,
Other Non Operating Income Expenses,215000.0,519000.0,480000.0,480000.0,
Special Income Charges,61991.0,-277588.0,131049.0,-409423.0,
Other Special Charges,,,-131049.0,,
Impairment Of Capital Assets,-61991.0,277588.0,0.0,409423.0,
Net Non Operating Interest Income Expense,-780284.0,2591.0,-1011.0,-52329.0,
Total Other Finance Cost,,,,7060.0,978.0
Interest Expense Non Operating,838625.0,,1011.0,52329.0,350565.0
Interest Income Non Operating,58341.0,2591.0,,,
Operating Income,-25570270.0,-16925431.0,-16137523.0,-16220343.0,
Operating Expense,28398149.0,22325297.0,17046108.0,15794064.0,
Other Operating Expenses,15946044.0,14513111.0,10100475.0,12001500.0,
Depreciation And Amortization In Income Statement,192744.0,267849.0,288335.0,212468.0,
Depreciation Income Statement,192744.0,267849.0,288335.0,212468.0,
Selling General And Administration,,,,12001500.0,8943070.0
General And Administrative Expense,,,,12001500.0,8943070.0
Gross Profit,2827879.0,5399866.0,908585.0,-426279.0,
Cost Of Revenue,-164496.0,1430558.0,534599.0,528266.0,
Total Revenue,2663383.0,6830424.0,1443184.0,101987.0,
Operating Revenue,2663383.0,6830424.0,1443184.0,101987.0,
