,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.206,6.3e-05,
Normalized EBITDA,-19644928.0,-46886229.0,-75587594.0,7645944.0,
Net Income From Continuing Operation Net Minority Interest,-16935532.0,-27152307.0,-57677193.0,6979594.0,
Reconciled Depreciation,357861.0,276740.0,986801.0,2265252.0,
Reconciled Cost Of Revenue,30590917.0,32932166.0,56448240.0,47490041.0,
EBITDA,-19644928.0,-46886229.0,-75587594.0,7645944.0,
EBIT,-20002789.0,-47162969.0,-76574395.0,5380692.0,
Net Interest Income,-180563.0,-676674.0,-461103.0,-544590.0,
Interest Expense,180563.0,676674.0,461103.0,544590.0,
Interest Income,,,1077132.0,498493.0,218974.0
Normalized Income,-16935532.0,-27152307.0,-57677193.0,6979594.0,
Net Income From Continuing And Discontinued Operation,-16935532.0,-27152307.0,-57677193.0,6979594.0,
Total Expenses,38590350.0,43221185.0,67747447.0,56021926.0,
Total Operating Income As Reported,-4378466.0,-9273490.0,-9456962.0,-11079311.0,
Diluted Average Shares,5621930.0,4151729.0,4152426.0,4156441.0,
Basic Average Shares,5621930.0,4151729.0,4152426.0,4156441.0,
Diluted EPS,-2.97,-6.54,-13.89,1.679224,
Basic EPS,-2.97,-6.54,-13.89,1.679224,
Diluted NI Availto Com Stockholders,-16935532.0,-27152307.0,-57677193.0,6979594.0,
Net Income Common Stockholders,-16935532.0,-27152307.0,-57677193.0,6979594.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-16935532.0,-27152307.0,-57677193.0,6979594.0,
Minority Interests,3247820.0,20687336.0,19361039.0,2143799.0,
Net Income Including Noncontrolling Interests,-20183352.0,-47839643.0,-77038232.0,4835795.0,
Net Income Continuous Operations,-20183352.0,-47839643.0,-77038232.0,4835795.0,
Tax Provision,0.0,0.0,2734.0,307.0,
Pretax Income,-20183352.0,-47839643.0,-77035498.0,4836102.0,
Net Non Operating Interest Income Expense,-180563.0,-676674.0,-461103.0,-544590.0,
Interest Expense Non Operating,180563.0,676674.0,461103.0,544590.0,
Interest Income Non Operating,,,1077132.0,498493.0,218974.0
Operating Income,-8443431.0,-46036609.0,-83867233.0,-6461122.0,
Operating Expense,7999433.0,10289019.0,11299207.0,8531885.0,
Other Operating Expenses,7668653.0,10049273.0,12176483.0,8171824.0,
Depreciation And Amortization In Income Statement,357861.0,276740.0,986801.0,2265252.0,
Depreciation Income Statement,357861.0,276740.0,986801.0,2265252.0,
Selling General And Administration,,,,8171390.0,10304808.0
General And Administrative Expense,,,,8171390.0,10304808.0
Gross Profit,-443998.0,-35747590.0,-72568026.0,2070763.0,
Cost Of Revenue,30590917.0,32932166.0,56448240.0,47490041.0,
Total Revenue,30146919.0,-2815424.0,-16119786.0,49560804.0,
Operating Revenue,30146919.0,-2815424.0,-16119786.0,49560804.0,
