,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-25935062.611807,-17565217.391304,-2760400.0,-9751724.137931,
Tax Rate For Calcs,0.248658,0.069565,0.206,0.241379,
Normalized EBITDA,204100000.0,213400000.0,127100000.0,159700000.0,
Total Unusual Items,-104300000.0,-139200000.0,-13400000.0,-40400000.0,
Total Unusual Items Excluding Goodwill,-104300000.0,-252500000.0,-13400000.0,-40400000.0,
Net Income From Continuing Operation Net Minority Interest,-42000000.0,-256900000.0,2700000.0,4400000.0,
Reconciled Depreciation,125600000.0,308500000.0,72000000.0,68500000.0,
Reconciled Cost Of Revenue,429200000.0,443000000.0,472000000.0,434100000.0,
EBITDA,99800000.0,74200000.0,113700000.0,119300000.0,
EBIT,-25800000.0,-234300000.0,41700000.0,50800000.0,
Net Interest Income,-28800000.0,-42200000.0,-22900000.0,-72600000.0,
Interest Expense,30100000.0,41700000.0,20400000.0,45000000.0,
Interest Income,4100000.0,3700000.0,800000.0,0.0,
Normalized Income,36364937.388193,91334782.608696,13339600.0,35048275.862069,
Net Income From Continuing And Discontinued Operation,-42000000.0,-256900000.0,2700000.0,4400000.0,
Total Expenses,847400000.0,856800000.0,893300000.0,802800000.0,
Total Operating Income As Reported,-35400000.0,-230400000.0,36200000.0,81800000.0,
Diluted Average Shares,69976275.0,65033506.0,49730011.0,51733146.0,
Basic Average Shares,69976275.0,65033506.0,49730011.0,50805166.0,
Diluted EPS,-0.6,-3.95,0.05,0.087054,
Basic EPS,-0.6,-3.95,0.05,0.087054,
Diluted NI Availto Com Stockholders,-42000000.0,-256900000.0,2700000.0,4400000.0,
Net Income Common Stockholders,-42000000.0,-256900000.0,2700000.0,4400000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-42000000.0,-256900000.0,2700000.0,4400000.0,
Net Income Including Noncontrolling Interests,-42000000.0,-256900000.0,2700000.0,4400000.0,
Net Income Continuous Operations,-42000000.0,-256800000.0,2700000.0,4400000.0,
Tax Provision,-13900000.0,-19200000.0,18600000.0,1400000.0,
Pretax Income,-55900000.0,-276000000.0,21300000.0,5800000.0,
Special Income Charges,-104300000.0,-252500000.0,-13400000.0,-40400000.0,
Other Special Charges,1500000.0,900000.0,-1500000.0,40400000.0,
Write Off,38400000.0,-8400000.0,0.0,,
Impairment Of Capital Assets,56100000.0,112600000.0,,1200000.0,1200000.0
Restructuring And Mergern Acquisition,8300000.0,34100000.0,14900000.0,0.0,
Net Non Operating Interest Income Expense,-28800000.0,-42200000.0,-22900000.0,-72600000.0,
Total Other Finance Cost,2800000.0,4200000.0,3300000.0,27600000.0,
Interest Expense Non Operating,30100000.0,41700000.0,20400000.0,45000000.0,
Interest Income Non Operating,4100000.0,3700000.0,800000.0,0.0,
Operating Income,66400000.0,27400000.0,56900000.0,119000000.0,
Operating Expense,418200000.0,413800000.0,421300000.0,368700000.0,
Other Operating Expenses,156000000.0,150900000.0,179900000.0,135500000.0,
Depreciation And Amortization In Income Statement,74200000.0,82600000.0,63100000.0,68500000.0,
Amortization,56900000.0,64400000.0,54100000.0,52900000.0,
Depreciation Income Statement,17300000.0,18200000.0,9000000.0,68500000.0,
Selling General And Administration,,,,134900000.0,98200000.0
General And Administrative Expense,,,,134900000.0,98200000.0
Gross Profit,484600000.0,441200000.0,478200000.0,487700000.0,
Cost Of Revenue,429200000.0,443000000.0,472000000.0,434100000.0,
Total Revenue,913800000.0,884200000.0,950200000.0,921800000.0,
Operating Revenue,913800000.0,884200000.0,950200000.0,921800000.0,
