,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.20632,0.207641,0.208831,0.206704,
Normalized EBITDA,119900000.0,127800000.0,93800000.0,38100000.0,
Total Unusual Items,,,,0.0,3900000.0
Total Unusual Items Excluding Goodwill,,,,0.0,3900000.0
Net Income From Continuing Operation Net Minority Interest,85500000.0,95500000.0,66300000.0,14200000.0,
Reconciled Depreciation,7500000.0,9300000.0,8000000.0,11300000.0,
Reconciled Cost Of Revenue,58400000.0,61200000.0,43200000.0,32800000.0,
EBITDA,119900000.0,127800000.0,93800000.0,38100000.0,
EBIT,112400000.0,118500000.0,85800000.0,26800000.0,
Net Interest Income,-4900000.0,2000000.0,-1500000.0,-8900000.0,
Interest Expense,,3400000.0,2000000.0,8900000.0,1200000.0
Interest Income,,2500000.0,500000.0,0.0,2400000.0
Normalized Income,85500000.0,95500000.0,66300000.0,14200000.0,
Net Income From Continuing And Discontinued Operation,85500000.0,95500000.0,66300000.0,14200000.0,
Total Expenses,187700000.0,190400000.0,155100000.0,131900000.0,
Total Operating Income As Reported,112600000.0,118400000.0,91800000.0,26800000.0,
Diluted Average Shares,12536657.0,12532808.0,12529443.0,12529443.0,
Basic Average Shares,12536657.0,12532808.0,12529443.0,12529443.0,
Diluted EPS,6.82,7.62,5.29,1.13,
Basic EPS,6.82,7.62,5.29,1.13,
Diluted NI Availto Com Stockholders,85500000.0,95500000.0,66300000.0,14200000.0,
Net Income Common Stockholders,85500000.0,95500000.0,66300000.0,14200000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,85500000.0,95500000.0,66300000.0,14200000.0,
Net Income Including Noncontrolling Interests,85400000.0,95400000.0,66300000.0,14200000.0,
Net Income Continuous Operations,85400000.0,95400000.0,66300000.0,14200000.0,
Tax Provision,22200000.0,25000000.0,17500000.0,3700000.0,
Pretax Income,107600000.0,120400000.0,83800000.0,17900000.0,
Special Income Charges,,,,0.0,3900000.0
Other Special Charges,,,,,-3900000.0
Net Non Operating Interest Income Expense,-4900000.0,2000000.0,-1500000.0,-8900000.0,
Interest Expense Non Operating,,3400000.0,2000000.0,8900000.0,1200000.0
Interest Income Non Operating,,2500000.0,500000.0,0.0,2400000.0
Operating Income,112400000.0,118500000.0,85500000.0,19400000.0,
Operating Expense,129300000.0,129200000.0,111900000.0,99100000.0,
Other Operating Expenses,57300000.0,52300000.0,35400000.0,35600000.0,
Depreciation And Amortization In Income Statement,7500000.0,9300000.0,7900000.0,11300000.0,
Depreciation Income Statement,7500000.0,9300000.0,7900000.0,11300000.0,
Selling General And Administration,,,35400000.0,35600000.0,40500000.0
General And Administrative Expense,,,35400000.0,35600000.0,40500000.0
Gross Profit,241700000.0,247700000.0,197400000.0,118500000.0,
Cost Of Revenue,58400000.0,61200000.0,43200000.0,32800000.0,
Total Revenue,300100000.0,308900000.0,240600000.0,151300000.0,
Operating Revenue,300100000.0,308900000.0,240600000.0,151300000.0,
