,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,-2122624.0,650300.0,0.0,
Tax Rate For Calcs,0.0,0.206,0.035,0.206,
Normalized EBITDA,-8679000.0,-17022000.0,-6386000.0,-9162000.0,
Total Unusual Items,837000.0,-10304000.0,18580000.0,0.0,
Total Unusual Items Excluding Goodwill,837000.0,-10304000.0,18580000.0,0.0,
Net Income From Continuing Operation Net Minority Interest,-8140000.0,-27721000.0,7942000.0,-12787000.0,
Reconciled Depreciation,222000.0,1240000.0,3889000.0,2915000.0,
Reconciled Cost Of Revenue,7830000.0,40834000.0,85014000.0,47513000.0,
EBITDA,-7842000.0,-27326000.0,12194000.0,-9162000.0,
EBIT,-8064000.0,-28566000.0,8305000.0,-12077000.0,
Net Interest Income,-501000.0,-1917000.0,913000.0,190000.0,
Interest Expense,754000.0,2283000.0,416000.0,271000.0,
Interest Income,253000.0,366000.0,55000.0,508000.0,
Normalized Income,-8977000.0,-19539624.0,-9987700.0,-12787000.0,
Net Income From Continuing And Discontinued Operation,-8140000.0,-27721000.0,7942000.0,-12787000.0,
Total Expenses,15412000.0,50539000.0,97383000.0,59132000.0,
Total Operating Income As Reported,-9248000.0,-19397000.0,-11604000.0,-12538000.0,
Diluted Average Shares,3615078.0,3615078.0,3615078.0,3615078.0,
Basic Average Shares,3615078.0,3615078.0,3615078.0,3615078.0,
Diluted EPS,-2.25,-7.67,2.05,-3.54,
Basic EPS,-2.25,-7.67,2.2,-3.54,
Diluted NI Availto Com Stockholders,-8140000.0,-27721000.0,7942000.0,-12787000.0,
Net Income Common Stockholders,-8140000.0,-27721000.0,7942000.0,-12787000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-8140000.0,-27721000.0,7942000.0,-12787000.0,
Minority Interests,678000.0,3132000.0,330000.0,274000.0,
Net Income Including Noncontrolling Interests,-8818000.0,-30853000.0,7612000.0,-13061000.0,
Net Income Discontinuous Operations,-1768000.0,0.0,,,
Net Income Continuous Operations,-8818000.0,-30853000.0,7612000.0,-13061000.0,
Tax Provision,0.0,4000.0,277000.0,713000.0,
Pretax Income,-8818000.0,-30849000.0,7889000.0,-12348000.0,
Special Income Charges,0.0,-9900000.0,19184000.0,0.0,
Other Special Charges,,-4254000.0,-19184000.0,,
Write Off,0.0,14154000.0,0.0,,
Net Non Operating Interest Income Expense,-501000.0,-1917000.0,913000.0,190000.0,
Total Other Finance Cost,,-170000.0,-1274000.0,47000.0,
Interest Expense Non Operating,754000.0,2283000.0,416000.0,271000.0,
Interest Income Non Operating,253000.0,366000.0,55000.0,508000.0,
Operating Income,-9248000.0,-16240000.0,-11604000.0,-12539000.0,
Operating Expense,7582000.0,9705000.0,12369000.0,11619000.0,
Other Operating Expenses,6422000.0,7611000.0,8906000.0,9885000.0,
Depreciation And Amortization In Income Statement,222000.0,1240000.0,3889000.0,2915000.0,
Amortization,222000.0,1240000.0,3889000.0,2915000.0,
Depreciation Income Statement,0.0,0.0,0.0,0.0,
Selling General And Administration,,,,8879000.0,11898000.0
General And Administrative Expense,,,,8879000.0,11898000.0
Gross Profit,-1666000.0,-6535000.0,765000.0,-920000.0,
Cost Of Revenue,7830000.0,40834000.0,85014000.0,47513000.0,
Total Revenue,6164000.0,34299000.0,85779000.0,46593000.0,
Operating Revenue,6164000.0,34299000.0,85779000.0,46593000.0,
