,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.009817,
Normalized EBITDA,5756000.0,-3818000.0,-25050000.0,-19642000.0,
Net Income From Continuing Operation Net Minority Interest,-4779000.0,-11712000.0,-32518000.0,-25922000.0,
Reconciled Depreciation,10520000.0,7581000.0,6809000.0,6445000.0,
Reconciled Cost Of Revenue,-5958000.0,-3639000.0,-8060000.0,9291000.0,
EBITDA,5756000.0,-3818000.0,-25050000.0,-19642000.0,
EBIT,-4764000.0,-11400000.0,-31859000.0,-26087000.0,
Net Interest Income,687000.0,408000.0,-405000.0,-11000.0,
Interest Expense,14000.0,312000.0,660000.0,92000.0,
Interest Income,701000.0,720000.0,255000.0,81000.0,
Normalized Income,-4779000.0,-11712000.0,-32518000.0,-25922000.0,
Net Income From Continuing And Discontinued Operation,-4779000.0,-11712000.0,-32518000.0,-25922000.0,
Total Expenses,91022000.0,100625000.0,111669000.0,125049000.0,
Total Operating Income As Reported,-5466000.0,-12119000.0,-32113000.0,-26168000.0,
Diluted Average Shares,,12713744.0,14883204.0,7390860.0,7390860.0
Basic Average Shares,,12713744.0,12713744.0,7390860.0,7390860.0
Diluted EPS,,-0.92,-2.18,-3.51,-0.577199
Basic EPS,,-0.92,-2.18,-3.51,-0.577199
Diluted NI Availto Com Stockholders,-4779000.0,-11712000.0,-32518000.0,-25922000.0,
Net Income Common Stockholders,-4779000.0,-11712000.0,-32518000.0,-25922000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-4779000.0,-11712000.0,-32518000.0,-25922000.0,
Net Income Including Noncontrolling Interests,-4778000.0,-11712000.0,-32519000.0,-25922000.0,
Net Income Continuous Operations,-4778000.0,-11712000.0,-32519000.0,-25922000.0,
Tax Provision,0.0,0.0,0.0,-257000.0,
Pretax Income,-4778000.0,-11712000.0,-32519000.0,-26179000.0,
Net Non Operating Interest Income Expense,687000.0,408000.0,-405000.0,-11000.0,
Interest Expense Non Operating,14000.0,312000.0,660000.0,92000.0,
Interest Income Non Operating,701000.0,720000.0,255000.0,81000.0,
Operating Income,-5465000.0,-12120000.0,-32114000.0,-26167000.0,
Operating Expense,96980000.0,104264000.0,119729000.0,115758000.0,
Other Operating Expenses,18405000.0,21142000.0,32061000.0,30760000.0,
Depreciation And Amortization In Income Statement,10520000.0,7582000.0,6809000.0,6445000.0,
Amortization,10365000.0,7109000.0,5959000.0,,
Depreciation Income Statement,155000.0,473000.0,850000.0,6445000.0,
Selling General And Administration,,,,30760000.0,19818000.0
General And Administrative Expense,,,,30760000.0,19818000.0
Gross Profit,91515000.0,92144000.0,87615000.0,89591000.0,
Cost Of Revenue,-5958000.0,-3639000.0,-8060000.0,9291000.0,
Total Revenue,85557000.0,88505000.0,79555000.0,98882000.0,
Operating Revenue,85557000.0,88505000.0,79555000.0,98882000.0,
