,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,1306666.666667,0.0,0.0,
Tax Rate For Calcs,0.206,0.207407,0.206,0.284211,
Normalized EBITDA,282400000.0,194900000.0,161000000.0,160400000.0,
Total Unusual Items,0.0,6300000.0,0.0,0.0,
Total Unusual Items Excluding Goodwill,0.0,6300000.0,0.0,0.0,
Net Income From Continuing Operation Net Minority Interest,21000000.0,32000000.0,23200000.0,47300000.0,
Reconciled Depreciation,169900000.0,131400000.0,106200000.0,83500000.0,
Reconciled Cost Of Revenue,1992900000.0,1707900000.0,1367600000.0,1201500000.0,
EBITDA,282400000.0,201200000.0,161000000.0,160400000.0,
EBIT,112500000.0,69800000.0,54800000.0,76900000.0,
Net Interest Income,-74100000.0,-28000000.0,-14900000.0,-10100000.0,
Interest Expense,74900000.0,29300000.0,15400000.0,10400000.0,
Interest Income,2500000.0,1700000.0,400000.0,0.0,
Normalized Income,21000000.0,27006666.666667,23200000.0,47300000.0,
Net Income From Continuing And Discontinued Operation,21000000.0,32000000.0,23200000.0,47300000.0,
Total Expenses,3455700000.0,3014100000.0,2444200000.0,2075600000.0,
Total Operating Income As Reported,117400000.0,67700000.0,-56400000.0,75100000.0,
Diluted Average Shares,,15310012.0,15310012.0,15310012.0,15310012.0
Basic Average Shares,,15310012.0,15310012.0,15310012.0,15310012.0
Diluted EPS,,2.09,1.52,3.09,0.74
Basic EPS,,2.09,1.52,3.09,0.74
Diluted NI Availto Com Stockholders,21000000.0,32000000.0,23200000.0,47300000.0,
Net Income Common Stockholders,21000000.0,32000000.0,23200000.0,47300000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,21000000.0,32000000.0,23200000.0,47300000.0,
Minority Interests,0.0,-100000.0,300000.0,300000.0,
Net Income Including Noncontrolling Interests,21000000.0,32100000.0,23500000.0,47600000.0,
Net Income Continuous Operations,21000000.0,32100000.0,23500000.0,47600000.0,
Tax Provision,16600000.0,8400000.0,15900000.0,18900000.0,
Pretax Income,37600000.0,40500000.0,39400000.0,66500000.0,
Special Income Charges,0.0,6300000.0,0.0,,0.0
Impairment Of Capital Assets,,,,,0.0
Restructuring And Mergern Acquisition,0.0,-6300000.0,0.0,,
Net Non Operating Interest Income Expense,-74100000.0,-28000000.0,-14900000.0,-10100000.0,
Total Other Finance Cost,1700000.0,400000.0,-100000.0,-300000.0,
Interest Expense Non Operating,74900000.0,29300000.0,15400000.0,10400000.0,
Interest Income Non Operating,2500000.0,1700000.0,400000.0,0.0,
Operating Income,106000000.0,39600000.0,42700000.0,68900000.0,
Operating Expense,1462800000.0,1306200000.0,1076600000.0,874100000.0,
Other Operating Expenses,760700000.0,726200000.0,601600000.0,506600000.0,
Depreciation And Amortization In Income Statement,169900000.0,131400000.0,106200000.0,83500000.0,
Amortization,3000000.0,2500000.0,900000.0,600000.0,
Depreciation Income Statement,166900000.0,128900000.0,105300000.0,82900000.0,
Selling General And Administration,,,582700000.0,497100000.0,380500000.0
General And Administrative Expense,,,582700000.0,497100000.0,380500000.0
Gross Profit,1568800000.0,1345800000.0,1119300000.0,943000000.0,
Cost Of Revenue,1992900000.0,1707900000.0,1367600000.0,1201500000.0,
Total Revenue,3561700000.0,3053700000.0,2486900000.0,2144500000.0,
Operating Revenue,3561700000.0,3053700000.0,2486900000.0,2144500000.0,
