,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,
Normalized EBITDA,-193805000.0,-84960000.0,-44819000.0,-35728000.0,
Net Income From Continuing Operation Net Minority Interest,-243670000.0,-107031000.0,-55100000.0,-41102000.0,
Reconciled Depreciation,15239000.0,17880000.0,9666000.0,4947000.0,
Reconciled Cost Of Revenue,169242000.0,232624000.0,123885000.0,64296000.0,
EBITDA,-193805000.0,-84960000.0,-44819000.0,-35728000.0,
EBIT,-239180000.0,-102841000.0,-54485000.0,-40675000.0,
Net Interest Income,-4122000.0,-945000.0,-601000.0,-427000.0,
Interest Expense,4490000.0,4190000.0,615000.0,427000.0,
Interest Income,368000.0,3245000.0,14000.0,0.0,
Normalized Income,-243670000.0,-107031000.0,-55100000.0,-41102000.0,
Net Income From Continuing And Discontinued Operation,-243670000.0,-107031000.0,-55100000.0,-41102000.0,
Total Expenses,365440000.0,461339000.0,259611000.0,150893000.0,
Total Operating Income As Reported,-239548000.0,-106086000.0,-54499000.0,-40676000.0,
Diluted Average Shares,70271763.0,27438489.0,24778932.0,21717480.0,
Basic Average Shares,70271763.0,27438489.0,24778932.0,21717480.0,
Diluted EPS,-5.187183,-3.900761,-3.236802,-1.892577,
Basic EPS,-5.187183,-3.900761,-3.236802,-1.892577,
Diluted NI Availto Com Stockholders,-243670000.0,-107031000.0,-55100000.0,-41102000.0,
Net Income Common Stockholders,-243670000.0,-107031000.0,-55100000.0,-41102000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-243670000.0,-107031000.0,-55100000.0,-41102000.0,
Net Income Including Noncontrolling Interests,-243670000.0,-107031000.0,-55100000.0,-41102000.0,
Net Income Continuous Operations,-243670000.0,-107031000.0,-55100000.0,-41102000.0,
Tax Provision,0.0,0.0,0.0,0.0,
Pretax Income,-243670000.0,-107031000.0,-55100000.0,-41102000.0,
Net Non Operating Interest Income Expense,-4122000.0,-945000.0,-601000.0,-427000.0,
Interest Expense Non Operating,4490000.0,4190000.0,615000.0,427000.0,
Interest Income Non Operating,368000.0,3245000.0,14000.0,0.0,
Operating Income,-239550000.0,-106086000.0,-54499000.0,-40675000.0,
Operating Expense,196198000.0,228715000.0,135726000.0,86597000.0,
Other Operating Expenses,67826000.0,125790000.0,60693000.0,36245000.0,
Depreciation And Amortization In Income Statement,45375000.0,17881000.0,9266000.0,4947000.0,
Depreciation Income Statement,45375000.0,17881000.0,9266000.0,4947000.0,
Selling General And Administration,,,61471000.0,35989000.0,23154000.0
General And Administrative Expense,,,61471000.0,35989000.0,23154000.0
Gross Profit,-43352000.0,122629000.0,81227000.0,45922000.0,
Cost Of Revenue,169242000.0,232624000.0,123885000.0,64296000.0,
Total Revenue,125890000.0,355253000.0,205112000.0,110218000.0,
Operating Revenue,125890000.0,355253000.0,205112000.0,110218000.0,
