,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-1028858.245811,-3099200.0,2531382.151453,-969635.0,
Tax Rate For Calcs,0.059458,0.4,0.376134,0.265,
Normalized EBITDA,83909000.0,56983000.0,87183000.0,103948000.0,
Total Unusual Items,-17304000.0,-7748000.0,6730000.0,-3659000.0,
Total Unusual Items Excluding Goodwill,-17304000.0,-7748000.0,6730000.0,-3659000.0,
Net Income From Continuing Operation Net Minority Interest,43612000.0,-4959000.0,40434000.0,23827000.0,
Reconciled Depreciation,17341000.0,17222000.0,25411000.0,51192000.0,
Reconciled Cost Of Revenue,102789000.0,93640000.0,103367000.0,105192000.0,
EBITDA,66605000.0,49235000.0,93913000.0,100289000.0,
EBIT,49264000.0,32013000.0,68502000.0,49097000.0,
Net Interest Income,-2895000.0,-4221000.0,-3690000.0,-3704000.0,
Interest Expense,2895000.0,4221000.0,3690000.0,3704000.0,
Normalized Income,59887141.754189,-310200.0,36235382.151453,26516365.0,
Net Income From Continuing And Discontinued Operation,39904000.0,-20191000.0,40434000.0,23827000.0,
Total Expenses,137308000.0,132619000.0,151162000.0,177322000.0,
Total Operating Income As Reported,84451000.0,62333000.0,84602000.0,75135000.0,
Diluted Average Shares,467960776.0,454781585.0,461953253.0,428811506.0,
Basic Average Shares,457314547.0,454781585.0,453479480.0,422894218.0,
Diluted EPS,0.08,-0.04,0.09,0.06,
Basic EPS,0.09,-0.04,0.09,0.06,
Diluted NI Availto Com Stockholders,39904000.0,-20191000.0,40434000.0,23827000.0,
Net Income Common Stockholders,39904000.0,-20191000.0,40434000.0,23827000.0,
Net Income,39904000.0,-20191000.0,40434000.0,23827000.0,
Net Income Including Noncontrolling Interests,39904000.0,-20191000.0,40434000.0,23827000.0,
Net Income Discontinuous Operations,-3708000.0,-15232000.0,,,
Net Income Continuous Operations,43612000.0,-4959000.0,40434000.0,23827000.0,
Tax Provision,2757000.0,32751000.0,24378000.0,21566000.0,
Pretax Income,46369000.0,27792000.0,64812000.0,45393000.0,
Other Income Expense,-17304000.0,-7748000.0,6730000.0,-3659000.0,
Special Income Charges,-10681000.0,-943000.0,0.0,0.0,
Gain On Sale Of Ppe,-152000.0,-943000.0,0.0,0.0,
Other Special Charges,10529000.0,,,,
Impairment Of Capital Assets,,11200000.0,0.0,,
Gain On Sale Of Security,-6623000.0,-6805000.0,6730000.0,-3659000.0,
Net Non Operating Interest Income Expense,-2895000.0,-4221000.0,-3690000.0,-3704000.0,
Interest Expense Non Operating,2895000.0,4221000.0,3690000.0,3704000.0,
Operating Income,66568000.0,39781000.0,61772000.0,52756000.0,
Operating Expense,17883000.0,22572000.0,22830000.0,22379000.0,
Other Operating Expenses,,1244000.0,835000.0,,1964000.0
Depreciation Amortization Depletion Income Statement,705000.0,815000.0,446000.0,1441000.0,
Depreciation And Amortization In Income Statement,705000.0,815000.0,446000.0,1441000.0,
Depreciation Income Statement,705000.0,815000.0,446000.0,1441000.0,
Selling General And Administration,17178000.0,20513000.0,21549000.0,20938000.0,
Selling And Marketing Expense,3444000.0,4514000.0,4012000.0,3743000.0,
General And Administrative Expense,13734000.0,15999000.0,17537000.0,17195000.0,
Other Gand A,6019000.0,7000000.0,5673000.0,5039000.0,
Insurance And Claims,1188000.0,1228000.0,2038000.0,2608000.0,
Salaries And Wages,6527000.0,7771000.0,9826000.0,9548000.0,
Gross Profit,84451000.0,62353000.0,84602000.0,75135000.0,
Cost Of Revenue,119425000.0,110047000.0,128332000.0,154943000.0,
Total Revenue,203876000.0,172400000.0,212934000.0,230078000.0,
Operating Revenue,203876000.0,172400000.0,212934000.0,230078000.0,
