,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-2487627.46431,-1960470.061556,3365551.278255,662103.241839,
Tax Rate For Calcs,0.216315,0.213095,0.202744,0.194736,
Normalized EBITDA,1251800000.0,1373900000.0,1337700000.0,1166900000.0,
Total Unusual Items,-11500000.0,-9200000.0,16600000.0,3400000.0,
Total Unusual Items Excluding Goodwill,-11500000.0,-9200000.0,16600000.0,3400000.0,
Net Income From Continuing Operation Net Minority Interest,538500000.0,679100000.0,796400000.0,712600000.0,
Reconciled Depreciation,372900000.0,344400000.0,286200000.0,249100000.0,
Reconciled Cost Of Revenue,6589800000.0,6672800000.0,7208100000.0,5704100000.0,
EBITDA,1240300000.0,1364700000.0,1354300000.0,1170300000.0,
EBIT,867400000.0,1020300000.0,1068100000.0,921200000.0,
Net Interest Income,-104900000.0,-105300000.0,-58200000.0,-48700000.0,
Interest Expense,131900000.0,126800000.0,55000000.0,35900000.0,
Interest Income,46000000.0,40100000.0,11500000.0,1000000.0,
Normalized Income,547512372.53569,686339529.938444,783165551.278255,709862103.241839,
Net Income From Continuing And Discontinued Operation,538500000.0,679100000.0,796400000.0,712600000.0,
Total Expenses,7987900000.0,7995600000.0,8479300000.0,6819700000.0,
Total Operating Income As Reported,850500000.0,977800000.0,1063300000.0,901900000.0,
Diluted Average Shares,58138000.0,57968000.0,57968000.0,57968000.0,
Basic Average Shares,57968000.0,57968000.0,57968000.0,57968000.0,
Diluted EPS,9.26,11.72,13.74,12.29,
Basic EPS,9.29,11.72,13.74,12.29,
Diluted NI Availto Com Stockholders,538500000.0,679100000.0,796400000.0,712600000.0,
Net Income Common Stockholders,538500000.0,679100000.0,796400000.0,712600000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,538500000.0,679100000.0,796400000.0,712600000.0,
Minority Interests,-38000000.0,-24000000.0,-11300000.0,-300000.0,
Net Income Including Noncontrolling Interests,576400000.0,703200000.0,807600000.0,712900000.0,
Net Income Continuous Operations,576400000.0,703100000.0,807700000.0,712900000.0,
Tax Provision,159100000.0,190400000.0,205400000.0,172400000.0,
Pretax Income,735500000.0,893500000.0,1013100000.0,885300000.0,
Other Non Operating Income Expenses,1600000.0,1200000.0,1300000.0,1200000.0,
Special Income Charges,-4500000.0,-2500000.0,900000.0,-1800000.0,
Other Special Charges,-1800000.0,-1400000.0,-1500000.0,-1600000.0,
Write Off,2200000.0,300000.0,900000.0,,0.0
Restructuring And Mergern Acquisition,4100000.0,3600000.0,-300000.0,3400000.0,
Net Non Operating Interest Income Expense,-104900000.0,-105300000.0,-58200000.0,-48700000.0,
Total Other Finance Cost,19000000.0,18600000.0,14700000.0,13800000.0,
Interest Expense Non Operating,131900000.0,126800000.0,55000000.0,35900000.0,
Interest Income Non Operating,46000000.0,40100000.0,11500000.0,1000000.0,
Operating Income,850500000.0,974800000.0,1067500000.0,905200000.0,
Operating Expense,1398100000.0,1322800000.0,1271200000.0,1115600000.0,
Other Operating Expenses,2100000.0,2600000.0,2700000.0,4000000.0,
Research And Development,35700000.0,37900000.0,36600000.0,33200000.0,
Selling General And Administration,1373500000.0,1316000000.0,1257000000.0,1095300000.0,
Selling And Marketing Expense,755300000.0,734600000.0,720200000.0,620800000.0,
General And Administrative Expense,618200000.0,581400000.0,536800000.0,474500000.0,
Gross Profit,2248600000.0,2297600000.0,2338700000.0,2020800000.0,
Cost Of Revenue,6589800000.0,6672800000.0,7208100000.0,5704100000.0,
Total Revenue,8838400000.0,8970400000.0,9546800000.0,7724900000.0,
Operating Revenue,8838400000.0,8970400000.0,9546800000.0,7724900000.0,
