,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-34447368.421053,-18500000.0,-18906510.851419,-9740141.557128,
Tax Rate For Calcs,0.273392,0.25,0.252087,0.249747,
Normalized EBITDA,2139000000.0,2035000000.0,1774000000.0,2071000000.0,
Total Unusual Items,-126000000.0,-74000000.0,-75000000.0,-39000000.0,
Total Unusual Items Excluding Goodwill,-126000000.0,-74000000.0,-75000000.0,-39000000.0,
Net Income From Continuing Operation Net Minority Interest,498000000.0,480000000.0,449000000.0,742000000.0,
Reconciled Depreciation,1078000000.0,1058000000.0,985000000.0,956000000.0,
Reconciled Cost Of Revenue,6386000000.0,6244000000.0,5797000000.0,4861000000.0,
EBITDA,2013000000.0,1961000000.0,1699000000.0,2032000000.0,
EBIT,935000000.0,903000000.0,714000000.0,1076000000.0,
Net Interest Income,-225000000.0,-239000000.0,-119000000.0,-94000000.0,
Interest Expense,251000000.0,263000000.0,115000000.0,87000000.0,
Interest Income,30000000.0,28000000.0,16000000.0,4000000.0,
Normalized Income,589552631.578947,535500000.0,505093489.148581,771259858.442872,
Net Income From Continuing And Discontinued Operation,498000000.0,480000000.0,449000000.0,742000000.0,
Total Expenses,10273000000.0,9996000000.0,9184000000.0,7946000000.0,
Total Operating Income As Reported,893000000.0,884000000.0,693000000.0,1077000000.0,
Diluted Average Shares,272369573.0,272369573.0,272369573.0,272369573.0,
Basic Average Shares,272369573.0,272369573.0,272369573.0,272369573.0,
Diluted EPS,1.83,1.76,1.65,2.72,
Basic EPS,1.83,1.76,1.65,2.72,
Diluted NI Availto Com Stockholders,498000000.0,480000000.0,449000000.0,742000000.0,
Net Income Common Stockholders,498000000.0,480000000.0,449000000.0,742000000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,498000000.0,480000000.0,449000000.0,742000000.0,
Net Income Including Noncontrolling Interests,498000000.0,480000000.0,449000000.0,742000000.0,
Net Income Continuous Operations,497000000.0,480000000.0,448000000.0,742000000.0,
Tax Provision,187000000.0,160000000.0,151000000.0,247000000.0,
Pretax Income,684000000.0,640000000.0,599000000.0,989000000.0,
Special Income Charges,-126000000.0,-74000000.0,-75000000.0,-39000000.0,
Other Special Charges,54000000.0,,58000000.0,,7000000.0
Restructuring And Mergern Acquisition,72000000.0,74000000.0,17000000.0,39000000.0,
Net Non Operating Interest Income Expense,-225000000.0,-239000000.0,-119000000.0,-94000000.0,
Total Other Finance Cost,4000000.0,4000000.0,20000000.0,11000000.0,
Interest Expense Non Operating,251000000.0,263000000.0,115000000.0,87000000.0,
Interest Income Non Operating,30000000.0,28000000.0,16000000.0,4000000.0,
Operating Income,1019000000.0,984000000.0,795000000.0,1124000000.0,
Operating Expense,3887000000.0,3752000000.0,3387000000.0,3085000000.0,
Other Operating Expenses,10000000.0,7000000.0,5000000.0,27000000.0,
Research And Development,150000000.0,149000000.0,115000000.0,100000000.0,
Selling General And Administration,3747000000.0,3625000000.0,3298000000.0,2975000000.0,
Selling And Marketing Expense,2236000000.0,2163000000.0,1969000000.0,1753000000.0,
General And Administrative Expense,1511000000.0,1462000000.0,1329000000.0,1222000000.0,
Gross Profit,4906000000.0,4736000000.0,4182000000.0,4209000000.0,
Cost Of Revenue,6386000000.0,6244000000.0,5797000000.0,4861000000.0,
Total Revenue,11292000000.0,10980000000.0,9979000000.0,9070000000.0,
Operating Revenue,11292000000.0,10980000000.0,9979000000.0,9070000000.0,
