,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,0.0,-261.976956,-1682.496094,0.0,
Tax Rate For Calcs,0.055607,0.043663,0.210312,0.207534,
Normalized EBITDA,-5651000.0,2351000.0,-15129000.0,7441000.0,
Total Unusual Items,0.0,-6000.0,-8000.0,,
Total Unusual Items Excluding Goodwill,0.0,-6000.0,-8000.0,,
Net Income From Continuing Operation Net Minority Interest,-14368000.0,-7885000.0,-16679000.0,4502000.0,
Reconciled Depreciation,8230000.0,7887000.0,5235000.0,1611000.0,
Reconciled Cost Of Revenue,53199000.0,44925000.0,39809000.0,38408000.0,
EBITDA,-5651000.0,2345000.0,-15137000.0,7441000.0,
EBIT,-13881000.0,-5544000.0,-20372000.0,5830000.0,
Net Interest Income,-1126000.0,-2606000.0,-742000.0,-149000.0,
Interest Expense,1333000.0,2701000.0,749000.0,149000.0,
Interest Income,207000.0,95000.0,7000.0,0.0,
Normalized Income,-14368000.0,-7879261.976956,-16672682.496094,4502000.0,
Net Income From Continuing And Discontinued Operation,-14368000.0,-7885000.0,-16679000.0,4502000.0,
Total Expenses,130020000.0,119832000.0,116892000.0,77669000.0,
Total Operating Income As Reported,-12150000.0,-6563000.0,-20497000.0,5830000.0,
Diluted Average Shares,,4541428.0,4541428.0,3732111.0,3039200.0
Basic Average Shares,,4541428.0,4541428.0,3512111.0,3039200.0
Diluted EPS,,-1.74,-1.55,1.21,2.134079
Basic EPS,,-1.74,-1.55,1.28,2.134079
Diluted NI Availto Com Stockholders,-14368000.0,-7885000.0,-16679000.0,4502000.0,
Net Income Common Stockholders,-14368000.0,-7885000.0,-16679000.0,4502000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-14368000.0,-7885000.0,-16679000.0,4502000.0,
Net Income Including Noncontrolling Interests,-14368000.0,-7885000.0,-16679000.0,4502000.0,
Net Income Continuous Operations,-14368000.0,-7885000.0,-16679000.0,4502000.0,
Tax Provision,-846000.0,-360000.0,-4442000.0,1179000.0,
Pretax Income,-15214000.0,-8245000.0,-21121000.0,5681000.0,
Special Income Charges,0.0,-6000.0,-8000.0,,
Other Special Charges,,6000.0,8000.0,,
Net Non Operating Interest Income Expense,-1126000.0,-2606000.0,-742000.0,-149000.0,
Interest Expense Non Operating,1333000.0,2701000.0,749000.0,149000.0,
Interest Income Non Operating,207000.0,95000.0,7000.0,0.0,
Operating Income,-5888000.0,-5920000.0,-22334000.0,5165000.0,
Operating Expense,76821000.0,74907000.0,77083000.0,39261000.0,
Other Operating Expenses,49149000.0,49510000.0,54337000.0,26418000.0,
Depreciation And Amortization In Income Statement,8229000.0,7889000.0,5235000.0,1611000.0,
Amortization,7804000.0,7786000.0,5127000.0,,
Depreciation Income Statement,425000.0,103000.0,108000.0,1611000.0,
Selling General And Administration,,,,26417752.0,16175783.0
General And Administrative Expense,,,,26417752.0,16175783.0
Gross Profit,70933000.0,68987000.0,54749000.0,44426000.0,
Cost Of Revenue,53199000.0,44925000.0,39809000.0,38408000.0,
Total Revenue,124132000.0,113912000.0,94558000.0,82834000.0,
Operating Revenue,124132000.0,113912000.0,94558000.0,82834000.0,
