,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.016611,0.0,0.0,0.0,
Normalized EBITDA,-25800000.0,-26600000.0,-44200000.0,-29414000.0,
Total Unusual Items,-6400000.0,-4800000.0,,,
Total Unusual Items Excluding Goodwill,-6400000.0,-4800000.0,,,
Net Income From Continuing Operation Net Minority Interest,-29600000.0,-32000000.0,-47000000.0,-32092000.0,
Reconciled Depreciation,6500000.0,4700000.0,2800000.0,2670000.0,
Reconciled Cost Of Revenue,47200000.0,41500000.0,12700000.0,34539000.0,
EBITDA,-25800000.0,-26600000.0,-44200000.0,-29414000.0,
EBIT,-32300000.0,-31400000.0,-47000000.0,-32084000.0,
Net Interest Income,1200000.0,1800000.0,0.0,-8000.0,
Interest Expense,,0.0,0.0,8000.0,6000.0
Interest Income,1200000.0,1800000.0,0.0,0.0,
Normalized Income,-29600000.0,-32000000.0,-47000000.0,-32092000.0,
Net Income From Continuing And Discontinued Operation,-29600000.0,-32000000.0,-47000000.0,-32092000.0,
Total Expenses,142200000.0,129800000.0,82300000.0,89992000.0,
Total Operating Income As Reported,-31300000.0,-33900000.0,-47000000.0,-32083000.0,
Diluted Average Shares,87486713.0,78857887.0,56609051.0,57476922.0,
Basic Average Shares,87486713.0,78857887.0,56609051.0,57476922.0,
Diluted EPS,-0.34,-0.41,-0.83,-0.55346,
Basic EPS,-0.34,-0.41,-0.83,-0.55346,
Diluted NI Availto Com Stockholders,-29600000.0,-32000000.0,-47000000.0,-32092000.0,
Net Income Common Stockholders,-29600000.0,-32000000.0,-47000000.0,-32092000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-29600000.0,-32000000.0,-47000000.0,-32092000.0,
Net Income Including Noncontrolling Interests,-29600000.0,-32000000.0,-47000000.0,-32092000.0,
Net Income Continuous Operations,-29600000.0,-32000000.0,-47000000.0,-32092000.0,
Tax Provision,-500000.0,0.0,0.0,0.0,
Pretax Income,-30100000.0,-32000000.0,-47000000.0,-32092000.0,
Special Income Charges,-6400000.0,-4800000.0,,,
Impairment Of Capital Assets,6400000.0,4800000.0,,,
Net Non Operating Interest Income Expense,1200000.0,1800000.0,0.0,-8000.0,
Interest Expense Non Operating,,0.0,0.0,8000.0,6000.0
Interest Income Non Operating,1200000.0,1800000.0,0.0,0.0,
Operating Income,-32300000.0,-31400000.0,-50300000.0,-32794000.0,
Operating Expense,95000000.0,88300000.0,69600000.0,55453000.0,
Other Operating Expenses,27300000.0,24400000.0,18200000.0,18518000.0,
Depreciation And Amortization In Income Statement,6400000.0,4800000.0,2800000.0,2670000.0,
Depreciation Income Statement,6400000.0,4800000.0,2800000.0,2670000.0,
Selling General And Administration,,,,17796000.0,14775000.0
General And Administrative Expense,,,,17796000.0,14775000.0
Gross Profit,62700000.0,56900000.0,19300000.0,22659000.0,
Cost Of Revenue,47200000.0,41500000.0,12700000.0,34539000.0,
Total Revenue,109900000.0,98400000.0,32000000.0,57198000.0,
Operating Revenue,109900000.0,98400000.0,32000000.0,57198000.0,
