,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,
Normalized EBITDA,-934905.0,-918019.0,-1757473.0,-1444098.0,
Total Unusual Items,0.0,0.0,0.0,0.0,
Total Unusual Items Excluding Goodwill,0.0,0.0,0.0,0.0,
Net Income From Continuing Operation Net Minority Interest,-1381217.0,-1457150.0,-2421048.0,-2386764.0,
Reconciled Depreciation,187733.0,418513.0,352407.0,387918.0,
Reconciled Cost Of Revenue,220645.0,351028.0,866607.0,875859.0,
EBITDA,-934905.0,-918019.0,-1757473.0,-1444098.0,
EBIT,-1122638.0,-1336532.0,-2109880.0,-1832016.0,
Net Interest Income,-237907.0,-52511.0,-278805.0,-494106.0,
Interest Expense,258579.0,120618.0,311168.0,554748.0,
Interest Income,20672.0,68107.0,32363.0,60642.0,
Normalized Income,-1381217.0,-1457150.0,-2421048.0,-2386764.0,
Net Income From Continuing And Discontinued Operation,-1381217.0,-1457150.0,-2421048.0,-2386764.0,
Total Expenses,1452742.0,1569737.0,2325135.0,2130308.0,
Total Operating Income As Reported,-1143311.0,-1404639.0,-2142243.0,-1892658.0,
Diluted Average Shares,3075272313.0,1347741554.0,660725821.0,290858050.0,
Basic Average Shares,3075272313.0,1347741554.0,660725821.0,290858050.0,
Diluted EPS,-0.000352,-0.000879,-0.002328,-0.008188,
Basic EPS,-0.000352,-0.000879,-0.002328,-0.008188,
Diluted NI Availto Com Stockholders,-1381217.0,-1457150.0,-2421048.0,-2386764.0,
Net Income Common Stockholders,-1381217.0,-1457150.0,-2421048.0,-2386764.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-1381217.0,-1457150.0,-2421048.0,-2386764.0,
Net Income Including Noncontrolling Interests,-1381217.0,-1457150.0,-2421048.0,-2386764.0,
Net Income Continuous Operations,-1381217.0,-1457150.0,-2421048.0,-2386764.0,
Tax Provision,0.0,0.0,0.0,0.0,
Pretax Income,-1381217.0,-1457150.0,-2421048.0,-2386764.0,
Special Income Charges,0.0,0.0,0.0,0.0,
Write Off,0.0,0.0,0.0,0.0,
Impairment Of Capital Assets,,,,,0.0
Net Non Operating Interest Income Expense,-237907.0,-52511.0,-278805.0,-494106.0,
Interest Expense Non Operating,258579.0,120618.0,311168.0,554748.0,
Interest Income Non Operating,20672.0,68107.0,32363.0,60642.0,
Operating Income,-1143310.0,-1404638.0,-2142242.0,-1892658.0,
Operating Expense,1232097.0,1218709.0,1458528.0,1254449.0,
Other Operating Expenses,1054360.0,870887.0,1133824.0,887522.0,
Depreciation And Amortization In Income Statement,187733.0,418507.0,352407.0,387918.0,
Depreciation Income Statement,187733.0,418507.0,352407.0,387918.0,
Gross Profit,88787.0,-185929.0,-683714.0,-638209.0,
Cost Of Revenue,220645.0,351028.0,866607.0,875859.0,
Total Revenue,309432.0,165099.0,182893.0,237650.0,
Operating Revenue,309432.0,165099.0,182893.0,237650.0,
