,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.128,0.206,0.086,0.19
Normalized EBITDA,268900000.0,13300000.0,86288000.0,156663000.0
Net Income From Continuing Operation Net Minority Interest,131900000.0,-48300000.0,4798000.0,79133000.0
Reconciled Depreciation,71700000.0,60306000.0,63143000.0,56659000.0
Reconciled Cost Of Revenue,1994800000.0,2226500000.0,1892779000.0,1371080000.0
EBITDA,268900000.0,13300000.0,86288000.0,156663000.0
EBIT,197200000.0,13300000.0,23145000.0,100004000.0
Net Interest Income,-39300000.0,-50600000.0,-17849000.0,-2400000.0
Interest Expense,46000000.0,54100000.0,18727000.0,2401000.0
Interest Income,6700000.0,3500000.0,878000.0,1000.0
Normalized Income,131900000.0,-48300000.0,4798000.0,79133000.0
Net Income From Continuing And Discontinued Operation,131900000.0,-48300000.0,4798000.0,79133000.0
Total Expenses,2367500000.0,2671400000.0,2255588000.0,1662920000.0
Total Operating Income As Reported,190500000.0,9800000.0,21091000.0,97235000.0
Diluted Average Shares,16370000.0,13710000.0,110794000.0,124924735.0
Basic Average Shares,16370000.0,13710000.0,110341000.0,124033540.0
Diluted EPS,8.1,-2.9,0.04,0.630974
Basic EPS,8.1,-2.9,0.04,0.63986
Diluted NI Availto Com Stockholders,131900000.0,-48300000.0,4798000.0,79133000.0
Net Income Common Stockholders,131900000.0,-48300000.0,4798000.0,79133000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,131900000.0,-48300000.0,4798000.0,79133000.0
Net Income Including Noncontrolling Interests,131900000.0,-48300000.0,4798000.0,79133000.0
Net Income Continuous Operations,131900000.0,-48300000.0,4798000.0,79133000.0
Tax Provision,19300000.0,7500000.0,-380000.0,18470000.0
Pretax Income,151200000.0,-40800000.0,4418000.0,97603000.0
Other Non Operating Income Expenses,-1300000.0,,,
Net Non Operating Interest Income Expense,-39300000.0,-50600000.0,-17849000.0,-2400000.0
Interest Expense Non Operating,46000000.0,54100000.0,18727000.0,2401000.0
Interest Income Non Operating,6700000.0,3500000.0,878000.0,1000.0
Operating Income,190500000.0,9800000.0,12199000.0,102876000.0
Operating Expense,372700000.0,444900000.0,362809000.0,291840000.0
Other Operating Expenses,31100000.0,14200000.0,,
Research And Development,38400000.0,65500000.0,51923000.0,64507000.0
Selling General And Administration,333000000.0,379400000.0,310886000.0,227333000.0
Selling And Marketing Expense,214600000.0,217000000.0,203094000.0,149434000.0
General And Administrative Expense,118400000.0,162400000.0,107792000.0,77899000.0
Gross Profit,563200000.0,454700000.0,375008000.0,394716000.0
Cost Of Revenue,1994800000.0,2226500000.0,1892779000.0,1371080000.0
Total Revenue,2558000000.0,2681200000.0,2267787000.0,1765796000.0
Operating Revenue,2558000000.0,2681200000.0,2267787000.0,1765796000.0
