,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.206,0.206,0.206,0.078947,
Normalized EBITDA,144000000.0,94000000.0,139000000.0,124000000.0,
Total Unusual Items,,,,,-600000000.0
Total Unusual Items Excluding Goodwill,,,,,-600000000.0
Net Income From Continuing Operation Net Minority Interest,68000000.0,-4000000.0,48000000.0,-107000000.0,
Reconciled Depreciation,71000000.0,83000000.0,84000000.0,230000000.0,
Reconciled Cost Of Revenue,100000000.0,88000000.0,84000000.0,90000000.0,
EBITDA,144000000.0,94000000.0,139000000.0,124000000.0,
EBIT,73000000.0,11000000.0,55000000.0,-106000000.0,
Net Interest Income,-8000000.0,-4000000.0,-12000000.0,-6000000.0,
Interest Expense,16000000.0,21000000.0,11000000.0,8000000.0,
Interest Income,8000000.0,17000000.0,1000000.0,0.0,
Normalized Income,68000000.0,-4000000.0,48000000.0,-107000000.0,
Net Income From Continuing And Discontinued Operation,68000000.0,-4000000.0,48000000.0,-107000000.0,
Total Expenses,880000000.0,955000000.0,865000000.0,925000000.0,
Total Operating Income As Reported,72000000.0,4000000.0,65000000.0,-97000000.0,
Diluted Average Shares,728007000.0,728007126.0,66556374.0,66556000.0,
Basic Average Shares,728007000.0,728007126.0,66556374.0,66556000.0,
Diluted EPS,0.09,-0.03,0.721193,-1.607669,
Basic EPS,0.09,-0.03,0.721193,-1.607669,
Diluted NI Availto Com Stockholders,68000000.0,-4000000.0,48000000.0,-107000000.0,
Net Income Common Stockholders,68000000.0,-4000000.0,48000000.0,-107000000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,68000000.0,-4000000.0,48000000.0,-107000000.0,
Minority Interests,0.0,0.0,1000000.0,-2000000.0,
Net Income Including Noncontrolling Interests,68000000.0,-4000000.0,47000000.0,-105000000.0,
Net Income Continuous Operations,67000000.0,-4000000.0,48000000.0,-105000000.0,
Tax Provision,-10000000.0,-6000000.0,-4000000.0,-9000000.0,
Pretax Income,57000000.0,-10000000.0,44000000.0,-114000000.0,
Special Income Charges,,,,,-600000000.0
Impairment Of Capital Assets,,,,,600000000.0
Net Non Operating Interest Income Expense,-8000000.0,-4000000.0,-12000000.0,-6000000.0,
Total Other Finance Cost,,-2000000.0,2000000.0,-2000000.0,-562000000.0
Interest Expense Non Operating,16000000.0,21000000.0,11000000.0,8000000.0,
Interest Income Non Operating,8000000.0,17000000.0,1000000.0,0.0,
Operating Income,71000000.0,5000000.0,65000000.0,-97000000.0,
Operating Expense,780000000.0,867000000.0,781000000.0,835000000.0,
Other Operating Expenses,169000000.0,230000000.0,264000000.0,196000000.0,
Depreciation And Amortization In Income Statement,71000000.0,83000000.0,84000000.0,230000000.0,
Amortization,38000000.0,47000000.0,51000000.0,203000000.0,
Depreciation Income Statement,33000000.0,36000000.0,33000000.0,27000000.0,
Research And Development,,,,,73000000.0
Selling General And Administration,,,260000000.0,195000000.0,496000000.0
Selling And Marketing Expense,,,,,332000000.0
General And Administrative Expense,,,260000000.0,195000000.0,164000000.0
Gross Profit,851000000.0,872000000.0,846000000.0,738000000.0,
Cost Of Revenue,100000000.0,88000000.0,84000000.0,90000000.0,
Total Revenue,951000000.0,960000000.0,930000000.0,828000000.0,
Operating Revenue,951000000.0,960000000.0,930000000.0,828000000.0,
