,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,-91203.115662,0.0,
Tax Rate For Calcs,0.021925,0.048147,0.007211,0.0,
Normalized EBITDA,-20084000.0,-9357000.0,-8324000.0,-37427000.0,
Total Unusual Items,,0.0,-12647000.0,0.0,100000.0
Total Unusual Items Excluding Goodwill,,0.0,-12647000.0,0.0,100000.0
Net Income From Continuing Operation Net Minority Interest,-32297000.0,-14333000.0,-24918000.0,-45198000.0,
Reconciled Depreciation,5528000.0,5578000.0,2728000.0,7606000.0,
Reconciled Cost Of Revenue,248000.0,-89000.0,-2876000.0,-1445000.0,
EBITDA,-20084000.0,-9357000.0,-20971000.0,-37427000.0,
EBIT,-32629000.0,-14935000.0,-24978000.0,-45033000.0,
Net Interest Income,-392000.0,-123000.0,-42000.0,-64000.0,
Interest Expense,,121000.0,121000.0,165000.0,105000.0
Interest Income,,96000.0,99000.0,102000.0,25000.0
Normalized Income,-32297000.0,-14333000.0,-12362203.115662,-45198000.0,
Net Income From Continuing And Discontinued Operation,-32297000.0,-14333000.0,-24918000.0,-45198000.0,
Total Expenses,33208000.0,16627000.0,12911000.0,45923000.0,
Total Operating Income As Reported,-32629000.0,-14935000.0,-25057000.0,-45134000.0,
Diluted Average Shares,53005000.0,30419000.0,20292000.0,16818000.0,
Basic Average Shares,53005000.0,30299000.0,18544000.0,15070000.0,
Diluted EPS,-0.61,-0.47,-1.34,-3.0,
Basic EPS,-0.61,-0.47,-1.34,-3.0,
Diluted NI Availto Com Stockholders,-32297000.0,-14333000.0,-24918000.0,-45198000.0,
Net Income Common Stockholders,-32297000.0,-14333000.0,-24918000.0,-45198000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-32297000.0,-14333000.0,-24918000.0,-45198000.0,
Net Income Including Noncontrolling Interests,-32297000.0,-14333000.0,-24918000.0,-45198000.0,
Net Income Continuous Operations,-32297000.0,-14333000.0,-24918000.0,-45198000.0,
Tax Provision,-724000.0,-725000.0,-181000.0,0.0,
Pretax Income,-33021000.0,-15058000.0,-25099000.0,-45198000.0,
Special Income Charges,,0.0,-12647000.0,,0.0
Other Special Charges,,,12647000.0,,
Write Off,,,,,0.0
Net Non Operating Interest Income Expense,-392000.0,-123000.0,-42000.0,-64000.0,
Total Other Finance Cost,,98000.0,20000.0,1000.0,1000.0
Interest Expense Non Operating,,121000.0,121000.0,165000.0,105000.0
Interest Income Non Operating,,96000.0,99000.0,102000.0,25000.0
Operating Income,-32629000.0,-14935000.0,-12410000.0,-45134000.0,
Operating Expense,32960000.0,16716000.0,15787000.0,47368000.0,
Other Operating Expenses,13472000.0,2846000.0,4431000.0,26076000.0,
Depreciation And Amortization In Income Statement,12545000.0,5578000.0,4007000.0,7606000.0,
Amortization,,5436000.0,,,
Depreciation Income Statement,12545000.0,5578000.0,4007000.0,7606000.0,
Research And Development,,,-3041000.0,-3847000.0,-3905000.0
Selling General And Administration,,,4373000.0,6738000.0,8758000.0
General And Administrative Expense,,,4373000.0,6738000.0,8758000.0
Gross Profit,331000.0,1781000.0,3377000.0,2234000.0,
Cost Of Revenue,248000.0,-89000.0,-2876000.0,-1445000.0,
Total Revenue,579000.0,1692000.0,501000.0,789000.0,
Operating Revenue,579000.0,1692000.0,501000.0,789000.0,
