,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,21621147.201106,1369202.678028,1021203.703704,36462.0,
Tax Rate For Calcs,0.377332,0.370055,0.249074,0.206,
Normalized EBITDA,333500000.0,365900000.0,177500000.0,43628000.0,
Total Unusual Items,57300000.0,3700000.0,4100000.0,177000.0,
Total Unusual Items Excluding Goodwill,57300000.0,3700000.0,4100000.0,177000.0,
Net Income From Continuing Operation Net Minority Interest,90000000.0,103500000.0,81100000.0,2805000.0,
Reconciled Depreciation,86100000.0,108800000.0,27900000.0,13716000.0,
Reconciled Cost Of Revenue,764000000.0,473700000.0,376500000.0,249388000.0,
EBITDA,390800000.0,369600000.0,181600000.0,43805000.0,
EBIT,304700000.0,260800000.0,153700000.0,30089000.0,
Net Interest Income,-164900000.0,-137500000.0,-68200000.0,-35108000.0,
Interest Expense,160000000.0,96500000.0,45700000.0,22431000.0,
Interest Income,15500000.0,13700000.0,2300000.0,973000.0,
Normalized Income,54321147.201106,101169202.678028,78021203.703704,2664462.0,
Net Income From Continuing And Discontinued Operation,90000000.0,103500000.0,81100000.0,2805000.0,
Total Expenses,1431400000.0,1061300000.0,798300000.0,422720000.0,
Total Operating Income As Reported,292900000.0,316800000.0,157200000.0,43546000.0,
Diluted Average Shares,476262675.0,449854627.0,429648686.0,346547057.0,
Basic Average Shares,476262675.0,449854627.0,429648686.0,346547057.0,
Diluted EPS,0.189993,0.227166,0.185863,0.008261,
Basic EPS,0.189993,0.227166,0.185863,0.008261,
Diluted NI Availto Com Stockholders,90000000.0,103500000.0,81100000.0,2805000.0,
Net Income Common Stockholders,90000000.0,103500000.0,81100000.0,2805000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,90000000.0,103500000.0,81100000.0,2805000.0,
Minority Interests,0.0,0.0,0.0,0.0,
Net Income Including Noncontrolling Interests,90000000.0,103500000.0,81100000.0,2805000.0,
Net Income Continuous Operations,90000000.0,103500000.0,81100000.0,2805000.0,
Tax Provision,54600000.0,60800000.0,26900000.0,4853000.0,
Pretax Income,144700000.0,164300000.0,108000000.0,7658000.0,
Special Income Charges,57300000.0,3700000.0,4100000.0,177000.0,
Other Special Charges,500000.0,,,-171000.0,-52000.0
Write Off,7300000.0,11100000.0,5800000.0,-6000.0,
Impairment Of Capital Assets,,,,,793000.0
Restructuring And Mergern Acquisition,-65100000.0,-14800000.0,-9900000.0,0.0,
Net Non Operating Interest Income Expense,-164900000.0,-137500000.0,-68200000.0,-35108000.0,
Total Other Finance Cost,20400000.0,54700000.0,24800000.0,13650000.0,
Interest Expense Non Operating,160000000.0,96500000.0,45700000.0,22431000.0,
Interest Income Non Operating,15500000.0,13700000.0,2300000.0,973000.0,
Operating Income,239300000.0,311700000.0,153200000.0,43233000.0,
Operating Expense,667400000.0,587600000.0,421800000.0,173332000.0,
Other Operating Expenses,249400000.0,212200000.0,174000000.0,47334000.0,
Depreciation And Amortization In Income Statement,86100000.0,108800000.0,27900000.0,13716000.0,
Amortization,30000000.0,20600000.0,,,3053000.0
Depreciation Income Statement,56100000.0,88200000.0,27900000.0,13716000.0,
Selling General And Administration,,,178818000.0,47334000.0,27060000.0
General And Administrative Expense,,,178818000.0,47334000.0,27060000.0
Gross Profit,906700000.0,899300000.0,575000000.0,216565000.0,
Cost Of Revenue,764000000.0,473700000.0,376500000.0,249388000.0,
Total Revenue,1670700000.0,1373000000.0,951500000.0,465953000.0,
Operating Revenue,1670700000.0,1373000000.0,951500000.0,465953000.0,
