,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.173,0.192,0.235,0.339,
Normalized EBITDA,207000000.0,244000000.0,253000000.0,171000000.0,
Total Unusual Items,0.0,0.0,0.0,0.0,
Total Unusual Items Excluding Goodwill,0.0,0.0,0.0,0.0,
Net Income From Continuing Operation Net Minority Interest,58000000.0,82000000.0,123000000.0,66000000.0,
Reconciled Depreciation,72000000.0,76000000.0,65000000.0,44000000.0,
Reconciled Cost Of Revenue,2113000000.0,1993000000.0,1981000000.0,1558000000.0,
EBITDA,207000000.0,244000000.0,253000000.0,171000000.0,
EBIT,135000000.0,168000000.0,188000000.0,127000000.0,
Net Interest Income,-78000000.0,-69000000.0,-31000000.0,-29000000.0,
Interest Expense,65000000.0,66000000.0,27000000.0,27000000.0,
Interest Income,5000000.0,6000000.0,0.0,0.0,
Normalized Income,58000000.0,82000000.0,123000000.0,66000000.0,
Net Income From Continuing And Discontinued Operation,-47000000.0,44000000.0,123000000.0,66000000.0,
Total Expenses,3139000000.0,3021000000.0,2965000000.0,2291000000.0,
Total Operating Income As Reported,145000000.0,164000000.0,176000000.0,126000000.0,
Diluted Average Shares,48511873.0,48480297.0,47726300.0,35535406.0,
Basic Average Shares,48511873.0,48480297.0,47726300.0,35535406.0,
Diluted EPS,-0.38,1.66,2.59,1.87,
Basic EPS,-0.38,1.66,2.59,1.87,
Diluted NI Availto Com Stockholders,-47000000.0,44000000.0,123000000.0,66000000.0,
Net Income Common Stockholders,-47000000.0,44000000.0,123000000.0,66000000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-47000000.0,44000000.0,123000000.0,66000000.0,
Minority Interests,0.0,0.0,0.0,0.0,
Net Income Including Noncontrolling Interests,-47000000.0,44000000.0,123000000.0,66000000.0,
Net Income Discontinuous Operations,-105000000.0,-38000000.0,,,
Net Income Continuous Operations,58000000.0,83000000.0,123000000.0,66000000.0,
Tax Provision,12000000.0,19000000.0,38000000.0,34000000.0,
Pretax Income,70000000.0,102000000.0,161000000.0,100000000.0,
Special Income Charges,0.0,0.0,0.0,0.0,
Net Non Operating Interest Income Expense,-78000000.0,-69000000.0,-31000000.0,-29000000.0,
Total Other Finance Cost,18000000.0,9000000.0,4000000.0,2000000.0,
Interest Expense Non Operating,65000000.0,66000000.0,27000000.0,27000000.0,
Interest Income Non Operating,5000000.0,6000000.0,0.0,0.0,
Operating Income,145000000.0,165000000.0,176000000.0,127000000.0,
Operating Expense,1026000000.0,1028000000.0,984000000.0,733000000.0,
Other Operating Expenses,299000000.0,314000000.0,291000000.0,196000000.0,
Depreciation And Amortization In Income Statement,69000000.0,73000000.0,65000000.0,44000000.0,
Amortization,,5000000.0,3000000.0,,
Depreciation Income Statement,69000000.0,68000000.0,62000000.0,44000000.0,
Selling General And Administration,,,,196000000.0,103000000.0
General And Administrative Expense,,,,196000000.0,103000000.0
Gross Profit,1171000000.0,1193000000.0,1160000000.0,860000000.0,
Cost Of Revenue,2113000000.0,1993000000.0,1981000000.0,1558000000.0,
Total Revenue,3284000000.0,3186000000.0,3141000000.0,2418000000.0,
Operating Revenue,3284000000.0,3186000000.0,3141000000.0,2418000000.0,
