,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,6273548.387097,0.0,0.0,0.0,
Tax Rate For Calcs,0.083871,0.225368,0.203,0.228,
Normalized EBITDA,67100000.0,113400000.0,167400000.0,88057000.0,
Total Unusual Items,74800000.0,0.0,,,
Total Unusual Items Excluding Goodwill,74800000.0,0.0,,,
Net Income From Continuing Operation Net Minority Interest,83300000.0,60500000.0,103300000.0,45290000.0,
Reconciled Depreciation,31200000.0,21200000.0,20600000.0,18753000.0,
Reconciled Cost Of Revenue,843300000.0,836700000.0,789900000.0,639891000.0,
EBITDA,141900000.0,113400000.0,167400000.0,88057000.0,
EBIT,110700000.0,92200000.0,146800000.0,67761000.0,
Net Interest Income,-15400000.0,-2500000.0,-800000.0,-3107000.0,
Interest Expense,17700000.0,3900000.0,2900000.0,3220000.0,
Interest Income,2300000.0,1400000.0,2100000.0,113000.0,
Normalized Income,14773548.387097,60500000.0,103300000.0,45290000.0,
Net Income From Continuing And Discontinued Operation,83300000.0,60500000.0,103300000.0,45290000.0,
Total Expenses,1100100000.0,1054700000.0,1010400000.0,851322000.0,
Total Operating Income As Reported,26300000.0,86100000.0,137700000.0,70564000.0,
Diluted Average Shares,8704610.0,8500880.0,8761662.0,8545283.0,
Basic Average Shares,8704610.0,8500880.0,8733919.0,8514186.0,
Diluted EPS,9.56,7.12,11.79,5.3,
Basic EPS,9.56,7.12,11.83,5.32,
Diluted NI Availto Com Stockholders,83300000.0,60500000.0,103300000.0,45290000.0,
Net Income Common Stockholders,83300000.0,60500000.0,103300000.0,45290000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,83300000.0,60500000.0,103300000.0,45290000.0,
Minority Interests,-1900000.0,-7900000.0,-11400000.0,-4540000.0,
Net Income Including Noncontrolling Interests,85200000.0,68400000.0,114700000.0,49830000.0,
Net Income Continuous Operations,85200000.0,68400000.0,114700000.0,49830000.0,
Tax Provision,7800000.0,19900000.0,29200000.0,14711000.0,
Pretax Income,93000000.0,88300000.0,143900000.0,64541000.0,
Other Non Operating Income Expenses,77800000.0,,,,
Special Income Charges,74800000.0,0.0,,,
Other Special Charges,-77800000.0,,,,
Impairment Of Capital Assets,3000000.0,0.0,,,
Net Non Operating Interest Income Expense,-15400000.0,-2500000.0,-800000.0,-3107000.0,
Total Other Finance Cost,,,-1505000.0,,
Interest Expense Non Operating,17700000.0,3900000.0,2900000.0,3220000.0,
Interest Income Non Operating,2300000.0,1400000.0,2100000.0,113000.0,
Operating Income,29200000.0,86100000.0,137700000.0,70564000.0,
Operating Expense,256800000.0,218000000.0,220500000.0,211431000.0,
Other Operating Expenses,229000000.0,198300000.0,203000000.0,192655000.0,
Depreciation And Amortization In Income Statement,28300000.0,21200000.0,20600000.0,20296000.0,
Amortization,2800000.0,1800000.0,2100000.0,1675000.0,
Depreciation Income Statement,25500000.0,19400000.0,18500000.0,18621000.0,
Selling General And Administration,,,,56940000.0,50695000.0
General And Administrative Expense,,,,56940000.0,50695000.0
Gross Profit,286000000.0,304100000.0,358200000.0,281995000.0,
Cost Of Revenue,843300000.0,836700000.0,789900000.0,639891000.0,
Total Revenue,1129300000.0,1140800000.0,1148100000.0,921886000.0,
Operating Revenue,1129300000.0,1140800000.0,1148100000.0,921886000.0,
