,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-108000.0,0.0,0.0,26419.753086
Tax Rate For Calcs,0.18,0.126,0.094,0.264198
Normalized EBITDA,425700000.0,320600000.0,198800000.0,154800000.0
Total Unusual Items,-600000.0,0.0,0.0,100000.0
Total Unusual Items Excluding Goodwill,-600000.0,0.0,0.0,100000.0
Net Income From Continuing Operation Net Minority Interest,145800000.0,104100000.0,48600000.0,29800000.0
Reconciled Depreciation,200000000.0,162200000.0,124000000.0,95000000.0
Reconciled Cost Of Revenue,615900000.0,518900000.0,428500000.0,301000000.0
EBITDA,425100000.0,320600000.0,198800000.0,154900000.0
EBIT,225100000.0,158400000.0,74800000.0,59900000.0
Net Interest Income,-46500000.0,-40900000.0,-23300000.0,-19100000.0
Interest Expense,48200000.0,39400000.0,21100000.0,19400000.0
Interest Income,1800000.0,1300000.0,400000.0,300000.0
Normalized Income,146292000.0,104100000.0,48600000.0,29726419.753086
Net Income From Continuing And Discontinued Operation,145800000.0,104100000.0,48600000.0,29800000.0
Total Expenses,1743500000.0,1453000000.0,1140000000.0,813730000.0
Total Operating Income As Reported,228500000.0,154800000.0,82300000.0,60000000.0
Diluted Average Shares,106196863.0,106554900.0,105390286.0,100492397.0
Basic Average Shares,104851201.0,104851201.0,104851201.0,100492397.0
Diluted EPS,1.37,0.98,0.46,0.29654
Basic EPS,1.39,0.99,0.46,0.3
Diluted NI Availto Com Stockholders,145800000.0,104100000.0,48600000.0,29800000.0
Net Income Common Stockholders,145800000.0,104100000.0,48600000.0,29800000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,145800000.0,104100000.0,48600000.0,29800000.0
Net Income Including Noncontrolling Interests,145800000.0,104100000.0,48600000.0,29800000.0
Net Income Continuous Operations,145800000.0,104100000.0,48600000.0,29800000.0
Tax Provision,31100000.0,15000000.0,5100000.0,10700000.0
Pretax Income,176900000.0,119000000.0,53700000.0,40500000.0
Special Income Charges,-600000.0,0.0,0.0,100000.0
Other Special Charges,,,,-100000.0
Write Off,600000.0,0.0,,
Net Non Operating Interest Income Expense,-46500000.0,-40900000.0,-23300000.0,-19100000.0
Total Other Finance Cost,100000.0,2800000.0,2600000.0,
Interest Expense Non Operating,48200000.0,39400000.0,21100000.0,19400000.0
Interest Income Non Operating,1800000.0,1300000.0,400000.0,300000.0
Operating Income,228600000.0,160300000.0,76400000.0,57870000.0
Operating Expense,1127600000.0,934100000.0,711500000.0,512730000.0
Other Operating Expenses,200000.0,200000.0,200000.0,100000.0
Research And Development,183900000.0,163500000.0,138400000.0,101910000.0
Selling General And Administration,951700000.0,781200000.0,580700000.0,411720000.0
Selling And Marketing Expense,709800000.0,584800000.0,450800000.0,318310000.0
General And Administrative Expense,241900000.0,196400000.0,129900000.0,93410000.0
Gross Profit,1356200000.0,1094400000.0,787900000.0,570600000.0
Cost Of Revenue,615900000.0,518900000.0,428500000.0,301000000.0
Total Revenue,1972100000.0,1613300000.0,1216300000.0,871200000.0
Operating Revenue,1972100000.0,1613300000.0,1216300000.0,871200000.0
