,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.00092,6.5e-05,0.0,0.0,
Normalized EBITDA,-26475000.0,-45567000.0,-36187000.0,-39674000.0,
Total Unusual Items,,0.0,50000.0,0.0,13574.0
Total Unusual Items Excluding Goodwill,,0.0,50000.0,0.0,13574.0
Net Income From Continuing Operation Net Minority Interest,-31479000.0,-46504000.0,-47154000.0,-51138000.0,
Reconciled Depreciation,,9356000.0,10955000.0,11437000.0,11774640.0
Reconciled Cost Of Revenue,18449000.0,9950000.0,15954000.0,5828000.0,
EBITDA,-26475000.0,-45567000.0,-36137000.0,-39674000.0,
EBIT,-26475000.0,-45567000.0,-47092000.0,-51111000.0,
Net Interest Income,-2831000.0,300000.0,98000.0,-27000.0,
Interest Expense,5033000.0,940000.0,62000.0,27000.0,
Interest Income,2202000.0,1240000.0,160000.0,0.0,
Normalized Income,-31479000.0,-46504000.0,-47204000.0,-51138000.0,
Net Income From Continuing And Discontinued Operation,-31479000.0,-46504000.0,-47154000.0,-51138000.0,
Total Expenses,79997000.0,82329000.0,96330000.0,83041000.0,
Total Operating Income As Reported,-28677000.0,-46807000.0,-47248000.0,-51101000.0,
Diluted Average Shares,55365129.0,28342001.0,36948940.0,36805590.0,
Basic Average Shares,53769891.0,26983175.0,35594746.0,31931665.0,
Diluted EPS,-0.588951,-1.72759,-1.323222,-1.601026,
Basic EPS,-0.588951,-1.72759,-1.323222,-1.601026,
Diluted NI Availto Com Stockholders,-31479000.0,-46504000.0,-47154000.0,-51138000.0,
Net Income Common Stockholders,-31479000.0,-46504000.0,-47154000.0,-51138000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-31479000.0,-46504000.0,-47154000.0,-51138000.0,
Net Income Including Noncontrolling Interests,-31479000.0,-46504000.0,-47154000.0,-51138000.0,
Net Income Continuous Operations,-31479000.0,-46504000.0,-47154000.0,-51138000.0,
Tax Provision,-29000.0,-3000.0,0.0,0.0,
Pretax Income,-31508000.0,-46507000.0,-47154000.0,-51138000.0,
Special Income Charges,,0.0,50000.0,0.0,13574.0
Other Special Charges,,,-50000.0,,-13574.0
Net Non Operating Interest Income Expense,-2831000.0,300000.0,98000.0,-27000.0,
Interest Expense Non Operating,5033000.0,940000.0,62000.0,27000.0,
Interest Income Non Operating,2202000.0,1240000.0,160000.0,0.0,
Operating Income,-28677000.0,-46807000.0,-49505000.0,-51884000.0,
Operating Expense,61548000.0,72379000.0,80376000.0,77213000.0,
Other Operating Expenses,-2879000.0,-2799000.0,,4000.0,
Research And Development,20630000.0,36225000.0,45077000.0,47103000.0,
Selling General And Administration,43797000.0,38953000.0,39851000.0,31909000.0,
Selling And Marketing Expense,32190000.0,28588000.0,25862000.0,19562000.0,
General And Administrative Expense,11607000.0,10365000.0,13989000.0,12347000.0,
Gross Profit,32871000.0,25572000.0,30871000.0,25329000.0,
Cost Of Revenue,18449000.0,9950000.0,15954000.0,5828000.0,
Total Revenue,51320000.0,35522000.0,46825000.0,31157000.0,
Operating Revenue,51320000.0,35522000.0,46825000.0,31157000.0,
