,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-9428571.428571,-77381273.40824,131124000.0,21800000.0,
Tax Rate For Calcs,0.196429,0.261423,0.223,0.2,
Normalized EBITDA,1893000000.0,2002000000.0,2060000000.0,3398000000.0,
Total Unusual Items,-48000000.0,-296000000.0,588000000.0,109000000.0,
Total Unusual Items Excluding Goodwill,-48000000.0,-296000000.0,588000000.0,109000000.0,
Net Income From Continuing Operation Net Minority Interest,1080000000.0,986000000.0,1996000000.0,2692000000.0,
Reconciled Depreciation,,1000000.0,1000000.0,1000000.0,600000.0
Reconciled Cost Of Revenue,404000000.0,361000000.0,324000000.0,292000000.0,
EBITDA,1845000000.0,1706000000.0,2648000000.0,3507000000.0,
EBIT,1845000000.0,1706000000.0,2647000000.0,3506000000.0,
Net Interest Income,-444000000.0,-336000000.0,-201000000.0,-148000000.0,
Interest Expense,501000000.0,371000000.0,202000000.0,139000000.0,
Interest Income,57000000.0,35000000.0,18000000.0,4000000.0,
Normalized Income,1118571428.571429,1204618726.59176,1539124000.0,2604800000.0,
Net Income From Continuing And Discontinued Operation,1080000000.0,986000000.0,1996000000.0,2692000000.0,
Total Expenses,457000000.0,404000000.0,366000000.0,322000000.0,
Total Operating Income As Reported,,,,1095400000.0,1003800000.0
Diluted Average Shares,55800000.0,50000000.0,44674924.0,40397112.0,
Basic Average Shares,55800000.0,50000000.0,44674924.0,40397112.0,
Diluted EPS,19.36,19.74,44.68,66.63,
Basic EPS,19.36,19.74,44.68,66.63,
Diluted NI Availto Com Stockholders,1080000000.0,986000000.0,1996000000.0,2692000000.0,
Net Income Common Stockholders,1080000000.0,986000000.0,1996000000.0,2692000000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,1080000000.0,986000000.0,1996000000.0,2692000000.0,
Minority Interests,,0.0,0.0,0.0,0.0
Net Income Including Noncontrolling Interests,1080000000.0,986000000.0,1996000000.0,2692000000.0,
Net Income Continuous Operations,1080000000.0,986000000.0,1996000000.0,2692000000.0,
Tax Provision,264000000.0,349000000.0,449000000.0,675000000.0,
Pretax Income,1344000000.0,1335000000.0,2445000000.0,3367000000.0,
Net Non Operating Interest Income Expense,-444000000.0,-336000000.0,-201000000.0,-148000000.0,
Total Other Finance Cost,,22000000.0,17000000.0,13000000.0,10900000.0
Interest Expense Non Operating,501000000.0,371000000.0,202000000.0,139000000.0,
Interest Income Non Operating,57000000.0,35000000.0,18000000.0,4000000.0,
Operating Income,1736000000.0,1404000000.0,1178000000.0,1065000000.0,
Operating Expense,53000000.0,43000000.0,42000000.0,30000000.0,
Other Operating Expenses,,,,,2000000.0
Depreciation And Amortization In Income Statement,,1000000.0,1000000.0,1000000.0,600000.0
Depreciation Income Statement,,1000000.0,1000000.0,1000000.0,600000.0
Selling General And Administration,58000000.0,50000000.0,20000000.0,15000000.0,
General And Administrative Expense,58000000.0,50000000.0,20000000.0,15000000.0,
Gross Profit,1789000000.0,1447000000.0,1220000000.0,1095000000.0,
Cost Of Revenue,404000000.0,361000000.0,324000000.0,292000000.0,
Total Revenue,2193000000.0,1808000000.0,1544000000.0,1387000000.0,
Operating Revenue,2193000000.0,1808000000.0,1544000000.0,1387000000.0,
