,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.206,0.274023,0.215,0.222
Normalized EBITDA,355200000.0,517700000.0,498800000.0,334800000.0
Net Income From Continuing Operation Net Minority Interest,600000.0,219200000.0,271900000.0,185700000.0
Reconciled Depreciation,189600000.0,119300000.0,119400000.0,74500000.0
Reconciled Cost Of Revenue,2520900000.0,2680800000.0,2428500000.0,1361700000.0
EBITDA,355200000.0,517700000.0,498800000.0,334800000.0
EBIT,165600000.0,398400000.0,379400000.0,260300000.0
Net Interest Income,-121700000.0,-100200000.0,-35700000.0,-21500000.0
Interest Expense,127200000.0,96600000.0,33000000.0,21600000.0
Interest Income,14100000.0,9600000.0,1100000.0,100000.0
Normalized Income,600000.0,219200000.0,271900000.0,185700000.0
Net Income From Continuing And Discontinued Operation,600000.0,219200000.0,271900000.0,185700000.0
Total Expenses,4760800000.0,4705900000.0,4163100000.0,2416100000.0
Total Operating Income As Reported,166100000.0,403800000.0,-9200000.0,260200000.0
Diluted Average Shares,49779967.0,49615784.0,48360099.0,45243830.0
Basic Average Shares,49779967.0,49615784.0,48360099.0,45243830.0
Diluted EPS,0.05,4.42,5.62,4.11
Basic EPS,0.05,4.42,5.62,4.11
Diluted NI Availto Com Stockholders,600000.0,219200000.0,271900000.0,185700000.0
Net Income Common Stockholders,600000.0,219200000.0,271900000.0,185700000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,600000.0,219200000.0,271900000.0,185700000.0
Net Income Including Noncontrolling Interests,600000.0,219100000.0,272000000.0,185700000.0
Net Income Continuous Operations,600000.0,219100000.0,272000000.0,185700000.0
Tax Provision,37800000.0,82700000.0,74400000.0,53000000.0
Pretax Income,38400000.0,301800000.0,346400000.0,238700000.0
Net Non Operating Interest Income Expense,-121700000.0,-100200000.0,-35700000.0,-21500000.0
Total Other Finance Cost,8600000.0,13200000.0,3800000.0,
Interest Expense Non Operating,127200000.0,96600000.0,33000000.0,21600000.0
Interest Income Non Operating,14100000.0,9600000.0,1100000.0,100000.0
Operating Income,166000000.0,403800000.0,384600000.0,260200000.0
Operating Expense,2239900000.0,2025100000.0,1734600000.0,1054400000.0
Other Operating Expenses,453400000.0,401800000.0,448000000.0,203400000.0
Depreciation And Amortization In Income Statement,189600000.0,119300000.0,119400000.0,74500000.0
Depreciation Income Statement,189600000.0,119300000.0,119400000.0,74500000.0
Gross Profit,2405900000.0,2428900000.0,2119200000.0,1314600000.0
Cost Of Revenue,2520900000.0,2680800000.0,2428500000.0,1361700000.0
Total Revenue,4926800000.0,5109700000.0,4547700000.0,2676300000.0
Operating Revenue,4926800000.0,5109700000.0,4547700000.0,2676300000.0
