,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,456000.0,3107000.0,-1505000.0,-222000.0
Tax Rate For Calcs,0.228,0.239,0.215,0.222
Normalized EBITDA,201000000.0,90000000.0,247000000.0,341000000.0
Total Unusual Items,2000000.0,13000000.0,-7000000.0,-1000000.0
Total Unusual Items Excluding Goodwill,2000000.0,13000000.0,-7000000.0,-1000000.0
Net Income From Continuing Operation Net Minority Interest,141000000.0,64000000.0,175000000.0,255000000.0
Reconciled Depreciation,19000000.0,18000000.0,16000000.0,12000000.0
Reconciled Cost Of Revenue,133000000.0,104000000.0,157000000.0,163000000.0
EBITDA,203000000.0,103000000.0,240000000.0,340000000.0
EBIT,184000000.0,85000000.0,224000000.0,328000000.0
Net Interest Income,5000000.0,1000000.0,-3000000.0,0.0
Interest Expense,1000000.0,1000000.0,1000000.0,0.0
Interest Income,6000000.0,2000000.0,0.0,0.0
Normalized Income,139456000.0,54107000.0,180495000.0,255778000.0
Net Income From Continuing And Discontinued Operation,141000000.0,64000000.0,175000000.0,255000000.0
Total Expenses,308000000.0,274000000.0,314000000.0,292000000.0
Total Operating Income As Reported,174000000.0,70000000.0,229000000.0,326000000.0
Diluted Average Shares,26503000.0,26397552.0,26411214.0,26495633.0
Basic Average Shares,26491000.0,26276605.0,26183620.0,26183620.0
Diluted EPS,5.32,2.42,6.63,9.64
Basic EPS,5.32,2.43,6.68,9.75
Diluted NI Availto Com Stockholders,141000000.0,64000000.0,175000000.0,255000000.0
Net Income Common Stockholders,141000000.0,64000000.0,175000000.0,255000000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,141000000.0,64000000.0,175000000.0,255000000.0
Net Income Including Noncontrolling Interests,141000000.0,64000000.0,175000000.0,255000000.0
Net Income Continuous Operations,141000000.0,64000000.0,175000000.0,255000000.0
Tax Provision,42000000.0,20000000.0,48000000.0,73000000.0
Pretax Income,183000000.0,84000000.0,223000000.0,328000000.0
Special Income Charges,0.0,0.0,0.0,0.0
Net Non Operating Interest Income Expense,5000000.0,1000000.0,-3000000.0,0.0
Total Other Finance Cost,,,2000000.0,
Interest Expense Non Operating,1000000.0,1000000.0,1000000.0,0.0
Interest Income Non Operating,6000000.0,2000000.0,0.0,0.0
Operating Income,175000000.0,83000000.0,249000000.0,316000000.0
Operating Expense,175000000.0,170000000.0,157000000.0,129000000.0
Other Operating Expenses,,2000000.0,,
Research And Development,39000000.0,35000000.0,26000000.0,24000000.0
Selling General And Administration,137000000.0,133000000.0,132000000.0,105000000.0
Selling And Marketing Expense,77000000.0,74000000.0,75000000.0,57000000.0
General And Administrative Expense,60000000.0,59000000.0,57000000.0,48000000.0
Gross Profit,350000000.0,253000000.0,406000000.0,445000000.0
Cost Of Revenue,133000000.0,104000000.0,157000000.0,163000000.0
Total Revenue,483000000.0,357000000.0,563000000.0,608000000.0
Operating Revenue,483000000.0,357000000.0,563000000.0,608000000.0
