,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.000887,0.003413,0.206,0.0,
Normalized EBITDA,-40192000.0,-40658000.0,-9936000.0,-24930000.0,
Net Income From Continuing Operation Net Minority Interest,-57451000.0,-59573000.0,-32128000.0,-49170000.0,
Reconciled Depreciation,16208000.0,15112000.0,18522000.0,21433000.0,
Reconciled Cost Of Revenue,-11159000.0,-25784000.0,-3835000.0,645000.0,
EBITDA,-40192000.0,-40658000.0,-9936000.0,-24930000.0,
EBIT,-56400000.0,-55770000.0,-28459000.0,-46363000.0,
Net Interest Income,-789000.0,-3061000.0,-3031000.0,-2655000.0,
Interest Expense,1103000.0,4008000.0,3448000.0,2807000.0,
Interest Income,314000.0,947000.0,3238000.0,1387000.0,
Normalized Income,-57451000.0,-59573000.0,-32128000.0,-49170000.0,
Net Income From Continuing And Discontinued Operation,-57451000.0,-59573000.0,-32128000.0,-49170000.0,
Total Expenses,57299000.0,56715000.0,78269000.0,82703000.0,
Total Operating Income As Reported,-56713000.0,-56716000.0,-29336000.0,-46559000.0,
Diluted Average Shares,53884000.0,37600000.0,557535.0,354629.0,
Basic Average Shares,53884000.0,37600000.0,557535.0,354629.0,
Diluted EPS,-12.54,-1.44,-57.401099,-138.459961,
Basic EPS,-12.54,-1.44,-57.401099,-138.459961,
Diluted NI Availto Com Stockholders,-57451000.0,-59573000.0,-32128000.0,-49170000.0,
Net Income Common Stockholders,-57451000.0,-59573000.0,-32128000.0,-49170000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-57451000.0,-59573000.0,-32128000.0,-49170000.0,
Net Income Including Noncontrolling Interests,-57452000.0,-59574000.0,-32129000.0,-49170000.0,
Net Income Continuous Operations,-57452000.0,-59574000.0,-32129000.0,-49170000.0,
Tax Provision,-51000.0,-204000.0,222000.0,0.0,
Pretax Income,-57503000.0,-59778000.0,-31907000.0,-49170000.0,
Net Non Operating Interest Income Expense,-789000.0,-3061000.0,-3031000.0,-2655000.0,
Total Other Finance Cost,,3155000.0,2821000.0,1235000.0,676000.0
Interest Expense Non Operating,1103000.0,4008000.0,3448000.0,2807000.0,
Interest Income Non Operating,314000.0,947000.0,3238000.0,1387000.0,
Operating Income,-56714000.0,-56715000.0,-29335000.0,-46563000.0,
Operating Expense,68458000.0,82499000.0,82104000.0,82058000.0,
Other Operating Expenses,12731000.0,28673000.0,42573000.0,29566000.0,
Depreciation And Amortization In Income Statement,16208000.0,15112000.0,18523000.0,21433000.0,
Amortization,,17262000.0,15438000.0,18802000.0,12790000.0
Depreciation Income Statement,16208000.0,15112000.0,3085000.0,2631000.0,
Selling General And Administration,,,,29566000.0,32069000.0
General And Administrative Expense,,,,29566000.0,32069000.0
Gross Profit,11744000.0,25784000.0,52769000.0,35495000.0,
Cost Of Revenue,-11159000.0,-25784000.0,-3835000.0,645000.0,
Total Revenue,585000.0,0.0,48934000.0,36140000.0,
Operating Revenue,585000.0,0.0,48934000.0,36140000.0,
