,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.187588,0.201689,0.235162,0.191547
Normalized EBITDA,200480000.0,186221000.0,74492841.0,38282385.0
Net Income From Continuing Operation Net Minority Interest,119725000.0,81334000.0,25363230.0,15808288.0
Reconciled Depreciation,37024000.0,26758000.0,14108867.0,14498196.0
Reconciled Cost Of Revenue,1239230000.0,1185618000.0,931890729.0,382647443.0
EBITDA,200480000.0,186221000.0,74492841.0,38282385.0
EBIT,163422000.0,159463000.0,60383974.0,23784189.0
Net Interest Income,-11520000.0,-37000.0,-1001629.0,-961406.0
Interest Expense,14388000.0,2905000.0,1361799.0,962742.0
Interest Income,2868000.0,2868000.0,360170.0,1336.0
Normalized Income,119725000.0,81334000.0,25363230.0,15808288.0
Net Income From Continuing And Discontinued Operation,119725000.0,81334000.0,25363230.0,15808288.0
Total Expenses,1732214000.0,1613945000.0,1146923066.0,471973425.0
Total Operating Income As Reported,160554000.0,156594000.0,59803804.0,16879461.0
Diluted Average Shares,,12425926.0,12425926.0,12425926.0
Basic Average Shares,,12425926.0,12425926.0,12425926.0
Diluted EPS,,6.545508,2.041154,1.272202
Basic EPS,,6.545508,2.041154,1.272202
Diluted NI Availto Com Stockholders,119725000.0,81334000.0,25363230.0,15808288.0
Net Income Common Stockholders,119725000.0,81334000.0,25363230.0,15808288.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,119725000.0,81334000.0,25363230.0,15808288.0
Minority Interests,-1352000.0,-43648000.0,-19779146.0,-2641786.0
Net Income Including Noncontrolling Interests,121077000.0,124982000.0,45142376.0,18450074.0
Net Income Continuous Operations,121077000.0,124982000.0,45142376.0,18450074.0
Tax Provision,27957000.0,31576000.0,13879799.0,4371373.0
Pretax Income,149034000.0,156558000.0,59022175.0,22821447.0
Net Non Operating Interest Income Expense,-11520000.0,-37000.0,-1001629.0,-961406.0
Interest Expense Non Operating,14388000.0,2905000.0,1361799.0,962742.0
Interest Income Non Operating,2868000.0,2868000.0,360170.0,1336.0
Operating Income,175319000.0,156698000.0,59803804.0,16879461.0
Operating Expense,492984000.0,428327000.0,215032337.0,89325982.0
Other Operating Expenses,350309000.0,312514000.0,239292110.0,141279809.0
Depreciation And Amortization In Income Statement,37058000.0,26758000.0,14108867.0,14498196.0
Amortization,1761000.0,1556000.0,,
Depreciation Income Statement,35297000.0,25202000.0,14108867.0,14498196.0
Gross Profit,668303000.0,585025000.0,274836141.0,106205443.0
Cost Of Revenue,1239230000.0,1185618000.0,931890729.0,382647443.0
Total Revenue,1907533000.0,1770643000.0,1206726870.0,488852886.0
Operating Revenue,1907533000.0,1770643000.0,1206726870.0,488852886.0
