,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.005345,0.005299,0.000715,0.003037,
Net Income From Continuing Operation Net Minority Interest,12654000000.0,26844000000.0,-13967000000.0,26594000000.0,
Net Interest Income,-119000000.0,-143000000.0,-77000000.0,-41000000.0,
Interest Expense,181000000.0,197000000.0,81000000.0,41000000.0,
Interest Income,62000000.0,54000000.0,4000000.0,0.0,
Normalized Income,12654000000.0,26844000000.0,-13967000000.0,26594000000.0,
Net Income From Continuing And Discontinued Operation,12654000000.0,26844000000.0,-13967000000.0,26594000000.0,
Diluted Average Shares,431877133.0,431899108.0,431899108.0,431899108.0,
Basic Average Shares,431877133.0,431899108.0,431899108.0,431899108.0,
Diluted EPS,29.3,62.15,-32.34,61.57,
Basic EPS,29.3,62.15,-32.34,61.57,
Diluted NI Availto Com Stockholders,12654000000.0,26844000000.0,-13967000000.0,26594000000.0,
Net Income Common Stockholders,12654000000.0,26844000000.0,-13967000000.0,26594000000.0,
Net Income,12654000000.0,26844000000.0,-13967000000.0,26594000000.0,
Net Income Including Noncontrolling Interests,12654000000.0,26844000000.0,-13967000000.0,26594000000.0,
Net Income Continuous Operations,12654000000.0,26844000000.0,-13967000000.0,26594000000.0,
Tax Provision,68000000.0,143000000.0,-10000000.0,81000000.0,
Pretax Income,12722000000.0,26987000000.0,-13977000000.0,26675000000.0,
Operating Expense,13000000.0,13000000.0,13000000.0,12000000.0,
Other Operating Expenses,13000000.0,13000000.0,13000000.0,12000000.0,
Selling General And Administration,,,,,0.0
General And Administrative Expense,,,,,0.0
Total Revenue,12735000000.0,27000000000.0,-13964000000.0,26687000000.0,
Operating Revenue,12735000000.0,27000000000.0,-13964000000.0,26687000000.0,
