,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-4304000.0,1936000.0,2718000.0,-7074829.931973
Tax Rate For Calcs,0.269,0.242,0.302,0.353741
Normalized EBITDA,766000000.0,702000000.0,714000000.0,504000000.0
Total Unusual Items,-16000000.0,8000000.0,9000000.0,-20000000.0
Total Unusual Items Excluding Goodwill,-16000000.0,8000000.0,9000000.0,-20000000.0
Net Income From Continuing Operation Net Minority Interest,310000000.0,282000000.0,223000000.0,87000000.0
Reconciled Depreciation,254000000.0,263000000.0,326000000.0,275000000.0
Reconciled Cost Of Revenue,4728000000.0,4420000000.0,5286000000.0,4727000000.0
EBITDA,750000000.0,710000000.0,723000000.0,484000000.0
EBIT,496000000.0,447000000.0,397000000.0,209000000.0
Net Interest Income,-40000000.0,-42000000.0,-58000000.0,-78000000.0
Interest Expense,58000000.0,62000000.0,49000000.0,62000000.0
Interest Income,40000000.0,34000000.0,13000000.0,5000000.0
Normalized Income,321696000.0,275936000.0,216718000.0,99925170.068027
Net Income From Continuing And Discontinued Operation,311000000.0,270000000.0,170000000.0,95000000.0
Total Expenses,6105000000.0,5681000000.0,6496000000.0,5850000000.0
Total Operating Income As Reported,459000000.0,432000000.0,403000000.0,216000000.0
Diluted Average Shares,227409683.0,219275302.0,219557559.0,191396324.0
Basic Average Shares,226183845.0,218015094.0,218100192.0,191396324.0
Diluted EPS,1.37,1.23,0.78,0.5
Basic EPS,1.38,1.24,0.78,0.5
Diluted NI Availto Com Stockholders,311000000.0,270000000.0,170000000.0,95000000.0
Net Income Common Stockholders,311000000.0,270000000.0,170000000.0,95000000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,311000000.0,270000000.0,170000000.0,95000000.0
Minority Interests,-10000000.0,-10000000.0,-20000000.0,-8000000.0
Net Income Including Noncontrolling Interests,321000000.0,280000000.0,190000000.0,103000000.0
Net Income Discontinuous Operations,1000000.0,-12000000.0,-53000000.0,8000000.0
Net Income Continuous Operations,320000000.0,292000000.0,243000000.0,95000000.0
Tax Provision,118000000.0,93000000.0,105000000.0,52000000.0
Pretax Income,438000000.0,385000000.0,348000000.0,147000000.0
Other Non Operating Income Expenses,1000000.0,1000000.0,2000000.0,
Special Income Charges,-16000000.0,8000000.0,9000000.0,-20000000.0
Other Special Charges,16000000.0,-8000000.0,-9000000.0,20000000.0
Net Non Operating Interest Income Expense,-40000000.0,-42000000.0,-58000000.0,-78000000.0
Total Other Finance Cost,22000000.0,14000000.0,22000000.0,21000000.0
Interest Expense Non Operating,58000000.0,62000000.0,49000000.0,62000000.0
Interest Income Non Operating,40000000.0,34000000.0,13000000.0,5000000.0
Operating Income,480000000.0,458000000.0,372000000.0,237000000.0
Operating Expense,1377000000.0,1261000000.0,1210000000.0,1123000000.0
Other Operating Expenses,2000000.0,2000000.0,2000000.0,9000000.0
Selling General And Administration,1376000000.0,1262000000.0,1215000000.0,1127000000.0
Selling And Marketing Expense,1000000000.0,935000000.0,871000000.0,796000000.0
General And Administrative Expense,376000000.0,327000000.0,344000000.0,331000000.0
Gross Profit,1857000000.0,1719000000.0,1582000000.0,1360000000.0
Cost Of Revenue,4728000000.0,4420000000.0,5286000000.0,4727000000.0
Total Revenue,6585000000.0,6139000000.0,6868000000.0,6087000000.0
Operating Revenue,6585000000.0,6139000000.0,6868000000.0,6087000000.0
